sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
1131,1131,/yh/study/new_data/model_dataset_flight/vi/vi_001131.jpg,0,1,0,0,0,-214.49151611328125,135.20399475097656,-1559.1771240234375,152.7338104248047,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.176025390625,152.74192810058594,-1559.1761474609375,152.7406768798828,-1559.1768798828125,152.741455078125,0.8460243344306946,0.14518596231937408,0.008789666928350925,1,0.8460243344306946,0.022459775408399028,0.026632717799367326,0.9700745940208435,-0.00024258525809273124,-0.006931308191269636,-0.001238125842064619,0.0012489859946072102,0.9442508220672607,2.225966453552246,7.0,7.0,0.9397597908973694,-1559.1833108863868,152.70261760254715,1344.7989501953125,1344.805645709378
1132,1132,/yh/study/new_data/model_dataset_flight/vi/vi_001132.jpg,0,1,0,0,0,-211.76593017578125,133.4832000732422,-1559.1761474609375,152.7406768798828,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.172119140625,152.7477569580078,-1559.1727294921875,152.7466583251953,-1559.174560546875,152.74685668945312,0.8453783392906189,0.145805224776268,0.008816435001790524,1,0.8453783392906189,0.023273725999904165,0.031407819388360805,0.9701005220413208,-0.002764104399830103,-0.006310302764177322,-0.0025215190835297108,0.0006210054270923138,0.9441590905189514,2.2262094020843506,7.0,7.0,0.9388805627822876,-1559.181335369977,152.71083988107213,1347.54443359375,1347.5525875776493
1133,1133,/yh/study/new_data/model_dataset_flight/vi/vi_001133.jpg,0,1,0,0,0,-209.04757690429688,131.75563049316406,-1559.1727294921875,152.7466583251953,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1707763671875,152.75262451171875,-1559.1710205078125,152.75169372558594,-1559.1680908203125,152.752197265625,0.8452284932136536,0.14594878256320953,0.008822694420814514,1,0.8452284932136536,0.025587581265215986,0.008156099670187001,0.9711887836456299,-0.0011651312233880162,-0.005188290029764175,0.0015989731764420867,0.001122012734413147,0.9441412091255188,2.226252555847168,7.0,7.0,0.9389229416847229,-1559.1794096143453,152.7184671784508,1350.2867431640625,1350.2945627598774
1134,1134,/yh/study/new_data/model_dataset_flight/vi/vi_001134.jpg,0,1,0,0,0,-206.32176208496094,130.0233154296875,-1559.1710205078125,152.75169372558594,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1722412109375,152.75645446777344,-1559.1719970703125,152.75572204589844,-1559.170166015625,152.75625610351562,0.8451915979385376,0.14598116278648376,0.008827164769172668,1,0.8451915979385376,0.02339632029617052,0.012621897037344607,0.963128924369812,0.001398417865857482,-0.0039019822143018246,0.00256354920566082,0.0012863078154623508,0.944132924079895,2.226284980773926,7.0,7.0,0.9391677379608154,-1559.1780257133112,152.72542255697655,1353.041259765625,1353.0467307918375
1135,1135,/yh/study/new_data/model_dataset_flight/vi/vi_001135.jpg,0,1,0,0,0,-203.34063720703125,128.1287384033203,-1559.1719970703125,152.75572204589844,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.173583984375,152.7594451904297,-1559.17333984375,152.7588653564453,-1559.17431640625,152.75924682617188,0.844860851764679,0.14629878103733063,0.008840392343699932,1,0.844860851764679,0.028923219420939717,0.03607977631388487,0.9552736282348633,0.0016686709132045507,-0.0029831156134605408,0.0002702530473470688,0.0009188666008412838,0.9440999031066895,2.2263994216918945,7.0,7.0,0.9401115775108337,-1559.1771508746995,152.73166623317786,1356.0565185546875,1356.0597169196858
1136,1136,/yh/study/new_data/model_dataset_flight/vi/vi_001136.jpg,0,1,0,0,0,-200.51148986816406,126.3474349975586,-1559.17333984375,152.7588653564453,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1741943359375,152.76156616210938,-1559.174072265625,152.76113891601562,-1559.1748046875,152.76156616210938,0.8445762395858765,0.1465708166360855,0.008852998726069927,1,0.8445762395858765,0.02084027115550609,0.11594967731795625,0.9504475593566895,0.0009694916079752147,-0.0021830257028341293,-0.000699179305229336,0.0008000899106264114,0.944046139717102,2.226536989212036,7.0,7.0,0.939131498336792,-1559.1765761070808,152.7371686998178,1358.9193115234375,1358.9213496775592
1137,1137,/yh/study/new_data/model_dataset_flight/vi/vi_001137.jpg,0,1,0,0,0,-197.68243408203125,124.56620788574219,-1559.174072265625,152.76113891601562,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1741943359375,152.7625732421875,-1559.1741943359375,152.76234436035156,-1559.1744384765625,152.76296997070312,0.844478189945221,0.1466628462076187,0.008858955465257168,1,0.844478189945221,0.025140973722690852,0.059871834994633284,0.9603249430656433,0.0002492676430847496,-0.0011856908677145839,-0.0007202239939942956,0.0009973348351195455,0.9440175294876099,2.2266433238983154,7.0,7.0,0.9391205906867981,-1559.1761314371356,152.74186892453056,1361.7835693359375,1361.7852091327197
1138,1138,/yh/study/new_data/model_dataset_flight/vi/vi_001138.jpg,0,1,0,0,0,-194.85406494140625,122.785400390625,-1559.1741943359375,152.76234436035156,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1754150390625,152.7624053955078,-1559.1751708984375,152.76239013671875,-1559.1739501953125,152.7630157470703,0.8444957137107849,0.14665019512176514,0.008854079991579056,1,0.8444957137107849,0.024972112290189183,0.16133479090386646,0.9697518944740295,0.0009759076638147235,5.808602145407349e-05,0.0007266399916261435,0.0012437768746167421,0.9440058469772339,2.226668119430542,7.0,7.0,0.9395279884338379,-1559.1759521072738,152.74570017688373,1364.6502685546875,1364.6508093146454
1139,1139,/yh/study/new_data/model_dataset_flight/vi/vi_001139.jpg,0,1,0,0,0,-192.0177764892578,120.99646759033203,-1559.1751708984375,152.76239013671875,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.17919921875,152.76055908203125,-1559.1785888671875,152.76084899902344,-1559.176513671875,152.76185607910156,0.8441672325134277,0.14696668088436127,0.008866086602210999,1,0.8441672325134277,0.03201942800971549,0.07132681014153924,0.9577528238296509,0.0032351789996027946,0.001895054359920323,0.0022592712193727493,0.0018369683530181646,0.9439746141433716,2.2267279624938965,7.0,7.0,0.940354585647583,-1559.1764443829022,152.74852841918923,1367.5296630859375,1367.5273366787237
1140,1140,/yh/study/new_data/model_dataset_flight/vi/vi_001140.jpg,0,1,0,0,0,-189.18141174316406,119.20748901367188,-1559.1785888671875,152.76084899902344,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.183349609375,152.75729370117188,-1559.1826171875,152.75784301757812,-1559.1832275390625,152.75851440429688,0.8439182043075562,0.1472151130437851,0.008866659365594387,1,0.8439182043075562,0.025728072405094348,0.01744106507280617,0.9598773717880249,0.003686679992824793,0.0034163836389780045,0.0004515009932219982,0.0015213292790576816,0.9439507126808167,2.226820945739746,7.0,7.0,0.9400160908699036,-1559.1775968280854,152.75026742839927,1370.4119873046875,1370.4067517095125
1141,1141,/yh/study/new_data/model_dataset_flight/vi/vi_001141.jpg,0,1,0,0,0,-186.34707641601562,117.4197998046875,-1559.1826171875,152.75784301757812,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1900634765625,152.7519989013672,-1559.1888427734375,152.75291442871094,-1559.1868896484375,152.7541046142578,0.8436388373374939,0.1474919468164444,0.008869266137480736,1,0.8436388373374939,0.03260407972266553,0.17124383630984036,0.95943284034729,0.00566757470369339,0.0055612497963011265,0.001980894710868597,0.002144866157323122,0.9439508318901062,2.226807117462158,7.0,7.0,0.9389787316322327,-1559.1796964143184,152.75076161588098,1373.29638671875,1373.2871802335842
1142,1142,/yh/study/new_data/model_dataset_flight/vi/vi_001142.jpg,0,1,0,0,0,-183.55494689941406,115.63081359863281,-1559.1888427734375,152.75291442871094,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1971435546875,152.74462890625,-1559.19580078125,152.7459259033203,-1559.1961669921875,152.7470245361328,0.8440229892730713,0.14712901413440704,0.008847984485328197,1,0.8440229892730713,0.019585275424849537,0.04862379570256366,0.9617899060249329,0.006177323404699564,0.007687264122068882,0.0005097487010061741,0.0021260143257677555,0.94400554895401,2.2267725467681885,7.0,7.0,0.939891517162323,-1559.1827030541376,152.7498588020044,1376.1414794921875,1376.1284631240244
1143,1143,/yh/study/new_data/model_dataset_flight/vi/vi_001143.jpg,0,1,0,0,0,-180.76480102539062,113.84308624267578,-1559.19580078125,152.7459259033203,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.202880859375,152.73594665527344,-1559.2017822265625,152.7375030517578,-1559.203125,152.7379150390625,0.8441233038902283,0.1470383256673813,0.008838391862809658,1,0.8441233038902283,0.01937717955846016,0.23832060822297413,0.9560017585754395,0.005054103676229715,0.009009892120957375,-0.0011232197284698486,0.0013226279988884926,0.9440401792526245,2.226666212081909,7.0,7.0,0.940090537071228,-1559.18626508174,152.7475520183323,1378.985595703125,1378.97037315112
1144,1144,/yh/study/new_data/model_dataset_flight/vi/vi_001144.jpg,0,1,0,0,0,-177.97283935546875,112.05419921875,-1559.2017822265625,152.7375030517578,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2130126953125,152.72531127929688,-1559.2113037109375,152.7272186279297,-1559.207275390625,152.72836303710938,0.84382563829422,0.1473437249660492,0.00883063767105341,1,0.84382563829422,0.028336826244912863,0.11880825088669766,0.9526545405387878,0.008376670069992542,0.011236522346735,0.003322566393762827,0.002226630225777626,0.9440354108810425,2.2265777587890625,7.0,7.0,0.9419786334037781,-1559.1909397230893,152.74375583177599,1381.8372802734375,1381.8173109353143
1145,1145,/yh/study/new_data/model_dataset_flight/vi/vi_001145.jpg,0,1,0,0,0,-175.1536407470703,110.28015899658203,-1559.2113037109375,152.7272186279297,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.222900390625,152.71324157714844,-1559.2210693359375,152.7154083251953,-1559.22265625,152.71600341796875,0.8449242115020752,0.14630046486854553,0.008775336667895317,1,0.8449242115020752,0.027200407201747885,0.023099475282647827,0.9585049748420715,0.008457550778985023,0.012779691256582737,8.088070899248123e-05,0.0015431689098477364,0.9441976547241211,2.2263331413269043,7.0,7.0,0.9411656856536865,-1559.1965648367066,152.73846343236517,1384.7177734375,1384.6940179469802
1146,1146,/yh/study/new_data/model_dataset_flight/vi/vi_001146.jpg,0,1,0,0,0,-172.33653259277344,108.50743865966797,-1559.2210693359375,152.7154083251953,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.229248046875,152.7004852294922,-1559.22802734375,152.70278930664062,-1559.23095703125,152.7028350830078,0.845526397228241,0.14573359489440918,0.008740001358091831,1,0.845526397228241,0.016128411176703574,0.2129668025642288,0.954382598400116,0.005579981487244368,0.013285981491208076,-0.002877569291740656,0.0005062902346253395,0.9442858695983887,2.2261672019958496,7.0,7.0,0.9408904910087585,-1559.2024387979054,152.7318031738543,1387.595458984375,1387.5708400693875
1147,1147,/yh/study/new_data/model_dataset_flight/vi/vi_001147.jpg,0,1,0,0,0,-169.51690673828125,106.7331314086914,-1559.22802734375,152.70278930664062,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2313232421875,152.68814086914062,-1559.2308349609375,152.69039916992188,-1559.2335205078125,152.6897735595703,0.8455296754837036,0.1457245647907257,0.008745728991925716,1,0.8455296754837036,0.02632169188815148,0.04975208800736329,0.9564890265464783,0.0014772959984838963,0.01261807419359684,-0.004102685488760471,-0.0006679072976112366,0.9443071484565735,2.2261087894439697,7.0,7.0,0.9411618113517761,-1559.2077402813384,152.72407316326613,1390.4735107421875,1390.45164588959
1148,1148,/yh/study/new_data/model_dataset_flight/vi/vi_001148.jpg,0,1,0,0,0,-166.68472290039062,104.95948791503906,-1559.2308349609375,152.69039916992188,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.248046875,152.67645263671875,-1559.245361328125,152.6785888671875,-1559.2315673828125,152.67813110351562,0.8463224172592163,0.14499257504940033,0.008685051463544369,1,0.8463224172592163,0.02676277277583181,0.0704138319305852,0.9558743834495544,0.013191425241529942,0.01328476145863533,0.011714128777384758,0.0006666872650384903,0.9443671107292175,2.225689172744751,7.0,7.0,0.9425678253173828,-1559.2147640245125,152.71558137365906,1393.3780517578125,1393.3486856833708
1149,1149,/yh/study/new_data/model_dataset_flight/vi/vi_001149.jpg,0,1,0,0,0,-163.85231018066406,103.1856918334961,-1559.245361328125,152.6785888671875,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2548828125,152.66619873046875,-1559.25341796875,152.6680908203125,-1559.2657470703125,152.6670684814453,0.8472025990486145,0.14414982497692108,0.008647582493722439,1,0.8472025990486145,0.04078611963786235,0.01146617597687713,0.9580559730529785,0.006897429004311562,0.011293534189462662,-0.00629399623721838,-0.0019912272691726685,0.9445339441299438,2.2254741191864014,7.0,7.0,0.9429672360420227,-1559.2219806067233,152.7067150214868,1396.2781982421875,1396.248132991595
1150,1150,/yh/study/new_data/model_dataset_flight/vi/vi_001150.jpg,0,1,0,0,0,-161.02012634277344,101.41205596923828,-1559.25341796875,152.6680908203125,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2626953125,152.65748596191406,-1559.26123046875,152.6591033935547,-1559.25830078125,152.6582489013672,0.8477612137794495,0.14362941682338715,0.008609389886260033,1,0.8477612137794495,0.017928293947975574,0.2629619255550971,0.9553170800209045,0.006814928725361824,0.00976553838700056,-8.250027894973755e-05,-0.001527995802462101,0.9445528388023376,2.2253191471099854,7.0,7.0,0.9434159398078918,-1559.229308445102,152.69782606503136,1399.179931640625,1399.1494370257888
1151,1151,/yh/study/new_data/model_dataset_flight/vi/vi_001151.jpg,0,1,0,0,0,-158.17091369628906,99.62356567382812,-1559.26123046875,152.6591033935547,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.250244140625,152.6518096923828,-1559.251953125,152.65292358398438,-1559.2689208984375,152.65087890625,0.846418023109436,0.14489194750785828,0.008690034970641136,1,0.846418023109436,0.020861704011993856,0.02570818423067644,0.9320375323295593,-0.009880606085062027,0.005160694941878319,-0.01669553481042385,-0.004604843445122242,0.944464385509491,2.2257118225097656,7.0,7.0,0.9415245056152344,-1559.2335361428788,152.68944289864737,1402.084228515625,1402.0672092815505
1152,1152,/yh/study/new_data/model_dataset_flight/vi/vi_001152.jpg,0,1,0,0,0,-155.32330322265625,97.83607482910156,-1559.251953125,152.65292358398438,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.239501953125,152.6492156982422,-1559.241455078125,152.6497802734375,-1559.234130859375,152.6481475830078,0.8466991186141968,0.14462418854236603,0.0086767403408885,1,0.8466991186141968,0.042448980774948755,0.08979632033504822,0.9496741890907288,-0.010772276669740677,0.0020118276588618755,-0.0008916705846786499,-0.0031488672830164433,0.944438636302948,2.225700855255127,7.0,7.0,0.9419657588005066,-1559.2350145857222,152.68203799854814,1404.9879150390625,1404.9826237282641
1153,1153,/yh/study/new_data/model_dataset_flight/vi/vi_001153.jpg,0,1,0,0,0,-152.4722900390625,96.04645538330078,-1559.241455078125,152.6497802734375,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2366943359375,152.6490478515625,-1559.2374267578125,152.64915466308594,-1559.2303466796875,152.6481475830078,0.8466206789016724,0.14470142126083374,0.008677930571138859,1,0.8466206789016724,0.03082208929615376,0.24989313479984093,0.9520450830459595,-0.004071957431733608,0.00019471300765872002,0.006700319238007069,-0.0018171146512031555,0.9444482326507568,2.2257823944091797,7.0,7.0,0.9428755044937134,-1559.2354649314382,152.67589877269663,1407.9034423828125,1407.9025264882046
1154,1154,/yh/study/new_data/model_dataset_flight/vi/vi_001154.jpg,0,1,0,0,0,-149.82516479492188,94.34442138671875,-1559.2374267578125,152.64915466308594,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2305908203125,152.65133666992188,-1559.231689453125,152.6510009765625,-1559.2366943359375,152.64979553222656,0.845769464969635,0.14550110697746277,0.008729467168450356,1,0.845769464969635,0.03059831947523231,0.19917306624620063,0.9689093232154846,-0.005509049631655216,-0.0024445676244795322,-0.001437092199921608,-0.0026392806321382523,0.9443182945251465,2.2260029315948486,7.0,7.0,0.9421691298484802,-1559.234760060301,152.67125042448245,1410.612060546875,1410.6159740381931
1155,1155,/yh/study/new_data/model_dataset_flight/vi/vi_001155.jpg,0,1,0,0,0,-146.9134063720703,92.47222900390625,-1559.231689453125,152.6510009765625,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.22119140625,152.65602111816406,-1559.2227783203125,152.65524291992188,-1559.22509765625,152.65408325195312,0.8451945185661316,0.146038219332695,0.008767309598624706,1,0.8451945185661316,0.02002298774935758,0.1091786055719165,0.9253993630409241,-0.008410812355577946,-0.005163390655070543,-0.0029017627239227295,-0.002718823030591011,0.9442309141159058,2.226191520690918,7.0,7.0,0.9421224594116211,-1559.2325231032876,152.66826186859433,1413.591064453125,1413.6013758684207
1156,1156,/yh/study/new_data/model_dataset_flight/vi/vi_001156.jpg,0,1,0,0,0,-144.0061492919922,90.60293579101562,-1559.2227783203125,152.65524291992188,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.208740234375,152.66299438476562,-1559.2109375,152.6617889404297,-1559.2122802734375,152.66067504882812,0.8445835113525391,0.1466105729341507,0.008805853314697742,1,0.8445835113525391,0.03873382461664494,0.07083188785013456,0.939414918422699,-0.011079525575041771,-0.007765276823192835,-0.0026687132194638252,-0.0026018861681222916,0.9441552758216858,2.2264935970306396,7.0,7.0,0.9411228895187378,-1559.2284931321226,152.66705339118883,1416.5648193359375,1416.5825910259664
1157,1157,/yh/study/new_data/model_dataset_flight/vi/vi_001157.jpg,0,1,0,0,0,-139.83798217773438,87.919189453125,-1559.2109375,152.6617889404297,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2081298828125,152.67092895507812,-1559.2086181640625,152.6695098876953,-1559.1976318359375,152.66949462890625,0.8448461294174194,0.14636854827404022,0.008785318583250046,1,0.8448461294174194,0.029432332207856612,0.023658543655034423,0.9504484534263611,-0.001487127155996859,-0.007923433557152748,0.009592398069798946,-0.00015815673395991325,0.944192111492157,2.226238250732422,7.0,7.0,0.9404658675193787,-1559.224782531723,152.6675120121482,1420.8468017578125,1420.8628485161194
1158,1158,/yh/study/new_data/model_dataset_flight/vi/vi_001158.jpg,0,1,0,0,0,-135.67276000976562,85.23733520507812,-1559.2086181640625,152.6695098876953,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2154541015625,152.6782989501953,-1559.21435546875,152.67694091796875,-1559.2110595703125,152.67782592773438,0.84511399269104,0.14611753821372986,0.008768472820520401,1,0.84511399269104,0.01462787887255521,0.08730528600454725,0.9219440817832947,0.006493288092315197,-0.006780419033020735,0.007980415597558022,0.0011430145241320133,0.9442434906959534,2.2261886596679688,7.0,7.0,0.9418414831161499,-1559.2228358285172,152.66927236223285,1425.13818359375,1425.1462677607306
1159,1159,/yh/study/new_data/model_dataset_flight/vi/vi_001159.jpg,0,1,0,0,0,-132.8868408203125,83.48136901855469,-1559.21435546875,152.67694091796875,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2225341796875,152.68423461914062,-1559.2213134765625,152.68310546875,-1559.22412109375,152.68421936035156,0.8451672792434692,0.14607153832912445,0.008761256001889706,1,0.8451672792434692,0.010168810310034701,0.1549005280981089,0.9128869771957397,0.007572740316390991,-0.005391581915318966,0.0010794522240757942,0.0013888371177017689,0.9442594051361084,2.226177930831909,7.0,7.0,0.9405921697616577,-1559.2225516097071,152.67185496414785,1428.01220703125,1428.0129142337876
1160,1160,/yh/study/new_data/model_dataset_flight/vi/vi_001160.jpg,0,1,0,0,0,-130.10357666015625,81.72706604003906,-1559.2213134765625,152.68310546875,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.22509765625,152.6881561279297,-1559.2244873046875,152.6873779296875,-1559.2288818359375,152.68862915039062,0.8452624082565308,0.145985409617424,0.008752216584980488,1,0.8452624082565308,0.028936378442572717,0.2844675019288806,0.9092763662338257,0.0036091841757297516,-0.003911635838449001,-0.00396355614066124,0.0014799460768699646,0.944306492805481,2.2260584831237793,7.0,7.0,0.9413119554519653,-1559.2229129984926,152.67475305796935,1430.8814697265625,1430.8793281717788
1161,1161,/yh/study/new_data/model_dataset_flight/vi/vi_001161.jpg,0,1,0,0,0,-127.31895446777344,79.971923828125,-1559.2244873046875,152.6873779296875,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2176513671875,152.69044494628906,-1559.21875,152.68997192382812,-1559.225830078125,152.69070434570312,0.8446875214576721,0.146518275141716,0.008794214576482773,1,0.8446875214576721,0.012754014430888146,0.050549662975898454,0.9114696383476257,-0.005429727490991354,-0.003188028698787093,-0.009038912132382393,0.0007236071396619081,0.9442058205604553,2.226308584213257,7.0,7.0,0.9409090876579285,-1559.2221357784324,152.67759437723936,1433.7449951171875,1433.747828307887
1162,1162,/yh/study/new_data/model_dataset_flight/vi/vi_001162.jpg,0,1,0,0,0,-124.50147247314453,78.22492980957031,-1559.21875,152.68997192382812,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2156982421875,152.69090270996094,-1559.2161865234375,152.69076538085938,-1559.2086181640625,152.6917266845703,0.8450620174407959,0.14617212116718292,0.008765865117311478,1,0.8450620174407959,0.019797740346619883,0.040288754593522456,0.9379406571388245,-0.002464831108227372,-0.0010609397431835532,0.002964896382763982,0.0021270890720188618,0.9442433714866638,2.226163625717163,7.0,7.0,0.9418116807937622,-1559.2210250693286,152.6800533664136,1436.6458740234375,1436.6501870760535
1163,1163,/yh/study/new_data/model_dataset_flight/vi/vi_001163.jpg,0,1,0,0,0,-121.68000030517578,76.47545623779297,-1559.2161865234375,152.69076538085938,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2088623046875,152.69107055664062,-1559.2099609375,152.69102478027344,-1559.2152099609375,152.69065856933594,0.8440487384796143,0.14711913466453552,0.0088321128860116,1,0.8440487384796143,0.02123950851476615,0.07232684000126774,0.9058888554573059,-0.006162931676954031,-0.0009184113005176187,-0.003698100568726659,0.00014252844266593456,0.9441262483596802,2.2264420986175537,7.0,7.0,0.9400177001953125,-1559.218959427167,152.68210169839236,1439.5489501953125,1439.5574708242445
1164,1164,/yh/study/new_data/model_dataset_flight/vi/vi_001164.jpg,0,1,0,0,0,-118.86302185058594,74.72877502441406,-1559.2099609375,152.69102478027344,-1550.47705078125,142.5304718017578,-1550.447021484375,147.2886199951172,-1559.879638671875,152.10580444335938,-1559.2071533203125,152.69094848632812,-1559.2076416015625,152.6909637451172,-1559.201904296875,152.69102478027344,0.8442744612693787,0.14690934121608734,0.008816161192953587,1,0.8442744612693787,0.027843891766658763,0.004288038538543569,0.9062830805778503,-0.0023127219174057245,-0.00018536891730036587,0.0038502097595483065,0.0007330423686653376,0.9441449642181396,2.226412296295166,7.0,7.0,0.9400469064712524,-1559.2168464210938,152.68375621748496,1442.4530029296875,1442.4618258545706
1165,1165,/yh/study/new_data/model_dataset_flight/vi/vi_001165.jpg,0,1,0,0,0,-116.19981384277344,73.051025390625,-1559.2076416015625,152.6909637451172,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2081298828125,152.69097900390625,-1559.2080078125,152.69097900390625,-1559.207275390625,152.6907501220703,0.8446753025054932,0.14652633666992188,0.00879836454987526,1,0.8446753025054932,0.02734473958458384,0.06883553679863737,0.924375593662262,0.00036576302954927087,2.3678843717789277e-05,0.0026784848887473345,0.00020904776465613395,0.944198489189148,2.2263760566711426,7.0,7.0,0.9406431913375854,-1559.2151962778341,152.685104691309,1445.2042236328125,1445.2110505148623
1166,1166,/yh/study/new_data/model_dataset_flight/vi/vi_001166.jpg,0,1,0,0,0,-113.27178192138672,71.20645141601562,-1559.2080078125,152.69097900390625,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2158203125,152.69088745117188,-1559.214599609375,152.69090270996094,-1559.209716796875,152.6910400390625,0.8446682095527649,0.1465471386909485,0.008784680627286434,1,0.8446682095527649,0.02803038462804396,0.099312687798863,0.922559916973114,0.006546501535922289,0.000775190710555762,0.006180738564580679,0.0007515118923038244,0.9442204833030701,2.2262027263641357,7.0,7.0,0.9415481090545654,-1559.2150848815181,152.68618716501476,1448.237060546875,1448.2371983597789
1167,1167,/yh/study/new_data/model_dataset_flight/vi/vi_001167.jpg,0,1,0,0,0,-110.34581756591797,69.36317443847656,-1559.214599609375,152.69090270996094,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2164306640625,152.6908721923828,-1559.2161865234375,152.6908721923828,-1559.2242431640625,152.69078063964844,0.8449720740318298,0.1462533324956894,0.00877457857131958,1,0.8449720740318298,0.03899959293255624,0.048612913419710184,0.9280612468719482,0.001574720605276525,0.00019870193500537425,-0.004971780814230442,-0.000576488790102303,0.9442466497421265,2.2262582778930664,7.0,7.0,0.9417900443077087,-1559.2152905549528,152.68706184639146,1451.2645263671875,1451.2634564310817
