pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
2023,2024,2023,2024,-583.1085205078125,377.82330322265625,-583.1085205078125,377.82330322265625,0.0,-588.532470703125,376.258544921875,5.645148736844259,-580.4191284179688,376.0952453613281,-585.3277587890625,381.2511901855469,7.118877660868466,36,-586.6865844726562,375.3560485839844,-585.3277587890625,381.2511901855469
2024,2025,2024,2025,-580.4191284179688,376.0952453613281,-580.4191284179688,376.0952453613281,0.0,-583.68310546875,371.7538146972656,5.431534442391839,-577.7300415039062,374.3674621582031,-584.7752685546875,381.6379089355469,10.12396268954247,36,-583.9969482421875,373.6241455078125,-584.7752685546875,381.6379089355469
2025,2026,2025,2026,-577.7300415039062,374.3674621582031,-577.7300415039062,374.3674621582031,0.0,-585.8033447265625,368.7364501953125,9.84309507478055,-574.8062744140625,372.47576904296875,-584.4881591796875,379.2571105957031,11.820553534825827,36,-582.9979858398438,371.17022705078125,-584.4881591796875,379.2571105957031
2026,2027,2026,2027,-574.8062744140625,372.47576904296875,-574.8062744140625,372.47576904296875,0.0,-575.5372924804688,368.8473815917969,3.7012947611928815,-572.1458740234375,370.7545166015625,-581.1954956054688,377.1463623046875,11.079320478735296,36,-578.8020629882812,369.4163818359375,-581.1954956054688,377.1463623046875
2027,2028,2027,2028,-572.1458740234375,370.7545166015625,-572.1458740234375,370.7545166015625,0.0,-575.1370239257812,364.264404296875,7.146225259935984,-569.4885864257812,369.0352478027344,-577.5316162109375,375.36798095703125,10.236886114851599,36,-575.73876953125,366.5615234375,-577.5316162109375,375.36798095703125
2028,2029,2028,2029,-569.4885864257812,369.0352478027344,-569.4885864257812,369.0352478027344,0.0,-569.5296630859375,363.8643798828125,5.1710310710038065,-566.7642822265625,367.27215576171875,-573.0587768554688,373.7542724609375,9.035402566328752,36,-571.4685668945312,364.42584228515625,-573.0587768554688,373.7542724609375
2029,2030,2029,2030,-566.7642822265625,367.27215576171875,-566.7642822265625,367.27215576171875,0.0,-565.4976806640625,363.0740966796875,4.384972015230257,-563.7696533203125,365.3341369628906,-569.3621215820312,372.12384033203125,8.796349987310139,36,-567.1019897460938,362.7411193847656,-569.3621215820312,372.12384033203125
2030,2031,2030,2031,-563.7696533203125,365.3341369628906,-563.7696533203125,365.3341369628906,0.0,-564.89501953125,358.41949462890625,7.00562115130762,-561.0428466796875,363.5694580078125,-562.5799560546875,363.9288635253906,1.578568198329895,36,-564.2323608398438,359.69342041015625,-562.5799560546875,363.9288635253906
2031,2032,2031,2032,-561.0428466796875,363.5694580078125,-561.0428466796875,363.5694580078125,0.0,-557.5994873046875,357.65643310546875,6.84255707182174,-558.3824462890625,361.8601379394531,-557.4493408203125,361.17578125,1.1571645925322802,36,-559.6257934570312,357.6167907714844,-557.4493408203125,361.17578125
2032,2033,2032,2033,-558.3824462890625,361.8601379394531,-558.3824462890625,361.8601379394531,0.0,-557.1806030273438,353.3492431640625,8.595333449233381,-555.4598388671875,359.9823303222656,-554.6793823242188,357.29730224609375,2.796155965838453,36,-556.48583984375,354.55621337890625,-554.6793823242188,357.29730224609375
2033,2034,2033,2034,-555.4598388671875,359.9823303222656,-555.4598388671875,359.9823303222656,0.0,-555.179931640625,353.8938903808594,6.094870710326254,-552.535888671875,358.1036682128906,-552.9584350585938,355.0489807128906,3.0837738522118188,36,-553.8743896484375,352.9323425292969,-552.9584350585938,355.0489807128906
2034,2035,2034,2035,-552.535888671875,358.1036682128906,-552.535888671875,358.1036682128906,0.0,-552.4725341796875,354.2065124511719,3.897670691936145,-549.6467895507812,356.2462463378906,-549.5679321289062,354.9985656738281,1.250170201396679,36,-551.4918212890625,352.2455749511719,-549.5679321289062,354.9985656738281
2035,2036,2035,2036,-549.6467895507812,356.2462463378906,-549.6467895507812,356.2462463378906,0.0,-553.0880126953125,351.9393005371094,5.5128757342538375,-547.0167846679688,354.555419921875,-548.6400756835938,355.0137023925781,1.6867413981884136,36,-550.370849609375,351.0480651855469,-548.6400756835938,355.0137023925781
2036,2037,2036,2037,-547.0167846679688,354.555419921875,-547.0167846679688,354.555419921875,0.0,-550.7835693359375,352.6655578613281,4.214290609668361,-544.1207885742188,352.69354248046875,-545.4196166992188,354.1556701660156,1.9557023973840388,36,-549.1500854492188,350.7499084472656,-545.4196166992188,354.1556701660156
2037,2038,2037,2038,-544.1207885742188,352.69354248046875,-544.1207885742188,352.69354248046875,0.0,-550.607666015625,349.8062438964844,7.100427596483431,-539.640869140625,349.89642333984375,-546.2532958984375,352.2855529785156,7.030798536284135,36,-548.3878173828125,349.5730895996094,-546.2532958984375,352.2855529785156
2038,2039,2038,2039,-539.640869140625,349.89642333984375,-539.640869140625,349.89642333984375,0.0,-547.4692993164062,349.3536682128906,7.847222575211968,-535.562744140625,347.3502197265625,-543.370849609375,352.3164367675781,9.253638349838276,36,-546.8714599609375,348.70550537109375,-543.370849609375,352.3164367675781
2039,2040,2039,2040,-535.562744140625,347.3502197265625,-535.562744140625,347.3502197265625,0.0,-540.078369140625,342.6385803222656,6.526133236208713,-532.6717529296875,345.51611328125,-540.0484008789062,349.40411376953125,8.338553997162123,36,-543.3531494140625,345.5611572265625,-540.0484008789062,349.40411376953125
2040,2041,2040,2041,-532.6717529296875,345.51611328125,-532.6717529296875,345.51611328125,0.0,-535.0714721679688,339.3253173828125,6.639623956120385,-529.7866821289062,343.685791015625,-536.4089965820312,346.8372802734375,7.333957544066903,36,-538.3977661132812,342.10009765625,-536.4089965820312,346.8372802734375
2041,2042,2041,2042,-529.7866821289062,343.685791015625,-529.7866821289062,343.685791015625,0.0,-534.427734375,341.2557067871094,5.238766582760891,-527.1578369140625,342.01800537109375,-536.7133178710938,345.142822265625,10.05344204462008,36,-535.0568237304688,340.5227355957031,-536.7133178710938,345.142822265625
2042,2043,2042,2043,-527.1578369140625,342.01800537109375,-527.1578369140625,342.01800537109375,0.0,-535.4625854492188,331.8123474121094,13.157670865619075,-524.493408203125,340.2962341308594,-536.9651489257812,341.18902587890625,12.503655215917577,36,-533.298583984375,336.4015808105469,-536.9651489257812,341.18902587890625
2043,2044,2043,2044,-524.493408203125,340.2962341308594,-524.493408203125,340.2962341308594,0.0,-528.0621337890625,336.62420654296875,5.120506704805179,-521.57470703125,338.41021728515625,-533.2105102539062,340.887451171875,11.896579523791083,36,-529.681396484375,334.9098815917969,-533.2105102539062,340.887451171875
2044,2045,2044,2045,-521.57470703125,338.41021728515625,-521.57470703125,338.41021728515625,0.0,-527.0684204101562,338.5588684082031,5.495724142090523,-518.9061889648438,336.685791015625,-530.0697631835938,340.77081298828125,11.887505787785091,36,-526.8856201171875,334.9550476074219,-530.0697631835938,340.77081298828125
2045,2046,2045,2046,-518.9061889648438,336.685791015625,-518.9061889648438,336.685791015625,0.0,-524.1228637695312,332.73828125,6.5419056373174715,-516.0077514648438,334.7712707519531,-526.0668334960938,338.5846252441406,10.757639322569949,36,-524.0424194335938,333.05157470703125,-526.0668334960938,338.5846252441406
2046,2047,2046,2047,-516.0077514648438,334.7712707519531,-516.0077514648438,334.7712707519531,0.0,-527.0470581054688,329.48028564453125,12.241765171441058,-513.3672485351562,333.027099609375,-523.4443969726562,335.8087463378906,10.454017369110804,36,-523.106201171875,330.6722717285156,-523.4443969726562,335.8087463378906
2047,2048,2047,2048,-513.3672485351562,333.027099609375,-513.3672485351562,333.027099609375,0.0,-514.3370971679688,330.30035400390625,2.894088451915631,-510.7157897949219,331.2756652832031,-517.4443359375,334.6894226074219,7.545003131971526,36,-518.06591796875,329.5323486328125,-517.4443359375,334.6894226074219
2048,2049,2048,2049,-510.7157897949219,331.2756652832031,-510.7157897949219,331.2756652832031,0.0,-514.6361083984375,330.9156188964844,3.936817414315773,-507.7536315917969,329.3597412109375,-514.6634521484375,334.6042785644531,8.674721446674472,36,-514.8900756835938,329.18963623046875,-514.6634521484375,334.6042785644531
2049,2050,2049,2050,-507.7536315917969,329.3597412109375,-507.7536315917969,329.3597412109375,0.0,-508.4051208496094,335.87835693359375,6.5510906872601256,-505.0410461425781,327.605224609375,-512.06298828125,336.64349365234375,11.445434840666518,36,-510.25067138671875,331.7081604003906,-512.06298828125,336.64349365234375
2050,2051,2050,2051,-505.0410461425781,327.605224609375,-505.0410461425781,327.605224609375,0.0,-503.872314453125,328.8212585449219,1.686615633253047,-502.0760192871094,325.68743896484375,-506.143798828125,333.6944885253906,8.981073046098622,36,-505.62158203125,330.0844421386719,-506.143798828125,333.6944885253906
2051,2052,2051,2052,-502.0760192871094,325.68743896484375,-502.0760192871094,325.68743896484375,0.0,-502.49798583984375,332.00299072265625,6.3296326731679375,-499.10321044921875,323.8428649902344,-499.2995910644531,332.3139953613281,8.473406346334794,36,-502.1610107421875,330.6756286621094,-499.2995910644531,332.3139953613281
2052,2053,2052,2053,-499.10321044921875,323.8428649902344,-499.10321044921875,323.8428649902344,0.0,-497.85223388671875,327.46002197265625,3.8273707679564626,-496.14495849609375,322.00732421875,-493.6655578613281,330.23150634765625,8.589796225586328,36,-498.2543029785156,329.25360107421875,-493.6655578613281,330.23150634765625
2053,2054,2053,2054,-496.14495849609375,322.00732421875,-496.14495849609375,322.00732421875,0.0,-494.5862731933594,323.86505126953125,2.425005086214161,-493.44647216796875,320.3329772949219,-490.5425720214844,328.59429931640625,8.756830339992586,36,-494.56964111328125,326.385498046875,-490.5425720214844,328.59429931640625
2054,2055,2054,2055,-493.44647216796875,320.3329772949219,-493.44647216796875,320.3329772949219,0.0,-494.0415344238281,326.1427001953125,5.840118086791714,-490.7530517578125,318.660400390625,-488.14593505859375,327.9480895996094,9.646669286651745,36,-492.1361389160156,325.6366882324219,-488.14593505859375,327.9480895996094
2055,2056,2055,2056,-490.7530517578125,318.660400390625,-490.7530517578125,318.660400390625,0.0,-486.24005126953125,319.45361328125,4.5821785317772665,-488.0473327636719,316.9802551269531,-484.3666076660156,325.0035095214844,8.827250326340678,36,-487.8030090332031,322.0052490234375,-484.3666076660156,325.0035095214844
2056,2057,2056,2057,-488.0473327636719,316.9802551269531,-488.0473327636719,316.9802551269531,0.0,-486.23492431640625,319.3730163574219,3.0016879727503523,-485.0926818847656,315.1454772949219,-483.1986999511719,322.2557373046875,7.3581903326328675,36,-484.9745788574219,319.7958984375,-483.1986999511719,322.2557373046875
2057,2058,2057,2058,-485.0926818847656,315.1454772949219,-485.0926818847656,315.1454772949219,0.0,-480.158935546875,318.2347412109375,5.821117115249043,-480.9620361328125,312.46514892578125,-479.5299072265625,317.9703369140625,5.688417002157364,36,-480.8878479003906,318.064697265625,-479.5299072265625,317.9703369140625
2058,2059,2058,2059,-480.9620361328125,312.46514892578125,-480.9620361328125,312.46514892578125,0.0,-476.39508056640625,316.95379638671875,6.403517718731611,-476.8409729003906,309.791015625,-474.4921569824219,317.3892517089844,7.952994895287284,36,-476.86822509765625,316.6017761230469,-474.4921569824219,317.3892517089844
2059,2060,2059,2060,-476.8409729003906,309.791015625,-476.8409729003906,309.791015625,0.0,-473.2566833496094,317.34912109375,8.364932149192144,-474.1192626953125,308.00518798828125,-473.7939147949219,316.18255615234375,8.183837812842548,36,-473.2121887207031,316.4847106933594,-473.7939147949219,316.18255615234375
2060,2061,2060,2061,-474.1192626953125,308.00518798828125,-474.1192626953125,308.00518798828125,0.0,-473.48974609375,316.08447265625,8.10377269533874,-471.14593505859375,306.0542907714844,-473.2784118652344,316.21466064453125,10.381742305026588,36,-471.4187927246094,315.6460876464844,-473.2784118652344,316.21466064453125
2061,2062,2061,2062,-471.14593505859375,306.0542907714844,-471.14593505859375,306.0542907714844,0.0,-471.614013671875,316.1025695800781,10.059175145281323,-468.4259033203125,304.2695617675781,-471.8489685058594,316.592529296875,12.789562306529813,36,-469.6012878417969,315.38970947265625,-471.8489685058594,316.592529296875
2062,2063,2062,2063,-468.4259033203125,304.2695617675781,-468.4259033203125,304.2695617675781,0.0,-470.9512634277344,307.73968505859375,4.291759467515268,-465.5291748046875,302.3658752441406,-470.6462097167969,316.87103271484375,15.381275614904014,36,-468.5227355957031,313.1908264160156,-470.6462097167969,316.87103271484375
2063,2064,2063,2064,-465.5291748046875,302.3658752441406,-465.5291748046875,302.3658752441406,0.0,-470.7641296386719,306.9122009277344,6.933529356335095,-462.8830871582031,300.62689208984375,-470.46795654296875,315.72674560546875,16.897805176332444,36,-468.194580078125,310.5461730957031,-470.46795654296875,315.72674560546875
2064,2065,2064,2065,-462.8830871582031,300.62689208984375,-462.8830871582031,300.62689208984375,0.0,-468.8181457519531,307.2174987792969,8.869104636112374,-459.9903869628906,298.7258605957031,-470.03607177734375,314.0235900878906,18.3012652843315,36,-467.6176452636719,308.2756042480469,-470.03607177734375,314.0235900878906
2065,2066,2065,2066,-459.9903869628906,298.7258605957031,-459.9903869628906,298.7258605957031,0.0,-469.5525207519531,297.26580810546875,9.672960036833109,-457.2487487792969,296.9888610839844,-470.8565368652344,309.72637939453125,18.639105914804485,36,-467.6756896972656,303.12060546875,-470.8565368652344,309.72637939453125
2066,2067,2066,2067,-457.2487487792969,296.9888610839844,-457.2487487792969,296.9888610839844,0.0,-466.2983093261719,298.2845153808594,9.141841507517356,-454.5061950683594,295.25128173828125,-468.4283447265625,306.6236267089844,17.976553652969248,36,-466.4313659667969,299.6745300292969,-468.4283447265625,306.6236267089844
2067,2068,2067,2068,-454.5061950683594,295.25128173828125,-454.5061950683594,295.25128173828125,0.0,-466.4156799316406,298.4290466308594,12.326151849674224,-451.50384521484375,293.34912109375,-467.5899353027344,304.4989929199219,19.572479047269265,36,-465.885009765625,297.4512634277344,-467.5899353027344,304.4989929199219
2068,2069,2068,2069,-451.50384521484375,293.34912109375,-451.50384521484375,293.34912109375,0.0,-463.601318359375,292.12347412109375,12.159402410654737,-448.6200866699219,291.5310974121094,-465.599609375,301.309326171875,19.593824255886627,36,-464.41552734375,293.63360595703125,-465.599609375,301.309326171875
2069,2070,2069,2070,-448.6200866699219,291.5310974121094,-448.6200866699219,291.5310974121094,0.0,-447.67877197265625,286.8372802734375,4.787274035458813,-445.99273681640625,289.87469482421875,-460.096435546875,297.00494384765625,15.803631513549576,36,-459.8155517578125,289.01934814453125,-460.096435546875,297.00494384765625
2070,2071,2070,2071,-445.99273681640625,289.87469482421875,-445.99273681640625,289.87469482421875,0.0,-444.3207702636719,283.2212219238281,6.860333358496138,-443.0989685058594,288.0503234863281,-455.8412170410156,293.01214599609375,13.674230521316673,36,-454.01104736328125,284.7096862792969,-455.8412170410156,293.01214599609375
2071,2072,2071,2072,-443.0989685058594,288.0503234863281,-443.0989685058594,288.0503234863281,0.0,-436.82550048828125,281.14111328125,9.33239447438498,-440.47100830078125,286.36016845703125,-445.9251403808594,290.4881896972656,6.8401839234602075,36,-445.0202941894531,281.14215087890625,-445.9251403808594,290.4881896972656
2072,2073,2072,2073,-440.47100830078125,286.36016845703125,-440.47100830078125,286.36016845703125,0.0,-436.46575927734375,280.9941711425781,6.695964972912059,-437.58636474609375,284.5048828125,-438.9723205566406,289.1029357910156,4.802391560673188,36,-438.7569885253906,279.06982421875,-438.9723205566406,289.1029357910156
2073,2074,2073,2074,-437.58636474609375,284.5048828125,-437.58636474609375,284.5048828125,0.0,-435.7166748046875,273.75238037109375,10.913846674268568,-434.7043151855469,282.65130615234375,-436.1375732421875,285.7613220214844,3.4243871514815285,36,-434.8132629394531,275.07305908203125,-436.1375732421875,285.7613220214844
2074,2075,2074,2075,-434.7043151855469,282.65130615234375,-434.7043151855469,282.65130615234375,0.0,-432.72296142578125,273.1596374511719,9.696264097792673,-430.4891357421875,279.9167785644531,-432.6748046875,282.6833190917969,3.5257474708122376,36,-431.1772155761719,272.3010559082031,-432.6748046875,282.6833190917969
2075,2076,2075,2076,-430.4891357421875,279.9167785644531,-430.4891357421875,279.9167785644531,0.0,-428.9144287109375,268.812255859375,11.215619766284153,-426.2790222167969,277.185546875,-429.19415283203125,279.42901611328125,3.67846988936854,36,-427.5503845214844,268.9586486816406,-429.19415283203125,279.42901611328125
2076,2077,2076,2077,-426.2790222167969,277.185546875,-426.2790222167969,277.185546875,0.0,-432.5029602050781,269.4109191894531,9.959028051513984,-423.5559387207031,275.4348449707031,-428.5343933105469,277.78253173828125,5.504238663230159,36,-426.7956237792969,267.1789855957031,-428.5343933105469,277.78253173828125
2077,2078,2077,2078,-423.5559387207031,275.4348449707031,-423.5559387207031,275.4348449707031,0.0,-427.82757568359375,261.32025146484375,14.746817696655135,-420.8418884277344,273.68994140625,-425.7110900878906,273.6965026855469,4.869206080836422,36,-425.29315185546875,262.7848815917969,-425.7110900878906,273.6965026855469
2078,2079,2078,2079,-420.8418884277344,273.68994140625,-420.8418884277344,273.68994140625,0.0,-423.87335205078125,261.4742736816406,12.586195201724772,-417.8639221191406,271.775390625,-423.3718566894531,271.6531982421875,5.50928980988121,36,-423.0521545410156,260.3938903808594,-423.3718566894531,271.6531982421875
2079,2080,2079,2080,-417.8639221191406,271.775390625,-417.8639221191406,271.775390625,0.0,-423.27166748046875,261.3592224121094,11.736280080681396,-415.2197570800781,270.09002685546875,-422.5115051269531,269.5770263671875,7.309771479333822,36,-421.5943908691406,259.06890869140625,-422.5115051269531,269.5770263671875
2080,2081,2080,2081,-415.2197570800781,270.09002685546875,-415.2197570800781,270.09002685546875,0.0,-420.457275390625,258.76910400390625,12.473768166209592,-412.3179931640625,268.240478515625,-422.69891357421875,264.5384216308594,11.021285484916865,36,-419.8326110839844,257.6105651855469,-422.69891357421875,264.5384216308594
2081,2082,2081,2082,-412.3179931640625,268.240478515625,-412.3179931640625,268.240478515625,0.0,-420.83380126953125,259.1650695800781,12.445161109305548,-409.4284362792969,266.398681640625,-423.13885498046875,261.7577819824219,14.474582225368488,36,-419.1506652832031,257.0181579589844,-423.13885498046875,261.7577819824219
2082,2083,2082,2083,-409.4284362792969,266.398681640625,-409.4284362792969,266.398681640625,0.0,-418.1947021484375,258.62457275390625,11.716833457509724,-406.61199951171875,264.6056823730469,-421.4347839355469,260.07916259765625,15.498526360666812,36,-417.7882385253906,256.6418151855469,-421.4347839355469,260.07916259765625
2083,2084,2083,2084,-406.61199951171875,264.6056823730469,-406.61199951171875,264.6056823730469,0.0,-416.3716735839844,256.6853332519531,12.569135538964659,-403.79510498046875,262.8123779296875,-419.1393737792969,258.90655517578125,15.83357307608179,36,-416.23895263671875,255.89825439453125,-419.1393737792969,258.90655517578125
2084,2085,2084,2085,-403.79510498046875,262.8123779296875,-403.79510498046875,262.8123779296875,0.0,-415.1928405761719,257.7599792480469,12.467361755712473,-400.9826965332031,261.0219421386719,-416.83929443359375,259.1402587890625,15.967856124191172,36,-414.8008117675781,255.88084411621094,-416.83929443359375,259.1402587890625
2085,2086,2085,2086,-400.9826965332031,261.0219421386719,-400.9826965332031,261.0219421386719,0.0,-410.4435729980469,256.2251892089844,10.607404119363983,-398.2017822265625,259.2135314941406,-413.0594787597656,260.6311340332031,14.925171464057376,36,-412.4352722167969,255.47666931152344,-413.0594787597656,260.6311340332031
2086,2087,2086,2087,-398.2017822265625,259.2135314941406,-398.2017822265625,259.2135314941406,0.0,-401.08282470703125,258.7156066894531,2.9237535609877607,-395.4093017578125,257.3976135253906,-406.6760559082031,261.5552978515625,12.009416640346842,36,-407.6219787597656,256.27996826171875,-406.6760559082031,261.5552978515625
2087,2088,2087,2088,-395.4093017578125,257.3976135253906,-395.4093017578125,257.3976135253906,0.0,-394.82635498046875,258.8197937011719,1.5370176959295723,-392.62890625,255.5895538330078,-400.0941162109375,262.6107482910156,10.248245282878434,36,-400.47283935546875,257.0520935058594,-400.0941162109375,262.6107482910156
2088,2089,2088,2089,-392.62890625,255.5895538330078,-392.62890625,255.5895538330078,0.0,-390.1701354980469,253.34408569335938,3.329816928426599,-389.9232177734375,253.8508758544922,-392.9551696777344,261.1079406738281,7.864968031849385,36,-393.6678466796875,255.65325927734375,-392.9551696777344,261.1079406738281
2089,2090,2089,2090,-389.9232177734375,253.8508758544922,-389.9232177734375,253.8508758544922,0.0,-389.7066345214844,252.60693359375,1.262656189580907,-387.2144470214844,252.11019897460938,-389.4352722167969,260.72100830078125,8.892586901449057,36,-389.39215087890625,254.25021362304688,-389.4352722167969,260.72100830078125
2090,2091,2090,2091,-387.2144470214844,252.11019897460938,-387.2144470214844,252.11019897460938,0.0,-387.733642578125,252.84197998046875,0.897255519109204,-384.24444580078125,250.20169067382812,-387.4192810058594,260.7730407714844,11.037799665994136,36,-386.0000915527344,253.30174255371094,-387.4192810058594,260.7730407714844
2091,2092,2091,2092,-384.24444580078125,250.20169067382812,-384.24444580078125,250.20169067382812,0.0,-387.4732971191406,247.67918395996094,4.097379767311801,-379.8360595703125,247.40005493164062,-385.0955505371094,258.19342041015625,12.006622488553171,36,-384.07318115234375,250.67527770996094,-385.0955505371094,258.19342041015625
2092,2093,2092,2093,-379.8360595703125,247.40005493164062,-379.8360595703125,247.40005493164062,0.0,-383.9949645996094,247.26710510253906,4.1610295240203445,-375.81915283203125,244.8472137451172,-383.0147705078125,255.8247833251953,13.1256979860681,36,-381.8119201660156,248.62596130371094,-383.0147705078125,255.8247833251953
2093,2094,2093,2094,-375.81915283203125,244.8472137451172,-375.81915283203125,244.8472137451172,0.0,-378.90399169921875,241.83607482910156,4.310822242688094,-372.8261413574219,242.93785095214844,-379.8621520996094,252.01719665527344,11.486512332341453,36,-378.66937255859375,244.91683959960938,-379.8621520996094,252.01719665527344
2094,2095,2094,2095,-372.8261413574219,242.93785095214844,-372.8261413574219,242.93785095214844,0.0,-373.9277648925781,241.13314819335938,2.1143619512257135,-370.09783935546875,241.19735717773438,-375.96282958984375,248.12913513183594,9.080069165721293,36,-374.8139343261719,242.2180633544922,-375.96282958984375,248.12913513183594
2095,2096,2095,2096,-370.09783935546875,241.19735717773438,-370.09783935546875,241.19735717773438,0.0,-373.75457763671875,238.20123291015625,4.727419537583877,-367.3734436035156,239.4593505859375,-372.8217468261719,245.27210998535156,7.9669429420250655,36,-372.3693542480469,239.27850341796875,-372.8217468261719,245.27210998535156
2096,2097,2096,2097,-367.3734436035156,239.4593505859375,-367.3734436035156,239.4593505859375,0.0,-368.6019287109375,237.71188354492188,2.1360750732577825,-364.653076171875,237.693115234375,-368.6717834472656,242.97061157226562,6.6333985076826565,36,-368.9739685058594,237.2847137451172,-368.6717834472656,242.97061157226562
2097,2098,2097,2098,-364.653076171875,237.693115234375,-364.653076171875,237.693115234375,0.0,-368.71221923828125,237.835205078125,4.061629224492412,-361.93231201171875,235.9265899658203,-367.3131103515625,242.31417846679688,8.351902635440219,36,-366.9007263183594,236.1886749267578,-367.3131103515625,242.31417846679688
2098,2099,2098,2099,-361.93231201171875,235.9265899658203,-361.93231201171875,235.9265899658203,0.0,-362.7777099609375,233.6719207763672,2.4079515872235637,-358.93792724609375,233.98243713378906,-364.0374450683594,240.07005310058594,7.9412939864234335,36,-363.5043029785156,234.00765991210938,-364.0374450683594,240.07005310058594
2099,2100,2099,2100,-358.93792724609375,233.98243713378906,-358.93792724609375,233.98243713378906,0.0,-356.09185791015625,232.2994384765625,3.3064475113314797,-356.04156494140625,232.13247680664062,-359.27471923828125,238.2208709716797,6.893607924467635,36,-358.681884765625,232.12747192382812,-359.27471923828125,238.2208709716797
2100,2101,2100,2101,-356.04156494140625,232.13247680664062,-356.04156494140625,232.13247680664062,0.0,-356.3812255859375,229.26715087890625,2.8853876733621497,-353.14166259765625,230.28028869628906,-357.07354736328125,233.61923217773438,5.158319627789664,36,-355.6684875488281,229.78164672851562,-357.07354736328125,233.61923217773438
2101,2102,2101,2102,-353.14166259765625,230.28028869628906,-353.14166259765625,230.28028869628906,0.0,-351.7540588378906,229.17822265625,1.7720027513305612,-350.50244140625,228.59457397460938,-352.45770263671875,231.49465942382812,3.4976480800881737,36,-352.05712890625,228.36192321777344,-352.45770263671875,231.49465942382812
2102,2103,2102,2103,-350.50244140625,228.59457397460938,-350.50244140625,228.59457397460938,0.0,-351.8013916015625,229.21279907226562,1.4385666064782894,-347.8619079589844,226.90660095214844,-349.78448486328125,231.71786499023438,5.181173959356582,36,-349.9924621582031,227.61717224121094,-349.78448486328125,231.71786499023438
2103,2104,2103,2104,-347.8619079589844,226.90660095214844,-347.8619079589844,226.90660095214844,0.0,-348.9083251953125,227.06686401367188,1.058618572184267,-344.9514465332031,225.04605102539062,-349.193359375,231.0426025390625,7.345233462152288,36,-347.8287353515625,226.42189025878906,-349.193359375,231.0426025390625
2104,2105,2104,2105,-344.9514465332031,225.04605102539062,-344.9514465332031,225.04605102539062,0.0,-346.1712646484375,226.60379028320312,1.9785115186887796,-342.05670166015625,223.19557189941406,-346.4122009277344,229.80389404296875,7.9145622382333185,36,-345.43310546875,225.60922241210938,-346.4122009277344,229.80389404296875
2105,2106,2105,2106,-342.05670166015625,223.19557189941406,-342.05670166015625,223.19557189941406,0.0,-346.2447509765625,225.82183837890625,4.943382718134936,-339.3371276855469,221.4528350830078,-345.5161437988281,229.8052978515625,10.389604151664372,36,-344.10223388671875,224.9064178466797,-345.5161437988281,229.8052978515625
2106,2107,2106,2107,-339.3371276855469,221.4528350830078,-339.3371276855469,221.4528350830078,0.0,-342.52728271484375,222.18751525878906,3.273659125754255,-336.6144104003906,219.70811462402344,-343.11041259765625,228.77764892578125,11.155917577574755,36,-342.031982421875,223.1842041015625,-343.11041259765625,228.77764892578125
2107,2108,2107,2108,-336.6144104003906,219.70811462402344,-336.6144104003906,219.70811462402344,0.0,-342.67041015625,222.560302734375,6.694035409213162,-333.63140869140625,217.7965850830078,-342.40240478515625,228.65122985839844,13.955417789392504,36,-340.9160461425781,222.12721252441406,-342.40240478515625,228.65122985839844
2108,2109,2108,2109,-333.63140869140625,217.7965850830078,-333.63140869140625,217.7965850830078,0.0,-336.9584655761719,213.7061767578125,5.272641442511852,-330.7435302734375,215.9315948486328,-339.5230407714844,224.45762634277344,12.238178689020401,36,-338.10675048828125,217.81271362304688,-339.5230407714844,224.45762634277344
2109,2110,2109,2110,-330.7435302734375,215.9315948486328,-330.7435302734375,215.9315948486328,0.0,-332.744384765625,212.88134765625,3.647934570897089,-327.8666076660156,214.07366943359375,-335.6677551269531,221.3999481201172,10.701974635547366,36,-334.6331787109375,214.56646728515625,-335.6677551269531,221.3999481201172
2110,2111,2110,2111,-327.8666076660156,214.07366943359375,-327.8666076660156,214.07366943359375,0.0,-332.5358581542969,212.7872314453125,4.84322442387381,-325.23675537109375,212.3753204345703,-332.83331298828125,218.747314453125,9.915139706718517,36,-332.2845153808594,212.49742126464844,-332.83331298828125,218.747314453125
2111,2112,2111,2112,-325.23675537109375,212.3753204345703,-325.23675537109375,212.3753204345703,0.0,-328.07135009765625,209.1747589111328,4.275338738528738,-321.0184020996094,209.71206665039062,-330.31903076171875,216.92356872558594,11.768919053634312,36,-329.1180725097656,209.81614685058594,-330.31903076171875,216.92356872558594
2112,2113,2112,2113,-321.0184020996094,209.71206665039062,-321.0184020996094,209.71206665039062,0.0,-324.3212890625,209.38758850097656,3.3187871819506642,-316.7910461425781,207.04312133789062,-326.4795227050781,215.54156494140625,12.887595655677883,36,-325.5735168457031,208.27420043945312,-326.4795227050781,215.54156494140625
2113,2114,2113,2114,-316.7910461425781,207.04312133789062,-316.7910461425781,207.04312133789062,0.0,-318.6756591796875,205.43536376953125,2.4772264123933994,-313.8865051269531,205.19784545898438,-322.754638671875,212.86851501464844,11.725312959693662,36,-321.15325927734375,205.8570098876953,-322.754638671875,212.86851501464844
