sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
1895,1895,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001895.jpg,0,1,-931.6865844726562,601.5068969726562,-637.9773559570312,61.69831466674805,-635.3165283203125,61.41518783569336,-647.30322265625,55.9756965637207,603.4141845703125,600.7383599764124,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965651750564575,0.9982694387435913,2.992173671722412,3.0,612.082275390625,0.05851065367460251,0.0007489882409572601,9.67725944519043,173.92622867160193,-0.48961415988528334,173.43661451171664,173.43661344449959,16.0,2.1998887062072754,18,614.5391845703125,616.0635375976562
1896,1896,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001896.jpg,0,1,-931.6513671875,601.4894409179688,-638.2919311523438,61.73179244995117,-635.631103515625,61.44865798950195,-647.30322265625,55.9756965637207,603.7305297851562,601.0547159725597,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965587675571442,0.9982694387435913,2.992172956466675,3.0,612.082275390625,0.059135712683200836,0.0014288388192653656,9.67725944519043,173.92622867160193,-0.48961085151240413,173.43661782008954,173.43661451171664,16.0,2.1998887062072754,18,614.3273315429688,615.8506469726562
1897,1897,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001897.jpg,0,1,-931.61279296875,601.4703369140625,-638.6065063476562,61.765262603759766,-635.9457397460938,61.48214340209961,-647.30322265625,55.9756965637207,604.046875,601.3710708288219,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296563982963562,0.9982695579528809,2.992173194885254,3.0,612.082275390625,0.06770777702331543,0.0012781471014022827,9.67725944519043,173.92622867160193,-0.4896031675495878,173.43662550405236,173.4366178200895,16.0,2.1998887062072754,18,614.112548828125,615.6348876953125
1898,1898,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001898.jpg,0,1,-931.3216552734375,601.2086791992188,-638.921142578125,61.79874038696289,-636.2603149414062,61.5156135559082,-647.30322265625,55.9756965637207,604.36328125,601.6874311188388,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965630888938904,0.9982695579528809,2.9921741485595703,3.0,612.082275390625,0.06755372136831284,0.0010602325201034546,9.67725944519043,173.92622867160193,-0.4896028473844705,173.43662582421746,173.43662550405233,16.0,2.1998887062072754,18,613.5642700195312,615.085205078125
1899,1899,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001899.jpg,0,1,-931.0307006835938,600.9471435546875,-639.2357177734375,61.832210540771484,-636.5748901367188,61.5490837097168,-647.30322265625,55.9756965637207,604.6796264648438,602.0037898149886,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296564280986786,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.0674414336681366,0.0011142939329147339,9.67725944519043,173.92622867160193,-0.48960540870540925,173.43662326289652,173.43662582421746,16.0,2.1998887062072754,18,613.0164794921875,614.5360107421875
1900,1900,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001900.jpg,0,1,-930.4243774414062,600.5040283203125,-639.55029296875,61.86568832397461,-636.8894653320312,61.58255386352539,-647.30322265625,55.9756965637207,604.9959716796875,602.3201470857874,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296571135520935,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.06663085520267487,0.00017111003398895264,9.67725944519043,173.92622867160193,-0.48959046766659986,173.43663820393533,173.43662326289652,16.0,2.1998887062072754,18,612.1593017578125,613.6766967773438
1901,1901,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001901.jpg,0,1,-929.8704833984375,600.0991821289062,-639.8648071289062,61.8991584777832,-637.2040405273438,61.616031646728516,-647.30322265625,55.9756965637207,605.3123168945312,602.6365030819347,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965672612190247,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.06768254190683365,0.0013933628797531128,9.67725944519043,173.92622867160193,-0.48959804490771036,173.4366306266942,173.43663820393533,16.0,2.1998887062072754,18,611.3612060546875,612.8766479492188
1902,1902,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001902.jpg,0,1,-929.263916015625,599.6558227539062,-640.1793823242188,61.9326286315918,-637.5186157226562,61.64950942993164,-647.30322265625,55.9756965637207,605.628662109375,602.9528579381969,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965708374977112,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.06657056510448456,0.00014472007751464844,9.67725944519043,173.92622867160193,-0.48959164160536345,173.43663702999658,173.4366306266942,16.0,2.1998887062072754,18,610.5048217773438,612.0180053710938
1903,1903,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001903.jpg,0,1,-928.1654663085938,598.9690551757812,-640.4940185546875,61.96610641479492,-637.8331909179688,61.682979583740234,-647.2728271484375,60.73385238647461,605.945068359375,603.2692182282138,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296568751335144,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06610346585512161,0.001332886517047882,4.942594051361084,173.92622867160193,-0.4896064225616142,173.4366222490403,173.43663702999655,16.0,2.1998887062072754,18,609.2019653320312,610.7119750976562
1904,1904,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001904.jpg,0,1,-926.9625244140625,598.2169189453125,-640.80859375,61.99958419799805,-638.1477661132812,61.71644973754883,-647.2728271484375,60.73385238647461,606.2614135742188,603.5855769243636,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965672612190247,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06599968671798706,0.0018256083130836487,4.942594051361084,173.92622867160193,-0.4896132527507842,173.43661541885115,173.4366222490403,16.0,2.1998887062072754,18,607.7936401367188,609.3002319335938
1905,1905,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001905.jpg,0,1,-925.8631591796875,597.5296020507812,-641.1231689453125,62.03305435180664,-638.4623413085938,61.74991989135742,-647.2728271484375,60.73385238647461,606.5777587890625,603.9019341951624,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296571284532547,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06637011468410492,0.0005858913064002991,4.942594051361084,173.92622867160193,-0.4895939361220378,173.43663473547988,173.43661541885115,16.0,2.1998887062072754,18,606.49267578125,607.9959106445312
1906,1906,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001906.jpg,0,1,-924.2528076171875,596.4736328125,-641.437744140625,62.066524505615234,-638.7769165039062,61.78339767456055,-647.2728271484375,60.73385238647461,606.8941040039062,604.2182901913097,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965721786022186,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06619485467672348,0.0005358681082725525,4.942594051361084,173.92622867160193,-0.4895938827611849,173.43663478884073,173.43663473547988,16.0,2.1998887062072754,18,604.6282348632812,606.1271362304688
1907,1907,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001907.jpg,0,1,-922.49072265625,595.318115234375,-641.7523193359375,62.09999465942383,-639.091552734375,61.81687545776367,-647.2728271484375,60.73385238647461,607.21044921875,604.5346450475719,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965693473815918,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.0659690871834755,0.0016849040985107422,4.942594051361084,173.92622867160193,-0.489610904873257,173.4366177667287,173.43663478884073,16.0,2.1998887062072754,18,602.6073608398438,604.1015014648438
1908,1908,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001908.jpg,0,1,-920.7365112304688,594.1677856445312,-642.0669555664062,62.13347244262695,-639.4061279296875,61.850345611572266,-647.2728271484375,60.73385238647461,607.52685546875,604.8510053375888,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965720295906067,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06626081466674805,0.0012363940477371216,4.942594051361084,173.92622867160193,-0.48960300746702917,173.4366256641349,173.43661776672866,16.0,2.1998887062072754,18,600.597412109375,602.0869140625
1909,1909,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001909.jpg,0,1,-918.4950561523438,592.7299194335938,-642.3815307617188,62.16695022583008,-639.720703125,61.88382339477539,-647.2728271484375,60.73385238647461,607.8432006835938,605.1673640337386,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965717315673828,0.9982695579528809,2.992173671722412,3.0,612.555419921875,0.06636004894971848,0.0012689530849456787,4.942594051361084,173.92622867160193,-0.4896028473844705,173.43662582421746,173.43662566413488,16.0,2.1998887062072754,18,598.1101684570312,599.59375
1910,1910,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001910.jpg,0,1,-916.0435791015625,591.1573486328125,-642.6961059570312,62.20042037963867,-640.0352783203125,61.917293548583984,-647.30322265625,55.9756965637207,608.1595458984375,605.4837213045374,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965721786022186,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.06682419776916504,4.216283559799194e-05,9.67725944519043,173.92622867160193,-0.48959222857474527,173.4366364430272,173.43662582421746,16.0,2.1998887062072754,18,595.4110107421875,596.8883056640625
1911,1911,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001911.jpg,0,1,-913.8124389648438,589.7261352539062,-643.0106201171875,62.233890533447266,-640.349853515625,61.95076370239258,-647.30322265625,55.9756965637207,608.4758911132812,605.8000773006847,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965677082538605,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.0680394396185875,0.0014288723468780518,9.67725944519043,173.92622867160193,-0.4895997524550028,173.43662891914693,173.43663644302717,16.0,2.1998887062072754,18,592.9432373046875,594.41455078125
1912,1912,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001912.jpg,0,1,-911.0809936523438,587.9526977539062,-643.3251953125,62.26736068725586,-640.6644287109375,61.9842414855957,-647.30322265625,55.9756965637207,608.792236328125,606.1164321569469,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965507209300995,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08184079825878143,0.001707606017589569,9.67725944519043,173.92622867160193,-0.48963251601867774,173.43659615558326,173.43662891914693,16.0,2.1998887062072754,18,589.9476928710938,591.4118041992188
1913,1913,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001913.jpg,0,1,-908.3471069335938,586.1776733398438,-643.6398315429688,62.300846099853516,-640.97900390625,62.0177116394043,-647.30322265625,55.9756965637207,609.108642578125,606.4327924469638,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965462505817413,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08448430895805359,0.0018906071782112122,9.67725944519043,173.92622867160193,-0.4896339567617058,173.43659471484023,173.43659615558323,16.0,2.1998887062072754,18,586.9556274414062,588.41259765625
1914,1914,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001914.jpg,0,1,-905.85693359375,584.5609130859375,-643.9544067382812,62.33431625366211,-641.2935791015625,62.05118942260742,-647.30322265625,55.9756965637207,609.4249877929688,606.7491511431136,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965463995933533,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08362749963998795,0.0018690377473831177,9.67725944519043,173.92622867160193,-0.4896332097097653,173.43659546189218,173.43659471484023,16.0,2.1998887062072754,18,584.2205200195312,585.6707153320312
1915,1915,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001915.jpg,0,1,-903.2526245117188,582.8994140625,-644.2689819335938,62.3677864074707,-641.608154296875,62.084659576416016,-647.30322265625,55.9756965637207,609.7413330078125,607.0655084139124,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965458035469055,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08450332283973694,0.0019184648990631104,9.67725944519043,173.92622867160193,-0.48963336979232397,173.4365953018096,173.43659546189215,16.0,2.1998887062072754,18,581.3997802734375,582.8428955078125
1916,1916,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001916.jpg,0,1,-900.39013671875,581.0732421875,-644.5835571289062,62.4012565612793,-641.9227294921875,62.11812973022461,-647.30322265625,55.9756965637207,610.0576782226562,607.3818644100597,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296544462442398,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.085261270403862,0.0020643696188926697,9.67725944519043,173.92622867160193,-0.48963342315317687,173.43659524844875,173.4365953018096,16.0,2.1998887062072754,18,578.3231201171875,579.7584228515625
1917,1917,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001917.jpg,0,1,-897.5337524414062,579.2509765625,-644.8981323242188,62.43473434448242,-642.2373657226562,62.151607513427734,-647.30322265625,55.9756965637207,610.3740234375,607.6982192663219,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965435683727264,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08542553335428238,0.002144955098628998,9.67725944519043,173.92622867160193,-0.48963294290550086,173.43659572869643,173.43659524844875,16.0,2.1998887062072754,18,575.2597045898438,576.6870727539062
1918,1918,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001918.jpg,0,1,-893.4937133789062,576.67236328125,-645.2127685546875,62.46821212768555,-642.5519409179688,62.18508529663086,-647.30322265625,55.9756965637207,610.6904296875,608.0145795563388,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296544313430786,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08480456471443176,0.002037927508354187,9.67725944519043,173.92622867160193,-0.48963294290550086,173.43659572869643,173.43659572869643,16.0,2.1998887062072754,18,571.00732421875,572.4237670898438
1919,1919,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001919.jpg,0,1,-889.0574340820312,573.8408203125,-645.52734375,62.50168228149414,-642.8665161132812,62.21855545043945,-647.30322265625,55.9756965637207,611.0067749023438,608.3309382524886,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965458035469055,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08333774656057358,0.0019272193312644958,9.67725944519043,173.92622867160193,-0.4896334765140298,173.4365951950879,173.43659572869643,16.0,2.1998887062072754,18,566.3696899414062,567.7739868164062
1920,1920,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001920.jpg,0,1,-886.1267700195312,572.0022583007812,-645.8419189453125,62.535152435302734,-643.1810913085938,62.25202560424805,-647.30322265625,55.9756965637207,611.3231201171875,608.6472955232874,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965550422668457,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.07847860455513,0.0014184936881065369,9.67725944519043,173.92622867160193,-0.48963336979232397,173.4365953018096,173.4365951950879,16.0,2.1998887062072754,18,563.2881469726562,564.6838989257812
1921,1921,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001921.jpg,0,1,-883.2027587890625,570.1679077148438,-646.1564331054688,62.56863021850586,-643.4956665039062,62.28549575805664,-647.30322265625,55.9756965637207,611.6394653320312,608.9636515194347,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965499758720398,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08082735538482666,0.001627594232559204,9.67725944519043,173.92622867160193,-0.48963262274038355,173.43659604886156,173.4365953018096,16.0,2.1998887062072754,18,560.2213745117188,561.6084594726562
1922,1922,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001922.jpg,0,1,-880.5402221679688,568.4974975585938,-646.4710083007812,62.60210037231445,-643.8102416992188,62.318973541259766,-647.30322265625,55.9756965637207,611.955810546875,609.2800063756969,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965535521507263,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.07956616580486298,0.0014986097812652588,9.67725944519043,173.92622867160193,-0.48963214249270753,173.43659652910924,173.43659604886153,16.0,2.1998887062072754,18,557.4213256835938,558.80029296875
1923,1923,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001923.jpg,0,1,-877.682861328125,566.6904907226562,-646.78564453125,62.63557815551758,-644.1248168945312,62.35245132446289,-647.30322265625,55.9756965637207,612.272216796875,609.5963666657138,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965559363365173,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.07828748226165771,0.0014337152242660522,9.67725944519043,173.92622867160193,-0.4896326761012364,173.4365959955007,173.4365965291092,16.0,2.1998887062072754,18,554.4230346679688,555.7933349609375
1924,1924,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001924.jpg,0,1,-875.0636596679688,565.0341186523438,-647.1002197265625,62.66904830932617,-644.4393920898438,62.385921478271484,-647.30322265625,55.9756965637207,612.5885620117188,609.9127253618636,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296544462442398,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08324480056762695,0.0018039941787719727,9.67725944519043,173.92622867160193,-0.4896314488016199,173.43659722280032,173.43659599550068,16.0,2.1998887062072754,18,551.6683959960938,553.030517578125
1925,1925,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001925.jpg,0,1,-872.1965942382812,563.220947265625,-647.414794921875,62.702518463134766,-644.7539672851562,62.41939163208008,-647.30322265625,55.9756965637207,612.9049072265625,610.2290826326624,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965428233146667,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.08394747227430344,0.001851879060268402,9.67725944519043,173.92622867160193,-0.4896319824101488,173.4365966891918,173.43659722280032,16.0,2.1998887062072754,18,548.6762084960938,550.0294189453125
1926,1926,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001926.jpg,0,1,-869.541015625,561.5206909179688,-647.7293701171875,62.73599624633789,-645.0685424804688,62.4528694152832,-647.30322265625,55.9756965637207,613.2212524414062,610.5454386288097,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965562343597412,0.9982695579528809,2.992173671722412,3.0,612.082275390625,0.07800087332725525,0.0014204531908035278,9.67725944519043,173.92622867160193,-0.4896315555233257,173.43659711607862,173.4365966891918,16.0,2.1998887062072754,18,545.8814697265625,547.2262573242188
1927,1927,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001927.jpg,0,1,-866.6267700195312,559.6549072265625,-648.0439453125,62.769466400146484,-645.3831787109375,62.48634719848633,-651.9434204101562,70.27997589111328,613.53759765625,610.8617934850719,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.229655921459198,0.9982695579528809,2.992173671722412,3.0,618.2098999023438,0.06864898651838303,0.0023652389645576477,4.055749416351318,173.92622867160193,-0.4896147468546651,173.43661392474726,173.4365971160786,16.0,2.1998887062072754,18,542.8384399414062,544.1739501953125
1928,1928,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001928.jpg,0,1,-863.9551391601562,557.9443969726562,-648.3585815429688,62.80294418334961,-645.69775390625,62.51981735229492,-651.9434204101562,70.27997589111328,613.85400390625,611.1781537750888,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965607047080994,0.9982695579528809,2.992173671722412,3.0,618.2098999023438,0.06823065131902695,0.0026159733533859253,4.055749416351318,173.92622867160193,-0.4896168812887808,173.43661179031315,173.43661392474726,16.0,2.1998887062072754,18,540.04345703125,541.3703002929688
1929,1929,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001929.jpg,0,1,-860.9951782226562,556.0494995117188,-648.6731567382812,62.8364143371582,-646.0123291015625,62.553287506103516,-651.9434204101562,70.27997589111328,614.1703491210938,611.4945124712386,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561449766159,0.9982694387435913,2.992173671722412,3.0,618.2098999023438,0.06775861233472824,0.0030138790607452393,4.055749416351318,173.92622867160193,-0.48961933588801376,173.4366093357139,173.43661179031315,16.0,2.1998887062072754,18,536.9727783203125,538.2899780273438
1930,1930,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001930.jpg,0,1,-858.29638671875,554.32177734375,-648.9877319335938,62.86989212036133,-646.326904296875,62.58675765991211,-651.9434204101562,70.27997589111328,614.4866943359375,611.8108697420374,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561300754547,0.9982694387435913,2.992173194885254,3.0,618.2098999023438,0.0677570253610611,0.003036119043827057,4.055749416351318,173.92622867160193,-0.4896190690837493,173.4366096025182,173.4366093357139,16.0,2.1998887062072754,18,534.1676635742188,535.475830078125
1931,1931,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001931.jpg,0,1,-855.5911254882812,552.5899658203125,-649.3023071289062,62.90336227416992,-646.6414794921875,62.620235443115234,-651.9434204101562,70.27997589111328,614.8030395507812,612.1272257381847,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561449766159,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.0676117017865181,0.00325591117143631,4.055749416351318,173.92622867160193,-0.4896190157228964,173.43660965587904,173.43660960251816,16.0,2.1998887062072754,18,531.3643188476562,532.6633911132812
1932,1932,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001932.jpg,0,1,-852.6944580078125,550.7177124023438,-649.6168212890625,62.936832427978516,-646.9561157226562,62.65371322631836,-651.9434204101562,70.27997589111328,615.119384765625,612.4435805944469,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561300754547,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.06768593192100525,0.003138929605484009,4.055749416351318,173.92622867160193,-0.4896184821143675,173.43661018948757,173.43660965587904,16.0,2.1998887062072754,18,528.3660888671875,529.6553344726562
1933,1933,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001933.jpg,0,1,-849.8198852539062,548.8597412109375,-649.9314575195312,62.97031021118164,-647.2706298828125,62.68718338012695,-651.9434204101562,70.27997589111328,615.435791015625,612.7599408844638,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561896800995,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.0675707459449768,0.0031896382570266724,4.055749416351318,173.92622867160193,-0.48961912244460215,173.43660954915734,173.43661018948757,16.0,2.1998887062072754,18,525.3988647460938,526.67822265625
1934,1934,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001934.jpg,0,1,-847.186279296875,547.1575317382812,-650.2460327148438,63.003780364990234,-647.585205078125,62.72065353393555,-651.9434204101562,70.27997589111328,615.7521362304688,613.0762995806136,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.22965623438358307,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.0675484910607338,0.0032692700624465942,4.055749416351318,173.92622867160193,-0.4896189090011906,173.43660976260074,173.4366095491573,16.0,2.1998887062072754,18,522.6760864257812,523.9462890625
1935,1935,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001935.jpg,0,1,-842.95654296875,544.460205078125,-650.5606079101562,63.03725814819336,-647.8997802734375,62.75413131713867,-651.9434204101562,70.27997589111328,616.0684814453125,613.3926568514124,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.22965621948242188,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.06776522099971771,0.00341140478849411,4.055749416351318,173.92622867160193,-0.489617254814751,173.43661141678717,173.43660976260074,16.0,2.1998887062072754,18,518.444091796875,519.6997680664062
1936,1936,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001936.jpg,0,1,-838.7200927734375,541.758544921875,-650.8751831054688,63.07072830200195,-648.21435546875,62.787601470947266,-651.9434204101562,70.27997589111328,616.3848266601562,613.7090128475597,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965633869171143,0.9982694387435913,2.992173433303833,3.0,618.2098999023438,0.06751936674118042,0.003212966024875641,4.055749416351318,173.92622867160193,-0.4896178417841328,173.4366108298178,173.43661141678717,16.0,2.1998887062072754,18,514.225341796875,515.4664306640625
1937,1937,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001937.jpg,0,1,-835.8197631835938,539.9136962890625,-651.1897583007812,63.10419845581055,-648.5289916992188,62.82107925415039,-651.9434204101562,70.27997589111328,616.701171875,614.0253677038219,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.2296563684940338,0.9982694387435913,2.992172956466675,3.0,618.2098999023438,0.06751259416341782,0.003131166100502014,4.055749416351318,173.92622867160193,-0.4896176817015741,173.43661098990037,173.4366108298178,16.0,2.1998887062072754,18,511.30767822265625,512.5380249023438
1938,1938,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001938.jpg,0,1,-833.1817626953125,538.2357788085938,-651.50439453125,63.13767623901367,-648.8435668945312,62.854549407958984,-651.9434204101562,70.27997589111328,617.017578125,614.3417279938388,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965648770332336,0.9982694387435913,2.992173194885254,3.0,618.2098999023438,0.06754038482904434,0.00312245637178421,4.055749416351318,173.92622867160193,-0.48961762834072126,173.43661104326122,173.43661098990034,16.0,2.1998887062072754,18,508.6500549316406,509.8704528808594
1939,1939,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001939.jpg,0,1,-830.2846069335938,536.3929443359375,-651.8189697265625,63.1711540222168,-649.1581420898438,62.88801956176758,-651.9434204101562,70.27997589111328,617.3339233398438,614.6580866899886,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965659201145172,0.9982694387435913,2.992173194885254,3.0,618.2098999023438,0.06755906343460083,0.003169052302837372,4.055749416351318,173.92622867160193,-0.4896173615364568,173.43661131006547,173.4366110432612,16.0,2.1998887062072754,18,505.7557373046875,506.9651794433594
1940,1940,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001940.jpg,0,1,-827.6398315429688,534.6903686523438,-652.133544921875,63.20462417602539,-649.4727172851562,62.9214973449707,-651.9434204101562,70.27997589111328,617.6502685546875,614.9744439607874,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965657711029053,0.9982694387435913,2.992173194885254,3.0,618.2098999023438,0.06742343306541443,0.003094486892223358,4.055749416351318,173.92622867160193,-0.48961789514498566,173.43661077645694,173.43661131006547,16.0,2.1998887062072754,18,503.0917053222656,504.29095458984375
1941,1941,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001941.jpg,0,1,-824.7363891601562,532.8212890625,-652.4481201171875,63.238094329833984,-649.7872924804688,62.9549674987793,-651.9434204101562,70.27997589111328,617.9666137695312,615.2907999569347,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965659201145172,0.9982694387435913,2.992173194885254,3.0,618.2098999023438,0.06747371703386307,0.0031025931239128113,4.055749416351318,173.92622867160193,-0.48961800186669147,173.43661066973524,173.43661077645694,16.0,2.1998887062072754,18,500.19158935546875,501.3796691894531
