sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,model_next_step_dx,model_next_step_dy,model_next_step_m,gt_next_step_dx,gt_next_step_dy,next_step_error_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,stop_probability,route_gate,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,state_norm,error_predicted_current_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
26,26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-33.270264234680354,14.746521209424682,0.0,84.13402557373047,-27.74225425720215,13.991843223571777,0.6072091460227966,-27.772829055786133,9.233684539794922,-0.18375858664512634,0.1640036553144455,0.24630148708820343,-3.20526123046875,0.30584716796875,3.0248303413391113,-0.34730708599090576,0.2994375228881836,-0.028476525098085403,0.046479951590299606,0.49174124002456665,0.16357332468032837,0.9997575879096985,-32.6484375,17.443206787109375,36.0,36.0,-32.32472178401072,15.031192738699762,-32.45600909218882,16.009417817255873,0.7282339707211444,0.6882187753394204,3.024324417114258,97.68929487005873,103.17658996582031,98.48442840576172,98.57472617256384,-0.034730710089206696,0.02994375303387642,-0.0047460878267884254,0.007746658753603697,-0.8178954124450684,0.5753669142723083,0.9997575879096985,0.49174124002456665,0.16357332468032837,1.0,1.0,-0.9991370439529419,0.999326765537262,0.9843418598175049,0.9995543956756592,0.9546229839324951
27,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-32.64096742982173,16.171551510640366,0.0,87.34114837646484,-27.74225425720215,13.991843223571777,0.612342357635498,-27.772829055786133,9.233684539794922,-0.1838933378458023,0.1653275042772293,0.2472851425409317,-3.1987457275390625,0.3052234649658203,3.018096446990967,-0.3477521240711212,0.30143874883651733,-0.02794799767434597,0.04753520339727402,0.4916227459907532,0.16291706264019012,0.9997525811195374,-32.64533233642578,17.44756317138672,36.0,36.0,-31.727775121467676,16.697636592595295,-32.09990309236211,17.001779649329038,0.6369045487117586,0.7628630153649583,3.0240883827209473,101.58033350724362,106.367431640625,101.660888671875,102.17356785321357,-0.03477521240711212,0.030143875628709793,-0.004657999612390995,0.00792253389954567,-0.8173820376396179,0.5760959386825562,0.9997525811195374,0.4916227459907532,0.16291706264019012,1.0,1.0,-0.9991560578346252,0.9993432760238647,0.9842633008956909,0.9995675086975098,0.9540750980377197
28,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-32.28502341949214,17.16519470752864,0.0,90.54264831542969,-27.74225425720215,13.991843223571777,0.6068196892738342,-27.772829055786133,9.233684539794922,-0.18392586708068848,0.16545766592025757,0.24739636480808258,-3.1839599609375,0.312896728515625,3.003654956817627,-0.34782707691192627,0.3016296625137329,-0.027909686788916588,0.04765070229768753,0.49161121249198914,0.16285304725170135,0.9997519850730896,-32.64529800415039,17.44760513305664,36.0,36.0,-31.462998543650354,17.764642664693994,-31.94249643263248,17.63606371136865,0.5192239472181233,0.7313065707706574,3.024075984954834,105.17112377084122,109.55348205566406,104.83035278320312,105.5443815555667,-0.03478270769119263,0.03016296587884426,-0.004651614464819431,0.007941784337162971,-0.8173767924308777,0.5761033892631531,0.9997519850730896,0.49161121249198914,0.16285304725170135,1.0,1.0,-0.9991568922996521,0.9993436932563782,0.9842555522918701,0.9995682239532471,0.9540579319000244
29,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-32.127651647542734,17.79960527180864,0.0,93.73027801513672,-27.74225425720215,13.991843223571777,0.601717472076416,-27.772829055786133,9.233684539794922,-0.1838131994009018,0.16526077687740326,0.24718093872070312,-3.1893463134765625,0.31342411041259766,3.009182929992676,-0.34767091274261475,0.30134889483451843,-0.027808643877506256,0.04746449738740921,0.49163225293159485,0.1628795564174652,0.9997532963752747,-32.644500732421875,17.448749542236328,36.0,36.0,-31.42327248541436,18.367370282139305,-31.918558455019053,17.994810963292313,0.3976686003104926,0.6398713595486201,3.024052858352661,108.5263146539112,112.72605895996094,107.98798370361328,108.74793817201406,-0.034767091274261475,0.030134890228509903,-0.004634774290025234,0.00791074987500906,-0.8172429800033569,0.5762933492660522,0.9997532963752747,0.49163225293159485,0.1628795564174652,1.0,1.0,-0.999148428440094,0.9993374943733215,0.9841069579124451,0.9995625019073486,0.9541443586349487
30,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-32.10359795751523,18.158160338133097,0.0,96.924072265625,-27.74225425720215,13.991843223571777,0.6010310649871826,-27.772829055786133,9.233684539794922,-0.18383532762527466,0.16524150967597961,0.24718451499938965,-3.4817352294921875,0.34215831756591797,3.3026418685913086,-0.347718745470047,0.3013148605823517,-0.02780882641673088,0.04746466875076294,0.4916384220123291,0.16289187967777252,0.9997532963752747,-32.64463424682617,17.448564529418945,36.0,36.0,-31.52088985470856,18.634682322840934,-31.976639856468072,18.153635929879286,0.2858163691774417,0.5218107734300508,3.0240726470947266,111.73585470644058,115.90548706054688,111.15238189697266,111.86226050439616,-0.0347718745470047,0.030131487175822258,-0.004634804558008909,0.007910778746008873,-0.8172647953033447,0.5762624740600586,0.9997532963752747,0.4916384220123291,0.16289187967777252,1.0,1.0,-0.999148964881897,0.9993380904197693,0.9841219186782837,0.999562680721283,0.9541845917701721
31,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-32.16170071661338,18.316967250266973,0.0,100.41146087646484,-27.74225425720215,13.991843223571777,0.6031298637390137,-27.772829055786133,9.233684539794922,-0.18385599553585052,0.16528472304344177,0.24722877144813538,-3.2950286865234375,0.3002347946166992,3.114098072052002,-0.3477596938610077,0.30137309432029724,-0.027804221957921982,0.04751453921198845,0.4916355311870575,0.16287849843502045,0.999752938747406,-32.64476776123047,17.4483699798584,36.0,36.0,-31.69082348729063,18.675446703309337,-32.077708681094535,18.177788895685115,0.1908652564667247,0.3996733452217075,3.0240702629089355,115.14133776726236,119.37793731689453,114.60944366455078,115.21680842602437,-0.03477596864104271,0.030137309804558754,-0.004634037148207426,0.007919089868664742,-0.8172875642776489,0.5762300491333008,0.999752938747406,0.4916355311870575,0.16287849843502045,1.0,1.0,-0.999149739742279,0.9993384480476379,0.9841366410255432,0.9995632171630859,0.9541646242141724
32,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-32.26279090429384,18.341162378869107,0.0,103.71200561523438,-27.74225425720215,13.991843223571777,0.6015638113021851,-27.772829055786133,9.233684539794922,-0.18382447957992554,0.16521598398685455,0.24715937674045563,-3.3034820556640625,0.3010063171386719,3.1226112842559814,-0.34771057963371277,0.3012774586677551,-0.02779095619916916,0.04744667559862137,0.49164441227912903,0.16289663314819336,0.9997532963752747,-32.64463806152344,17.44856071472168,36.0,36.0,-31.88684342462781,18.577462240906822,-32.19417742342758,18.119620758001957,0.11543795756663387,0.2873078193938133,3.0240554809570312,118.313535758598,122.6659927368164,117.88481140136719,118.36966980250419,-0.03477105870842934,0.030127746984362602,-0.004631826188415289,0.007907779887318611,-0.8172653913497925,0.5762616991996765,0.9997532963752747,0.49164441227912903,0.16289663314819336,1.0,1.0,-0.9991466999053955,0.999336302280426,0.9840868711471558,0.9995613694190979,0.9541683793067932
33,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-32.37922698236686,18.282927238582708,0.0,107.02152252197266,-27.74225425720215,13.991843223571777,0.6057659387588501,-27.772829055786133,9.233684539794922,-0.18392491340637207,0.16544055938720703,0.2473842203617096,-3.2973785400390625,0.3004474639892578,3.1163792610168457,-0.3478671908378601,0.3015953302383423,-0.027836505323648453,0.04766174405813217,0.491618812084198,0.16283227503299713,0.9997519850730896,-32.645240783691406,17.447689056396484,36.0,36.0,-32.07873946586095,18.40692857739577,-32.30849183111899,18.01789585697315,0.05905109272098124,0.1918296492240787,3.02406644821167,121.47623252941109,125.96356964111328,121.16962432861328,121.53328992219589,-0.03478671982884407,0.03015953302383423,-0.004639417864382267,0.007943624630570412,-0.8173671960830688,0.5761171579360962,0.9997519850730896,0.491618812084198,0.16283227503299713,1.0,1.0,-0.9991536736488342,0.999340832233429,0.9842005968093872,0.9995659589767456,0.9540927410125732
34,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-32.49364550765675,18.18142120963034,0.0,110.32538604736328,-27.74225425720215,13.991843223571777,0.6029064059257507,-27.772829055786133,9.233684539794922,-0.18382927775382996,0.1652478724718094,0.24718426167964935,-4.9878997802734375,0.4790782928466797,4.814310073852539,-0.3477169871330261,0.30132633447647095,-0.027791447937488556,0.0474693663418293,0.49164047837257385,0.1628802865743637,0.9997530579566956,-32.64470291137695,17.44846534729004,36.0,36.0,-32.249440738398015,18.20972550619723,-32.40974472227736,17.900986030011765,0.019708563031779425,0.11605740879618288,3.024040937423706,124.63507468033045,129.2560577392578,124.45126342773438,124.70579618472412,-0.03477169945836067,0.030132634565234184,-0.004631908144801855,0.00791156105697155,-0.8172763586044312,0.5762459635734558,0.9997530579566956,0.49164047837257385,0.1628802865743637,1.0,1.0,-0.9991467595100403,0.9993360042572021,0.9840813875198364,0.9995614886283875,0.9541332125663757
35,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-32.59479970954666,18.06432343035552,0.0,115.31515502929688,-27.74225425720215,13.991843223571777,0.6020746231079102,-27.772829055786133,9.233684539794922,-0.18381842970848083,0.16515851020812988,0.24711646139621735,-4.9794769287109375,0.4782686233520508,4.805869102478027,-0.3477025330066681,0.3011947572231293,-0.027796562761068344,0.04739789664745331,0.4916537404060364,0.16292020678520203,0.9997534155845642,-32.644710540771484,17.448457717895508,36.0,36.0,-32.39003615924558,18.01704343880795,-32.49332284002936,17.786445718290373,-0.005640522272388204,0.05946307113338496,3.024049758911133,129.49038500778184,134.23805236816406,129.4164581298828,129.5805740597872,-0.03477025404572487,0.030119476839900017,-0.0046327607706189156,0.007899649441242218,-0.8172773718833923,0.5762446522712708,0.9997534155845642,0.4916537404060364,0.16292020678520203,1.0,1.0,-0.9991453886032104,0.9993352293968201,0.9840663075447083,0.9995604753494263,0.9541666507720947
36,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-32.678365148891054,17.949696615737338,0.0,120.28961944580078,-27.74225425720215,13.991843223571777,0.602973222732544,-27.772829055786133,9.233684539794922,-0.18387500941753387,0.16525419056415558,0.24722251296043396,-3.5107269287109375,0.36183738708496094,3.3326549530029297,-0.3477873206138611,0.301326721906662,-0.0278329998254776,0.04749547317624092,0.4916420578956604,0.16290278732776642,0.999752938747406,-32.64513397216797,17.447851181030273,36.0,36.0,-32.498963362301744,17.84590878942376,-32.55824485368458,17.68447107835828,-0.02018965466856908,0.0198422961285859,3.02407169342041,134.35989693076016,139.2136993408203,134.376220703125,134.47079632447245,-0.03477873280644417,0.03013267181813717,-0.004638833459466696,0.007915912196040154,-0.8173484206199646,0.576143741607666,0.999752938747406,0.4916420578956604,0.16290278732776642,1.0,1.0,-0.9991495609283447,0.999337911605835,0.9841452836990356,0.9995630383491516,0.954153299331665
37,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-32.74334515832131,17.84781545701503,0.0,123.79804229736328,-27.74225425720215,13.991843223571777,0.6030389666557312,-27.772829055786133,9.233684539794922,-0.18385465443134308,0.16522997617721558,0.2471911758184433,-3.208984375,0.3307361602783203,3.029653787612915,-0.34775489568710327,0.30129534006118774,-0.027821820229291916,0.04746661335229874,0.4916449189186096,0.16290752589702606,0.9997530579566956,-32.644981384277344,17.448070526123047,36.0,36.0,-32.57843450835315,17.704313374486865,-32.6054235047459,17.600390580003804,-0.026813416550954563,-0.0056629073547382405,3.0240604877471924,137.7882562559673,142.72276306152344,137.8746795654297,137.91860828080465,-0.034775491803884506,0.030129535123705864,-0.0046369703486561775,0.00791110284626484,-0.8173227310180664,0.5761800408363342,0.9997530579566956,0.4916449189186096,0.16290752589702606,1.0,1.0,-0.999148428440094,0.9993372559547424,0.9841194152832031,0.9995623230934143,0.9541453719139099
38,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-32.79050320399882,17.76371114341954,0.0,127.00595092773438,-27.74225425720215,13.991843223571777,0.6026042103767395,-27.772829055786133,9.233684539794922,-0.18383869528770447,0.16515403985977173,0.24712854623794556,-3.2170257568359375,0.33156585693359375,3.0377485752105713,-0.34772977232933044,0.3011857867240906,-0.027823634445667267,0.04739987477660179,0.4916549623012543,0.16293899714946747,0.9997534155845642,-32.64494323730469,17.448122024536133,36.0,36.0,-32.63223692129686,17.594727672649064,-32.63739014168226,17.53526974526828,-0.028078143266988074,-0.020255341524924392,3.0240659713745117,140.93651033194416,145.93109130859375,141.07366943359375,141.08345003832494,-0.034772977232933044,0.030118579044938087,-0.00463727256283164,0.007899979129433632,-0.8173167109489441,0.5761886835098267,0.9997534155845642,0.4916549623012543,0.16293899714946747,1.0,1.0,-0.9991469979286194,0.999336302280426,0.984099805355072,0.9995613098144531,0.9541762471199036
39,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-32.822452420863065,17.69851667040606,0.0,130.2227783203125,-27.74225425720215,13.991843223571777,0.603915810585022,-27.772829055786133,9.233684539794922,-0.18391039967536926,0.16532106697559357,0.24729353189468384,-3.1886749267578125,0.2908439636230469,3.00738525390625,-0.34783923625946045,0.3014231324195862,-0.027857724577188492,0.047556158155202866,0.4916345477104187,0.16288937628269196,0.9997525811195374,-32.64539337158203,17.447481155395508,36.0,36.0,-32.66546828494925,17.515014403743358,-32.657326629031644,17.487625370426574,-0.026079981151696185,-0.026977282282668026,3.024076223373413,144.11023385685922,149.14822387695312,144.28138732910156,144.2703577095626,-0.034783925861120224,0.03014231286942959,-0.004642954096198082,0.007926026359200478,-0.8173918128013611,0.5760821104049683,0.9997525811195374,0.4916345477104187,0.16288937628269196,1.0,1.0,-0.9991521239280701,0.9993396401405334,0.9841858148574829,0.9995647072792053,0.9541255235671997
40,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-32.84246337772778,17.65103500079551,0.0,133.41197204589844,-27.74225425720215,13.991843223571777,0.603053092956543,-27.772829055786133,9.233684539794922,-0.18388019502162933,0.1652681678533554,0.24723570048809052,-3.1923675537109375,0.2911815643310547,3.0111212730407715,-0.34779027104377747,0.30135247111320496,-0.027844280004501343,0.04749607667326927,0.49163979291915894,0.16289947926998138,0.9997528195381165,-32.64519119262695,17.44776725769043,36.0,36.0,-32.68340661018334,17.460648088143905,-32.66790782446314,17.45542409102803,-0.022276198880776234,-0.028259379343137492,3.0240674018859863,147.27034799366098,152.33758544921875,147.46336364746094,147.44080646987402,-0.03477902710437775,0.030135247856378555,-0.004640713334083557,0.007916012778878212,-0.8173581957817078,0.5761298537254333,0.9997528195381165,0.49163979291915894,0.16289947926998138,1.0,1.0,-0.9991500973701477,0.9993382096290588,0.9841452240943909,0.9995633959770203,0.9541400671005249
41,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-32.85301356276581,17.61878206313616,0.0,136.60545349121094,-27.74225425720215,13.991843223571777,0.6013386249542236,-27.772829055786133,9.233684539794922,-0.18382182717323303,0.16511893272399902,0.24709254503250122,-3.504638671875,0.31966304779052734,3.324410915374756,-0.3476971387863159,0.3011400103569031,-0.02782726287841797,0.047357574105262756,0.49165835976600647,0.1629502922296524,0.9997536540031433,-32.64485549926758,17.448251724243164,36.0,36.0,-32.69018402334392,17.427164711684892,-32.671800419902354,17.435716838288123,-0.01776441156615221,-0.02616047765369572,3.024062395095825,150.44501344516436,155.53114318847656,150.6500244140625,150.62286334041437,-0.03476971387863159,0.030114000663161278,-0.004637877456843853,0.007892929017543793,-0.8173016309738159,0.5762100219726562,0.9997536540031433,0.49165835976600647,0.1629502922296524,1.0,1.0,-0.9991459250450134,0.9993357062339783,0.98408043384552,0.9995607137680054,0.9541829228401184
