sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
2036,2036,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002036.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351807832717896,0.06481922417879105,0.0,1,0,1,-547.0167846679688,354.555419921875,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.33316007256507874,0.3335360586643219,0.33330386877059937,-942.0469360351562,581.2474975585938,49.0,49.0,-942.4659672775733,580.4179637495887,455.4537658691406,455.4052532974672
2037,2037,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002037.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313803017139435,0.029123658314347267,0.5394960045814514,1,1,0,-544.1207885742188,352.69354248046875,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.3335355222225189,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-942.4320176079071,580.4851721005226,458.89227294921875,458.84731850506347
2038,2038,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002038.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351829886436462,0.06481704115867615,0.0,1,0,1,-539.640869140625,349.89642333984375,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335359990596771,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-942.4008185209035,580.5469352696132,464.1701965332031,464.12846872204386
2039,2039,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002039.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313790202140808,0.029130004346370697,0.5394909381866455,1,1,0,-535.562744140625,347.3502197265625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-942.3721471659409,580.6036944223538,468.9747619628906,468.93610849184347
2040,2040,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002040.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351764917373657,0.06482356041669846,0.0,1,0,1,-532.6717529296875,345.51611328125,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335360586643219,0.33330386877059937,-942.0469360351562,581.2474975585938,49.0,49.0,-942.3457987476268,580.6558549812642,472.3952941894531,472.35952614887356
2041,2041,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002041.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313803017139435,0.029125452041625977,0.5394942760467529,1,1,0,-529.7866821289062,343.685791015625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.3335355222225189,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-942.3215850629731,580.703789521765,475.8088684082031,475.7757641522701
2042,2042,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002042.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351701140403748,0.06482987105846405,0.0,1,0,1,-527.1578369140625,342.01800537109375,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-942.2993331570896,580.7478404334314,478.9193115234375,478.8887094636814
2043,2043,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002043.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43138521909713745,0.02911956049501896,0.5394952297210693,1,1,0,-524.493408203125,340.2962341308594,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.3335355222225189,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-942.2788840877913,580.7883223656323,482.0876159667969,482.05927888974287
2044,2044,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002044.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351677298545837,0.06483221054077148,0.0,1,0,1,-521.57470703125,338.41021728515625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-942.2600917902976,580.8255244750264,485.55828857421875,485.532052608092
2045,2045,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002045.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43136221170425415,0.02910175360739231,0.5395360589027405,1,1,0,-518.9061889648438,336.685791015625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-942.242822033912,580.8597124909664,488.7315673828125,488.7072833782009
2046,2046,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002046.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351734519004822,0.06482657790184021,0.0,1,0,1,-516.0077514648438,334.7712707519531,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-942.2269514632319,580.8911306135662,492.1990661621094,492.1765860598877
2047,2047,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002047.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43136560916900635,0.029103297740221024,0.5395310521125793,1,1,0,-513.3672485351562,333.027099609375,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.3335355222225189,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-942.212366717038,580.9200032579873,495.3581237792969,495.3372861674884
2048,2048,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002048.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351713061332703,0.06482870131731033,0.0,1,0,1,-510.7157897949219,331.2756652832031,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-942.1989636185717,580.9465366574041,498.53033447265625,498.51105635249735
2049,2049,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002049.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43136101961135864,0.029103074222803116,0.5395359396934509,1,1,0,-507.7536315917969,329.3597412109375,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-942.1866464314156,580.970920336098,502.05389404296875,502.0360842045061
2050,2050,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002050.jpg,14,13,14,15,-32.68341868676126,16,24,1,0,0,0,-1,0.9351710677146912,0.06482893228530884,0.0,1,0,1,-505.0410461425781,327.605224609375,-942.0469360351562,581.2474975585938,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.33353593945503235,0.33330389857292175,-946.8389892578125,571.7609252929688,49.0,49.0,-942.5635765648797,580.2247318477705,504.7746276855469,505.2153798772396
2051,2051,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002051.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43142691254615784,0.029066145420074463,0.5395069718360901,1,1,0,-502.0760192871094,325.68743896484375,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331604599952698,0.333535373210907,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-942.9099680362514,579.5389991205489,508.2973937988281,508.69950360035415
2052,2052,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002052.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351742267608643,0.06482582539319992,0.0,1,0,1,-499.10321044921875,323.8428649902344,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353590965270996,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-943.2282950703262,578.9088240635242,511.7916564941406,512.1579192667854
2053,2053,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002053.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43142521381378174,0.029062630608677864,0.5395122170448303,1,1,0,-496.14495849609375,322.00732421875,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.3335353434085846,0.33330416679382324,-946.8389892578125,571.7609252929688,49.0,49.0,-943.5208314316333,578.3297054262893,515.2688598632812,515.6028847793028
2054,2054,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002054.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.935167133808136,0.06483285129070282,0.0,1,0,1,-493.44647216796875,320.3329772949219,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353590965270996,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-943.7896666656104,577.7975066471494,518.4407348632812,518.745579937704
2055,2055,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002055.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43144211173057556,0.029054291546344757,0.5395035743713379,1,1,0,-490.7530517578125,318.660400390625,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.3335353136062622,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-944.036721023929,577.3084263062536,521.6073608398438,521.8858937865688
2056,2056,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002056.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351703524589539,0.06482965499162674,0.0,1,0,1,-488.0473327636719,316.9802551269531,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330389857292175,-946.8389892578125,571.7609252929688,49.0,49.0,-944.263759180577,576.8589709725957,524.7885131835938,525.0432122046639
2057,2057,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002057.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43143749237060547,0.02905053272843361,0.5395119190216064,1,1,0,-485.0926818847656,315.1454772949219,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331604599952698,0.333535373210907,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-944.4724028366734,576.445930250935,528.2623901367188,528.4956525240963
2058,2058,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002058.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.93517005443573,0.0648299902677536,0.0,1,0,1,-480.9620361328125,312.46514892578125,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353590965270996,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-944.6641423040473,576.0663538504027,533.175048828125,533.3903247204165
2059,2059,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002059.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43145424127578735,0.029040085151791573,0.539505660533905,1,1,0,-476.8409729003906,309.791015625,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.3335353136062622,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-944.8403471503229,575.717530510995,538.0765380859375,538.2753251057859
2060,2060,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002060.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351706504821777,0.06482931971549988,0.0,1,0,1,-474.1192626953125,308.00518798828125,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353590965270996,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-945.002275981545,575.3969686374302,541.3234252929688,541.506395678061
2061,2061,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002061.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.4314487874507904,0.029041383415460587,0.5395097732543945,1,1,0,-471.14593505859375,306.0542907714844,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.333535373210907,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-945.1510854322223,575.1023785020402,544.8704833984375,545.0392243611418
2062,2062,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002062.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351742267608643,0.06482582539319992,0.0,1,0,1,-468.4259033203125,304.2695617675781,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330389857292175,-946.8389892578125,571.7609252929688,49.0,49.0,-945.2878384270026,574.8316558895722,548.1156005859375,548.2710569867571
2063,2063,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002063.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.43144699931144714,0.029058754444122314,0.5394942760467529,1,1,0,-465.5291748046875,302.3658752441406,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.3335353136062622,0.33330413699150085,-946.8389892578125,571.7609252929688,49.0,49.0,-945.4135117729913,574.5828670670799,551.5730590820312,551.7164738383645
2064,2064,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002064.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351783990859985,0.06482157111167908,0.0,1,0,1,-462.8830871582031,300.62689208984375,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331602215766907,0.3335358798503876,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-945.5290031369457,574.3542349715455,554.7314453125,554.863711601359
2065,2065,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002065.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.4314420223236084,0.029081236571073532,0.539476752281189,1,1,0,-459.9903869628906,298.7258605957031,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316054940223694,0.33353522419929504,0.33330419659614563,-946.8389892578125,571.7609252929688,49.0,49.0,-945.6351374571796,574.1441265165723,558.184326171875,558.3064077059468
2066,2066,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002066.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.93519127368927,0.06480865180492401,0.0,1,0,1,-457.2487487792969,296.9888610839844,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331602215766907,0.3335358500480652,0.33330395817756653,-946.8389892578125,571.7609252929688,49.0,49.0,-945.7326728359803,573.951040927482,561.4252319335938,561.5377040996246
2067,2067,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002067.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.4314463436603546,0.02908662147819996,0.5394670367240906,1,1,0,-454.5061950683594,295.25128173828125,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331605792045593,0.33353522419929504,0.33330419659614563,-946.8389892578125,571.7609252929688,49.0,49.0,-945.8223059546251,573.7735990214954,564.6672973632812,564.7709288208953
2068,2068,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002068.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351937174797058,0.06480629742145538,0.0,1,0,1,-451.50384521484375,293.34912109375,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331602215766907,0.3335357904434204,0.33330395817756653,-946.8389892578125,571.7609252929688,49.0,49.0,-945.9046770496757,573.6105333564269,568.216552734375,568.3120988703689
2069,2069,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002069.jpg,13,14,13,14,-7.569675444400844,9,24,1,0,0,2,1,0.4314516484737396,0.029060790315270424,0.5394875407218933,1,1,0,-448.6200866699219,291.5310974121094,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.33316054940223694,0.33353525400161743,0.33330416679382324,-946.8389892578125,571.7609252929688,49.0,49.0,-945.9803744860967,573.460679177526,571.6212158203125,571.7093185973192
2070,2070,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002070.jpg,14,13,14,15,-32.68341868676126,8,24,1,0,0,0,-1,0.9351896047592163,0.06481042504310608,0.0,1,0,1,-445.99273681640625,289.87469482421875,-946.8389892578125,571.7609252929688,-946.8389892578125,571.7609252929688,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353590965270996,0.33330392837524414,-946.8389892578125,571.7609252929688,49.0,49.0,-946.0499389598626,573.3229660978004,574.7232666015625,574.8044257863048
2071,2071,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002071.jpg,13,14,13,14,-7.569675444400844,9,24,1,4,0,2,1,0.43143221735954285,0.02904500812292099,0.5395227670669556,1,1,0,-443.0989685058594,288.0503234863281,-946.8389892578125,571.7609252929688,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.33353540301322937,0.33330413699150085,-942.0469360351562,581.2474975585938,49.0,49.0,-945.7256179708535,573.9650070678272,578.7172241210938,578.2566515310609
2072,2072,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002072.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9352003931999207,0.06479964405298233,0.0,1,0,1,-440.47100830078125,286.36016845703125,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353596925735474,0.33330386877059937,-942.0469360351562,581.2474975585938,49.0,49.0,-945.4275732813851,574.5550302486341,581.8392944335938,581.4098475946996
2073,2073,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002073.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43138614296913147,0.029104720801115036,0.539509117603302,1,1,0,-437.58636474609375,284.5048828125,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-945.1536760008183,575.0972500915128,585.2662963867188,584.8662234863381
2074,2074,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002074.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351998567581177,0.06480016559362411,0.0,1,0,1,-434.7043151855469,282.65130615234375,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-944.9019697200063,575.5955395953409,588.6902465820312,588.3179162663405
2075,2075,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002075.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43137967586517334,0.02912994660437107,0.5394904017448425,1,1,0,-430.4891357421875,279.9167785644531,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-944.670656536943,576.0534579708601,593.7100219726562,593.3629321222053
2076,2076,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002076.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.935204029083252,0.06479600071907043,0.0,1,0,1,-426.2790222167969,277.185546875,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335359990596771,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-944.458084214607,576.4742760636098,598.723876953125,598.4006047057968
2077,2077,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002077.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313892424106598,0.029141543433070183,0.5394691824913025,1,1,0,-423.5559387207031,275.4348449707031,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353546261787415,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-944.2627343792669,576.8609997171095,601.9586791992188,601.6587852015574
2078,2078,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002078.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351986050605774,0.0648014172911644,0.0,1,0,1,-420.8418884277344,273.68994140625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335359990596771,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-944.0832116749563,577.2163912431702,605.1829223632812,604.9047760632315
2079,2079,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002079.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313674569129944,0.02915397845208645,0.5394785404205322,1,1,0,-417.8639221191406,271.775390625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-943.9182337966441,577.542989152692,608.7206420898438,608.462786983628
2080,2080,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002080.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9352053999900818,0.0647946298122406,0.0,1,0,1,-415.2197570800781,270.09002685546875,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335359990596771,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-943.7666223309141,577.8431262878861,611.8544311523438,611.6156954957457
2081,2081,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002081.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313713610172272,0.02914583310484886,0.5394827723503113,1,1,0,-412.3179931640625,268.240478515625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-943.6272943387252,578.1189464854322,615.2935180664062,615.0725472869223
2082,2082,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002082.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351965188980103,0.06480352580547333,0.0,1,0,1,-409.4284362792969,266.398681640625,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335359990596771,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-943.4992546201332,578.3724198895985,618.71826171875,618.5137446817894
2083,2083,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002083.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.4313793182373047,0.029131976887583733,0.5394887924194336,1,1,0,-406.61199951171875,264.6056823730469,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-943.3815886057197,578.6053570247007,622.0551147460938,621.8660526652722
2084,2084,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002084.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.9351910948753357,0.06480888277292252,0.0,1,0,1,-403.79510498046875,262.8123779296875,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335360288619995,0.333303838968277,-942.0469360351562,581.2474975585938,49.0,49.0,-943.273455823953,578.8194217274179,625.3926391601562,625.2178362447653
2085,2085,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002085.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43135136365890503,0.029113825410604477,0.5395348072052002,1,1,0,-400.9826965332031,261.0219421386719,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353549242019653,0.3333040475845337,-942.0469360351562,581.2474975585938,49.0,49.0,-943.1740838978205,579.0161430313409,628.7247924804688,628.5632922257995
2086,2086,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002086.jpg,14,13,14,15,-32.68341868676126,16,24,1,4,0,0,-1,0.935185968875885,0.0648140013217926,0.0,1,0,1,-398.2017822265625,259.2135314941406,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335359990596771,0.33330389857292175,-942.0469360351562,581.2474975585938,49.0,49.0,-943.08276302785,579.1969260886408,632.0391235351562,631.8897499209752
2087,2087,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002087.jpg,13,14,13,14,-7.569675444400844,16,24,1,3,0,2,1,0.43142250180244446,0.029092449694871902,0.5394850373268127,1,1,0,-395.4093017578125,257.3976135253906,-942.0469360351562,581.2474975585938,-942.0469360351562,581.2474975585938,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353546261787415,0.3333040773868561,-942.0469360351562,581.2474975585938,49.0,49.0,-942.998840922113,579.3630622068696,635.3671875,635.2291346804215
