sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
2089,2089,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002089.jpg,0,1,0,0,0,-389.9232177734375,253.8508758544922,-749.2852783203125,76.68621826171875,-751.8294677734375,78.57937622070312,-33.19363021850586,7.433880805969238,-764.4947509765625,78.39030456542969,-27.772829055786133,9.233684539794922,-749.0266723632812,76.9201431274414,0.5995137095451355,0.060713328421115875,0.007539138663560152,0.33223381638526917,0,-749.0941162109375,76.84521484375,-0.17326577007770538,-0.1783306896686554,0.04792205989360809,0.06186777353286743,7.0,7.0,-749.7341332302717,76.37826858005987,400.418212890625,401.19873032534633
2090,2090,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002090.jpg,0,1,0,0,0,-387.2144470214844,252.11019897460938,-749.0941162109375,76.84521484375,-751.9512329101562,78.5118637084961,-33.190834045410156,7.436098098754883,-764.4720458984375,78.3406982421875,-27.772829055786133,9.233684539794922,-748.9300537109375,76.97598266601562,0.598760187625885,0.0604531392455101,0.007525646593421698,0.33326101303100586,0,-749.0040893554688,76.92200469970703,-0.0813964456319809,-0.08588443696498871,0.09186932444572449,0.09244625270366669,7.0,7.0,-749.6085898559137,76.47177318927152,401.97344970703125,402.71375860908006
2091,2091,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002091.jpg,0,1,0,0,0,-384.24444580078125,250.20169067382812,-749.0040893554688,76.92200469970703,-752.40380859375,78.33709716796875,-33.200008392333984,7.465520858764648,-764.455810546875,78.3044204711914,-27.772829055786133,9.233684539794922,-748.964599609375,76.95769500732422,0.5965786576271057,0.0605895109474659,0.007538893260061741,0.33529290556907654,0,-748.9945068359375,76.9476318359375,-0.006817149929702282,-0.026497194543480873,0.07457929849624634,0.059387244284152985,7.0,7.0,-749.5029879090656,76.55360512058658,403.8063659667969,404.4347415830831
2092,2092,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002092.jpg,0,1,0,0,0,-379.8360595703125,247.40005493164062,-748.9945068359375,76.9476318359375,-752.249755859375,78.39496612548828,-33.19204330444336,7.447690010070801,-764.4716796875,78.3211441040039,-27.772829055786133,9.233684539794922,-749.025146484375,76.94767761230469,0.5967763066291809,0.06047173961997032,0.0075318715535104275,0.335220068693161,0,-748.98828125,76.97212219238281,-0.003599341493099928,-0.02501160278916359,0.003217808436602354,0.0014855917543172836,7.0,7.0,-749.4144754058944,76.62557619963152,406.59442138671875,407.1266732083858
2093,2093,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002093.jpg,0,1,0,0,0,-375.81915283203125,244.8472137451172,-748.98828125,76.97212219238281,-752.5103149414062,78.28401947021484,-33.20315933227539,7.4558210372924805,-764.4559326171875,78.29873657226562,-27.772829055786133,9.233684539794922,-748.9837646484375,76.99604797363281,0.5966508388519287,0.06048891693353653,0.007533111143857241,0.33532705903053284,0,-748.9959106445312,76.97264862060547,0.0076422677375376225,0.00028378452407196164,0.01124160923063755,0.02529538795351982,7.0,7.0,-749.342496125823,76.6852611643022,409.1977233886719,409.63170077664165
2094,2094,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002094.jpg,0,1,0,0,0,-372.8261413574219,242.93785095214844,-748.9959106445312,76.97264862060547,-752.0965576171875,78.45878601074219,-33.19798278808594,7.4507646560668945,-764.4765014648438,78.34136962890625,-27.772829055786133,9.233684539794922,-749.010498046875,76.96119689941406,0.597920298576355,0.06019223481416702,0.007513617631047964,0.3343738317489624,0,-748.9805908203125,76.99740600585938,-0.012614274397492409,-0.026239382103085518,-0.020256541669368744,-0.02652316726744175,7.0,7.0,-749.2802603961361,76.73893974178236,411.1306457519531,411.50915157348027
2095,2095,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002095.jpg,0,1,0,0,0,-370.09783935546875,241.19735717773438,-748.9805908203125,76.99740600585938,-752.2396240234375,78.38319396972656,-33.194000244140625,7.44502067565918,-764.48779296875,78.32725524902344,-27.772829055786133,9.233684539794922,-748.9537963867188,77.0342788696289,0.5974428653717041,0.060176096856594086,0.007513856515288353,0.3348672091960907,0,-748.9912719726562,77.0035171508789,0.011267807334661484,-0.004946679342538118,0.023882081732153893,0.021292703226208687,7.0,7.0,-749.230563955845,76.78443829586013,412.94049072265625,413.247178766126
2096,2096,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002096.jpg,0,1,0,0,0,-367.3734436035156,239.4593505859375,-748.9912719726562,77.0035171508789,-752.4395751953125,78.31646728515625,-33.19813537597656,7.461945533752441,-764.470458984375,78.30604553222656,-27.772829055786133,9.233684539794922,-749.0149536132812,77.00030517578125,0.5962627530097961,0.06028918921947479,0.0075231329537928104,0.3359249234199524,0,-749.0140380859375,76.99705505371094,0.021954568102955818,0.008834678679704666,0.010686760768294334,0.013781357556581497,7.0,7.0,-749.1933286754979,76.8210013383661,414.78131103515625,415.01524945760343
2097,2097,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002097.jpg,0,1,0,0,0,-364.653076171875,237.693115234375,-749.0140380859375,76.99705505371094,-752.4379272460938,78.27847290039062,-33.20077896118164,7.472037315368652,-764.477783203125,78.26719665527344,-27.772829055786133,9.233684539794922,-749.0428466796875,76.98430633544922,0.5959001779556274,0.06036878377199173,0.007528685964643955,0.33620232343673706,0,-749.030517578125,76.97799682617188,0.014370454475283623,0.020694920793175697,-0.0075841136276721954,0.011860242113471031,7.0,7.0,-749.1653305575045,76.84799936407165,416.6237487792969,416.79830262616275
2098,2098,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002098.jpg,0,1,0,0,0,-361.93231201171875,235.9265899658203,-749.030517578125,76.97799682617188,-753.26513671875,77.96221923828125,-33.205657958984375,7.503785133361816,-764.4544067382812,78.19741821289062,-27.772829055786133,9.233684539794922,-749.0438232421875,76.95263671875,0.5931476950645447,0.060807276517152786,0.007559823337942362,0.3384852111339569,0,-749.0972900390625,76.92538452148438,0.06083077937364578,0.059382081031799316,0.04646032303571701,0.03868716210126877,7.0,7.0,-749.1536298411871,76.8613070488864,418.5428161621094,418.6192938829198
2099,2099,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002099.jpg,0,1,0,0,0,-358.93792724609375,233.98243713378906,-749.0972900390625,76.92538452148438,-752.9769897460938,78.06854248046875,-33.2078742980957,7.506015777587891,-764.4718017578125,78.19440460205078,-27.772829055786133,9.233684539794922,-749.189208984375,76.85599517822266,0.5921630859375,0.06097155809402466,0.007571136578917503,0.3392942249774933,0,-749.1302490234375,76.90007019042969,0.03009548783302307,0.028659582138061523,-0.03073529154062271,-0.030722498893737793,7.0,7.0,-749.1496091146845,76.86797302576535,420.62445068359375,420.6543848561022
2100,2100,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002100.jpg,0,1,0,0,0,-356.04156494140625,232.13247680664062,-749.1302490234375,76.90007019042969,-752.768798828125,78.16285705566406,-33.20068359375,7.487846374511719,-764.488525390625,78.25936889648438,-27.772829055786133,9.233684539794922,-749.1463012695312,76.8884048461914,0.5935095548629761,0.06077985838055611,0.007557815872132778,0.33815276622772217,0,-749.1339721679688,76.911865234375,0.004950264934450388,-0.011334890499711037,-0.02514522336423397,-0.03999447077512741,7.0,7.0,-749.1469200775963,76.87552103235382,422.6287841796875,422.65416424430146
2101,2101,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002101.jpg,0,1,0,0,0,-353.14166259765625,230.28028869628906,-749.1339721679688,76.911865234375,-753.5982666015625,77.8751220703125,-33.21370315551758,7.520749568939209,-764.425048828125,78.18241882324219,-27.772829055786133,9.233684539794922,-749.123046875,76.94221496582031,0.5917333960533142,0.06115112453699112,0.007582176011055708,0.33953335881233215,0,-749.1705932617188,76.87602996826172,0.03262383118271828,0.039508942514657974,0.027673566713929176,0.05084383487701416,7.0,7.0,-749.1509910814347,76.87560855247887,424.7019958496094,424.6838637577343
2102,2102,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002102.jpg,0,1,0,0,0,-350.50244140625,228.59457397460938,-749.1705932617188,76.87602996826172,-753.195556640625,77.99605560302734,-33.21360397338867,7.515209197998047,-764.4521484375,78.2070541381836,-27.772829055786133,9.233684539794922,-749.2236328125,76.81637573242188,0.5927162766456604,0.06091746687889099,0.007567747961729765,0.33879855275154114,0,-749.1749267578125,76.87030792236328,0.003703726688399911,0.006148447282612324,-0.02892010472714901,-0.033360496163368225,7.0,7.0,-749.1551072252497,76.87469701960543,426.56768798828125,426.54761636637545
2103,2103,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002103.jpg,0,1,0,0,0,-347.8619079589844,226.90660095214844,-749.1749267578125,76.87030792236328,-752.7838134765625,78.15799713134766,-33.208274841308594,7.487734794616699,-764.47900390625,78.25599670410156,-27.772829055786133,9.233684539794922,-749.1630859375,76.87964630126953,0.5940718650817871,0.060757119208574295,0.007556007243692875,0.3376149833202362,0,-749.1512451171875,76.8921127319336,-0.021241560578346252,-0.02418813481926918,-0.02494528703391552,-0.03033658117055893,7.0,7.0,-749.1544430705393,76.87769194548316,428.4127197265625,428.42078879763613
2104,2104,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002104.jpg,0,1,0,0,0,-344.9514465332031,225.04605102539062,-749.1512451171875,76.8921127319336,-752.9730834960938,78.04472351074219,-33.216773986816406,7.521836280822754,-764.4840087890625,78.19707489013672,-27.772829055786133,9.233684539794922,-749.113525390625,76.92768096923828,0.5931441187858582,0.06093057617545128,0.00756783876568079,0.338357537984848,0,-749.154052734375,76.87890625,0.0013944936217740178,0.013429418206214905,0.02263605408370495,0.037617553025484085,7.0,7.0,-749.1543759456432,76.87790076565385,430.50347900390625,430.5041334261379
2105,2105,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002105.jpg,0,1,0,0,0,-342.05670166015625,223.19557189941406,-749.154052734375,76.87890625,-753.14404296875,77.99647521972656,-33.20934295654297,7.504329204559326,-764.4756469726562,78.207275390625,-27.772829055786133,9.233684539794922,-749.1701049804688,76.84819793701172,0.5921432375907898,0.060946159064769745,0.007571323309093714,0.33933931589126587,0,-749.1758422851562,76.87252807617188,0.02099236659705639,0.008647898212075233,0.019597873091697693,-0.004781519994139671,7.0,7.0,-749.1580674452784,76.87697684095531,432.6158142089844,432.59756504630616
2106,2106,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002106.jpg,0,1,0,0,0,-339.3371276855469,221.4528350830078,-749.1758422851562,76.87252807617188,-753.030029296875,78.07061767578125,-33.20295333862305,7.493139266967773,-764.477294921875,78.24565887451172,-27.772829055786133,9.233684539794922,-749.2071533203125,76.86956024169922,0.5927667617797852,0.060821782797575,0.007562837563455105,0.3388485908508301,0,-749.1802978515625,76.88597106933594,0.0058529432862997055,-0.012896092608571053,-0.015139423310756683,-0.021543990820646286,7.0,7.0,-749.1618903390997,76.8785235504335,434.5929260253906,434.57803400443373
2107,2107,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002107.jpg,0,1,0,0,0,-336.6144104003906,219.70811462402344,-749.1802978515625,76.88597106933594,-753.0413818359375,78.05470275878906,-33.199798583984375,7.479508876800537,-764.4931640625,78.26078796386719,-27.772829055786133,9.233684539794922,-749.1760864257812,76.9093246459961,0.5937433242797852,0.060724008828401566,0.0075546735897660255,0.3379780054092407,0,-749.18115234375,76.89726257324219,0.0020444367546588182,-0.011137706227600574,-0.0038085065316408873,0.001758386380970478,7.0,7.0,-749.1652027661253,76.88174604189842,436.5847473144531,436.5747677591463
2108,2108,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002108.jpg,0,1,0,0,0,-333.63140869140625,217.7965850830078,-749.18115234375,76.89726257324219,-753.0426025390625,78.04605102539062,-33.200992584228516,7.484433174133301,-764.4782104492188,78.24005126953125,-27.772829055786133,9.233684539794922,-749.18017578125,76.90747833251953,0.5936523675918579,0.060736507177352905,0.0075556375086307526,0.33805549144744873,0,-749.17724609375,76.89651489257812,-0.003963433671742678,0.00033016761881299317,-0.00600787065923214,0.01146787405014038,7.0,7.0,-749.1672738197163,76.8842857952115,438.78375244140625,438.77822564309935
2109,2109,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002109.jpg,0,1,0,0,0,-330.7435302734375,215.9315948486328,-749.17724609375,76.89651489257812,-752.6129150390625,78.25335693359375,-33.19276428222656,7.460081577301025,-764.4851684570312,78.31391143798828,-27.772829055786133,9.233684539794922,-749.1709594726562,76.8897476196289,0.5945942997932434,0.060451071709394455,0.0075375959277153015,0.3374170660972595,0,-749.1533203125,76.93341064453125,-0.01988757587969303,-0.03922019898891449,-0.01592414267361164,-0.03955036774277687,7.0,7.0,-749.1648742784826,76.89273364274682,440.8937072753906,440.9174821260979
2110,2110,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002110.jpg,0,1,0,0,0,-327.8666076660156,214.07366943359375,-749.1533203125,76.93341064453125,-753.183349609375,78.04518127441406,-33.19941329956055,7.480417251586914,-764.4441528320312,78.2478256225586,-27.772829055786133,9.233684539794922,-749.119384765625,76.98912811279297,0.5934157967567444,0.06075352057814598,0.007557001430541277,0.33827364444732666,0,-749.16015625,76.92073059082031,0.005455901380628347,0.013332177884876728,0.025343477725982666,0.05255237594246864,7.0,7.0,-749.1640629337998,76.89754819082287,443.0566101074219,443.06752764598076
2111,2111,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002111.jpg,0,1,0,0,0,-325.23675537109375,212.3753204345703,-749.16015625,76.92073059082031,-752.6845703125,78.24774932861328,-33.19602966308594,7.468524932861328,-764.4613647460938,78.31509399414062,-27.772829055786133,9.233684539794922,-749.182373046875,76.88326263427734,0.5940539836883545,0.060441453009843826,0.007538351230323315,0.3379662036895752,0,-749.147216796875,76.9486312866211,-0.00991467572748661,-0.02911318466067314,-0.015370577573776245,-0.042445361614227295,7.0,7.0,-749.1611659560325,76.906332791914,445.01739501953125,445.0435400078445
2112,2112,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002112.jpg,0,1,0,0,0,-321.0184020996094,209.71206665039062,-749.147216796875,76.9486312866211,-752.2379150390625,78.43614959716797,-33.19062805175781,7.451481819152832,-764.489990234375,78.37737274169922,-27.772829055786133,9.233684539794922,-749.1243896484375,76.996826171875,0.5971359014511108,0.059956762939691544,0.007503352593630552,0.33540400862693787,0,-749.1065063476562,76.99556732177734,-0.0355156734585762,-0.050980087369680405,-0.025600997731089592,-0.021866902709007263,7.0,7.0,-749.151766313198,76.92167817645176,448.1886901855469,448.2537951026236
2113,2113,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002113.jpg,0,1,0,0,0,-316.7910461425781,207.04312133789062,-749.1065063476562,76.99556732177734,-752.62060546875,78.283447265625,-33.1957893371582,7.457615375518799,-764.4513549804688,78.32484436035156,-27.772829055786133,9.233684539794922,-749.0518798828125,77.0520248413086,0.5960755944252014,0.06007993221282959,0.0075126998126506805,0.3363317549228668,0,-749.1001586914062,76.99760437011719,-0.006096486002206802,-0.0026972517371177673,0.0294191874563694,0.04828283563256264,7.0,7.0,-749.1428915110033,76.93473496780898,451.4454650878906,451.5044965416281
2114,2114,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002114.jpg,0,1,0,0,0,-313.8865051269531,205.19784545898438,-749.1001586914062,76.99760437011719,-752.8672485351562,78.179931640625,-33.1939811706543,7.461325645446777,-764.4677734375,78.30023956298828,-27.772829055786133,9.233684539794922,-749.1110229492188,76.97718811035156,0.5933901071548462,0.06035950779914856,0.007534876931458712,0.33871546387672424,0,-749.1384887695312,76.98624420166016,0.03691290691494942,0.01535206101834774,0.04300939291715622,0.018049312755465508,7.0,7.0,-749.142134385247,76.94359285053557,453.7427978515625,453.7583234643582
2115,2115,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002115.jpg,0,1,0,0,0,-310.9875183105469,203.35610961914062,-749.1384887695312,76.98624420166016,-752.8081665039062,78.22135925292969,-33.1937255859375,7.466057300567627,-764.4522705078125,78.32327270507812,-27.772829055786133,9.233684539794922,-749.1991577148438,76.96818542480469,0.593869686126709,0.06024361401796341,0.007527795620262623,0.33835890889167786,0,-749.151611328125,76.98971557617188,0.013416197150945663,-0.002063404768705368,-0.023496709764003754,-0.017415465787053108,7.0,7.0,-749.1437641056358,76.95152443219911,456.0221862792969,456.0252349218507
2116,2116,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002116.jpg,0,1,0,0,0,-308.3453369140625,201.67752075195312,-749.151611328125,76.98971557617188,-753.4510498046875,77.97425079345703,-33.19464874267578,7.490653991699219,-764.4105224609375,78.23019409179688,-27.772829055786133,9.233684539794922,-749.152099609375,77.00060272216797,0.5922426581382751,0.060696791857481,0.007556604687124491,0.3395038843154907,0,-749.1827392578125,76.9454345703125,0.026267869397997856,0.04732604697346687,0.012851672247052193,0.04938945174217224,7.0,7.0,-749.1504665413239,76.9504771775929,458.1437683105469,458.11133767295814
2117,2117,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002117.jpg,0,1,0,0,0,-305.39154052734375,199.77317810058594,-749.1827392578125,76.9454345703125,-753.8165893554688,77.81135559082031,-33.20669937133789,7.513241767883301,-764.40234375,78.162841796875,-27.772829055786133,9.233684539794922,-749.222900390625,76.87727355957031,0.5897132158279419,0.06108984723687172,0.0075841620564460754,0.3416128158569336,0,-749.2349853515625,76.88763427734375,0.045837026089429855,0.06300393491983414,0.019569156691432,0.015677887946367264,7.0,7.0,-749.165000978226,76.93967027950907,460.54083251953125,460.45950402199463
2118,2118,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002118.jpg,0,1,0,0,0,-302.6788330078125,198.0242462158203,-749.2349853515625,76.88763427734375,-753.5582275390625,77.90646362304688,-33.2090950012207,7.5157365798950195,-764.4133911132812,78.1788330078125,-27.772829055786133,9.233684539794922,-749.2977905273438,76.82307434082031,0.5904578566551208,0.06105992570519447,0.007581108715385199,0.3409011662006378,0,-749.2451171875,76.86409759521484,0.007584570907056332,0.02447659708559513,-0.03825245425105095,-0.038527339696884155,7.0,7.0,-749.1787783135344,76.92667428005883,462.71075439453125,462.6303309195686
2119,2119,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002119.jpg,0,1,0,0,0,-299.9710998535156,196.2785186767578,-749.2451171875,76.86409759521484,-752.7486572265625,78.208251953125,-33.20096969604492,7.488587379455566,-764.4503173828125,78.2704849243164,-27.772829055786133,9.233684539794922,-749.2341918945312,76.85769653320312,0.5930373072624207,0.060642391443252563,0.007552396506071091,0.3387678861618042,0,-749.20068359375,76.89810180664062,-0.04058621823787689,-0.038514796644449234,-0.0481707900762558,-0.06299139559268951,7.0,7.0,-749.182545296437,76.9217607606794,464.8213806152344,464.7977607273469
2120,2120,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002120.jpg,0,1,0,0,0,-297.098876953125,194.39161682128906,-749.20068359375,76.89810180664062,-753.3158569335938,77.97502899169922,-33.20635986328125,7.5086822509765625,-764.43212890625,78.21392059326172,-27.772829055786133,9.233684539794922,-749.1289672851562,76.96087646484375,0.5925808548927307,0.06084882467985153,0.007564727682620287,0.33900555968284607,0,-749.1982421875,76.8847885131836,-0.003836365882307291,0.012980236671864986,0.03674985095858574,0.051495034247636795,7.0,7.0,-749.1852446419681,76.91540275827924,467.12066650390625,467.10035829644784
2121,2121,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002121.jpg,0,1,0,0,0,-294.4847412109375,192.6742401123047,-749.1982421875,76.8847885131836,-753.4158325195312,77.94036865234375,-33.20688247680664,7.515183448791504,-764.4260864257812,78.20330810546875,-27.772829055786133,9.233684539794922,-749.216796875,76.84781646728516,0.5916954278945923,0.06087972968816757,0.007568866014480591,0.33985596895217896,0,-749.2110595703125,76.87210845947266,0.011403770186007023,0.013965067453682423,0.015240136533975601,0.0009848307818174362,7.0,7.0,-749.1896839548984,76.90795757237983,469.239990234375,469.21041881964055
2122,2122,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002122.jpg,0,1,0,0,0,-291.6172790527344,190.7904815673828,-749.2110595703125,76.87210845947266,-753.1358642578125,78.03557586669922,-33.20867156982422,7.509138107299805,-764.4444580078125,78.22589874267578,-27.772829055786133,9.233684539794922,-749.2315063476562,76.8597412109375,0.592046856880188,0.06085025519132614,0.007566410582512617,0.3395364582538605,0,-749.20458984375,76.87773895263672,-0.005837652366608381,-0.0062834410928189754,-0.017241422086954117,-0.02024850808084011,7.0,7.0,-749.1922472742397,76.90276097033723,471.5530090332031,471.5350087169587
2123,2123,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002123.jpg,0,1,0,0,0,-288.7930603027344,188.95750427246094,-749.20458984375,76.87773895263672,-753.1932373046875,77.98465728759766,-33.2186279296875,7.53134298324585,-764.4308471679688,78.17422485351562,-27.772829055786133,9.233684539794922,-749.1884765625,76.89252471923828,0.5911922454833984,0.06108018383383751,0.007580883335322142,0.34014666080474854,0,-749.1995849609375,76.86064147949219,-0.0067858523689210415,0.01647193543612957,-0.0009482000023126602,0.022755376994609833,7.0,7.0,-749.1935091133973,76.89551781250873,473.85638427734375,473.8422333165443
2124,2124,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002124.jpg,0,1,0,0,0,-285.97821044921875,187.13059997558594,-749.1995849609375,76.86064147949219,-753.258056640625,78.0032730102539,-33.21810531616211,7.539931774139404,-764.4308471679688,78.19761657714844,-27.772829055786133,9.233684539794922,-749.1953125,76.8321762084961,0.5913311243057251,0.06102770194411278,0.007577582262456417,0.34006360173225403,0,-749.201416015625,76.8597412109375,0.0017255196580663323,0.0010889567201957107,0.008511371910572052,-0.015382979065179825,7.0,7.0,-749.1948688387791,76.88936542161917,476.1673889160156,476.15417923774794
2125,2125,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002125.jpg,0,1,0,0,0,-283.1613464355469,185.30242919921875,-749.201416015625,76.8597412109375,-752.1658935546875,78.43440246582031,-33.20730972290039,7.489086151123047,-764.4747314453125,78.32061004638672,-27.772829055786133,9.233684539794922,-749.2066650390625,76.866943359375,0.5943583846092224,0.060465388000011444,0.007539708167314529,0.3376365602016449,0,-749.13916015625,76.92516326904297,-0.05498415231704712,-0.07164203375577927,-0.05670967325568199,-0.07273098826408386,7.0,7.0,-749.1852887899257,76.8955214660919,478.4150390625,478.4666890095653
2126,2126,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002126.jpg,0,1,0,0,0,-280.1915283203125,183.4346466064453,-749.13916015625,76.92516326904297,-752.0299072265625,78.50082397460938,-33.203399658203125,7.488967418670654,-764.4891357421875,78.3511962890625,-27.772829055786133,9.233684539794922,-749.0448608398438,77.02374267578125,0.5970359444618225,0.06014861539006233,0.0075149680487811565,0.335300475358963,0,-749.07958984375,76.97627258300781,-0.05382809787988663,-0.057125478982925415,0.001156054437160492,0.014516554772853851,7.0,7.0,-749.167112070927,76.90940798449265,480.82159423828125,480.92174479606723
2127,2127,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002127.jpg,0,1,0,0,0,-277.47149658203125,181.72398376464844,-749.07958984375,76.97627258300781,-752.5947265625,78.23345184326172,-33.218441009521484,7.52169942855835,-764.4708251953125,78.25904846191406,-27.772829055786133,9.233684539794922,-749.0213623046875,77.02022552490234,0.5942528247833252,0.06042969226837158,0.00753764295950532,0.33777981996536255,0,-749.094970703125,76.9620132446289,0.013785754330456257,0.01580672524869442,0.06761385500431061,0.07293220609426498,7.0,7.0,-749.1547061443009,76.91845434745031,483.1188049316406,483.1865573247906
2128,2128,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002128.jpg,0,1,0,0,0,-274.7360534667969,180.0036163330078,-749.094970703125,76.9620132446289,-751.6744384765625,78.63845825195312,-33.206153869628906,7.476463317871094,-764.506103515625,78.39800262451172,-27.772829055786133,9.233684539794922,-749.1478271484375,76.91506958007812,0.5968204140663147,0.0597546249628067,0.0074934763833880424,0.3359314501285553,0,-749.0616455078125,77.02389526367188,-0.026590455323457718,-0.06506074219942093,-0.0403762087225914,-0.0808674693107605,7.0,7.0,-749.1387027961079,76.93658669384034,485.375732421875,485.46955238131073
2129,2129,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002129.jpg,0,1,0,0,0,-272.002685546875,178.27638244628906,-749.0616455078125,77.02389526367188,-752.5548706054688,78.2561264038086,-33.21856689453125,7.527098178863525,-764.475830078125,78.249267578125,-27.772829055786133,9.233684539794922,-749.0039672851562,77.12384796142578,0.5940915942192078,0.06043842062354088,0.007537717465311289,0.337932288646698,0,-749.0859375,76.98861694335938,0.02042287029325962,0.037650592625141144,0.04701332747936249,0.10271133482456207,7.0,7.0,-749.129628912262,76.94553417401072,487.7167663574219,487.76845008341473
2130,2130,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002130.jpg,0,1,0,0,0,-269.0116882324219,176.3863525390625,-749.0859375,76.98861694335938,-751.838134765625,78.56686401367188,-33.209529876708984,7.511988639831543,-764.5130004882812,78.3544921875,-27.772829055786133,9.233684539794922,-749.1390380859375,76.90475463867188,0.5962699055671692,0.05992039293050766,0.0075043379329144955,0.3363053500652313,0,-749.06689453125,77.02115631103516,-0.015493117272853851,-0.03437162563204765,-0.03591598570346832,-0.0720222145318985,7.0,7.0,-749.1188406758938,76.95853867769314,490.23101806640625,490.2945726771104
2131,2131,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002131.jpg,0,1,0,0,0,-266.2801208496094,174.6602783203125,-749.06689453125,77.02115631103516,-752.2544555664062,78.4170150756836,-33.21840286254883,7.512888431549072,-764.4794921875,78.32011413574219,-27.772829055786133,9.233684539794922,-749.0261840820312,77.08760070800781,0.596390426158905,0.06002261862158775,0.007509198039770126,0.3360777199268341,0,-749.0626220703125,77.01953887939453,-0.004419615957885981,0.001156287849880755,0.011073501780629158,0.03552791476249695,7.0,7.0,-749.1091729371592,76.9690286926394,492.5572509765625,492.6129046153564
2132,2132,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002132.jpg,0,1,0,0,0,-262.07513427734375,171.9457244873047,-749.0626220703125,77.01953887939453,-753.712890625,77.83000183105469,-33.241004943847656,7.558819770812988,-764.3983764648438,78.14334869384766,-27.772829055786133,9.233684539794922,-749.0657348632812,77.00083923339844,0.5892900228500366,0.06109503284096718,0.007585424929857254,0.3420295715332031,0,-749.1622314453125,76.92654418945312,0.08921055495738983,0.10301221907138824,0.09363017231225967,0.10185593366622925,7.0,7.0,-749.1182972437686,76.96172276477394,496.2685546875,496.21870498356384
2133,2133,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_002133.jpg,0,1,0,0,0,-257.86505126953125,169.22789001464844,-749.1622314453125,76.92654418945312,-754.6317138671875,77.4832763671875,-33.242713928222656,7.591989994049072,-764.352783203125,78.03076171875,-27.772829055786133,9.233684539794922,-749.3137817382812,76.78785705566406,0.5860379338264465,0.06163231283426285,0.00762152811512351,0.34470826387405396,0,-749.279296875,76.81305694580078,0.10440032184123993,0.12523674964904785,0.015189766883850098,0.022224530577659607,7.0,7.0,-749.1459838495642,76.9361571663082,500.0284423828125,499.87470296951045
