frame_id,dt_raw,dt_used,gt_x,gt_y,raw_visual_x,raw_visual_y,fused_mode1_x,fused_mode1_y,selected_visual_x,selected_visual_y,prediction_x,prediction_y,final_x,final_y,velocity_x,velocity_y,grid_size,search_level,search_center_count,candidate_captured,selected_mode,boundary,entropy,mode_support,mode_local_mass,mode_spatial_std,mode_peak_prob,visual_confidence,confidence,measurement_std,innovation_m,along_innovation_m,cross_innovation_m,bounded_along_m,bounded_cross_m,velocity_gain,lost_streak
2149,1,1.0,-215.7998504638672,142.2663116455078,-164.88925170898438,761.9220581054688,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-162.76412963867188,757.2005615234375,-163.3043212890625,757.1913452148438,0.16757136583328247,-0.020825423300266266,6,normal,1,0,0,0,0.9551869630813599,1.0,0.9423563480377197,9.48572063446045,0.047170430421829224,0.828309178352356,0.8244010806083679,8.077070764909905,2.1559669971466064,-2.1518173217773438,-0.13370251655578613,-2.1518173217773438,-0.13370251655578613,0.28854037821292877,0
2150,1,1.0,-215.7998504638672,142.2663116455078,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.13674926757812,757.1705322265625,-163.49842834472656,758.0191040039062,0.26253944635391235,0.07847568392753601,6,normal,1,0,0,0,0.9549612998962402,1.0,0.9493749141693115,9.618430137634277,0.044145889580249786,0.8245839476585388,0.742384135723114,8.804988852449112,5.064411163330078,-2.325125217437744,4.499116897583008,-2.325125217437744,4.0,0.25983444750308987,0
2151,1,1.0,-207.39498901367188,136.96749877929688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.2358856201172,758.0975952148438,-163.58485412597656,758.89599609375,0.2707970142364502,0.25593581795692444,6,normal,1,0,0,0,0.957024335861206,1.0,0.9477407336235046,9.60290813446045,0.04335275664925575,0.8239333629608154,0.7567092776298523,8.676992529624584,4.1665496826171875,-0.48882508277893066,4.137775421142578,-0.48882508277893066,4.0,0.2648482471704483,0
2152,1,1.0,-207.39498901367188,136.96749877929688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.31405639648438,759.1519165039062,-163.6937713623047,759.8197021484375,0.1796586811542511,0.48693057894706726,6,normal,1,0,0,0,0.955339789390564,1.0,0.9485604763031006,9.519246101379395,0.044629648327827454,0.8257233500480652,0.7865766882896423,8.375366307841722,3.1866791248321533,0.7579623460769653,3.0952248573303223,0.7579623460769653,3.0952248573303223,0.2753018409013748,0
2153,1,1.0,-198.9492645263672,131.4794464111328,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.5141143798828,760.306640625,-163.8687286376953,760.7232055664062,0.0181935615837574,0.6628506779670715,6,normal,1,0,0,0,0.9566384553909302,1.0,0.9507158994674683,9.44262981414795,0.04471201449632645,0.8263304829597473,0.8112984299659729,8.131096684962044,2.1214561462402344,1.0395437479019165,1.849303960800171,1.0395437479019165,1.849303960800171,0.2839544504880905,0
2154,1,1.0,-198.9492645263672,131.4794464111328,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.8505401611328,761.3860473632812,-164.1235809326172,761.5269775390625,-0.09781637042760849,0.7383137345314026,6,normal,1,0,0,0,0.9562271237373352,1.0,0.9524287581443787,9.382804870605469,0.046032845973968506,0.8279784321784973,0.823124349117279,7.998133256432354,1.1688580513000488,0.5073097348213196,1.0530271530151367,0.5073097348213196,1.0530271530151367,0.28809352219104767,0
2155,1,1.0,-198.9492645263672,131.4794464111328,-164.85873413085938,766.6802368164062,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.2213897705078,762.2653198242188,-164.38497924804688,762.1812133789062,-0.16460801661014557,0.7222064733505249,6,normal,1,0,0,0,0.96868896484375,1.0,0.926963210105896,9.672209739685059,0.04138428717851639,0.8215431571006775,0.8194085359573364,8.271027140884431,0.75091153383255,-0.2525722086429596,0.7071601152420044,-0.2525722086429596,0.7071601152420044,0.2867929875850677,0
2156,1,1.0,-190.5648193359375,125.94686889648438,-164.85873413085938,766.6802368164062,-164.85873413085938,766.6802368164062,-164.85873413085938,766.6802368164062,-164.54959106445312,762.9034423828125,-164.62168884277344,763.7843017578125,-0.19579602777957916,1.0521985292434692,6,normal,1,0,0,0,0.9685666561126709,1.0,0.9250932931900024,9.932170867919922,0.049140218645334244,0.8270382285118103,0.8143036961555481,8.530567154184322,3.7894256114959717,3.751056671142578,-0.5378836393356323,3.751056671142578,-0.5378836393356323,0.2850062936544418,0
2157,1,1.0,-190.5648193359375,125.94686889648438,-164.85873413085938,766.6802368164062,-164.85873413085938,766.6802368164062,-164.85873413085938,766.6802368164062,-164.81748962402344,764.8364868164062,-164.8275604248047,765.2864379882812,-0.2040417343378067,1.2105028629302979,6,normal,1,0,0,0,0.968781590461731,1.0,0.9272180795669556,9.880398750305176,0.049346767365932465,0.8275697231292725,0.8244583606719971,8.41272801247023,1.844211220741272,1.8201794624328613,-0.29675155878067017,1.8201794624328613,-0.29675155878067017,0.28856042623519895,0
2158,1,1.0,-190.5648193359375,125.94686889648438,-174.38291931152344,757.2238159179688,-174.35238647460938,761.9819946289062,-174.35238647460938,761.9819946289062,-165.03160095214844,766.4969482421875,-165.33987426757812,766.182861328125,-0.29593029618263245,1.1170785427093506,6,normal,1,0,0,0,0.9588019251823425,1.0,0.8241091966629028,10.280435562133789,0.020486265420913696,0.7929069399833679,0.5125607252120972,11.918506444408198,10.356729507446289,-2.9028968811035156,9.941581726074219,-2.9028968811035156,4.0,0.179396253824234,0
2159,1,1.0,-182.2212371826172,120.48108673095703,-174.32186889648438,766.7401123046875,-169.5597686767578,771.4683227539062,-169.5597686767578,771.4683227539062,-165.63580322265625,767.2999267578125,-166.4961395263672,768.2138671875,-0.5983578562736511,1.448633074760437,6,normal,1,0,0,0,0.9721765518188477,1.0,0.9061192870140076,10.51761531829834,0.03664262592792511,0.8110710382461548,0.7622621059417725,9.456058299669289,5.724773406982422,5.034255027770996,2.725675106048584,5.034255027770996,2.725675106048584,0.26679173707962034,0
2160,1,1.0,-182.2212371826172,120.48108673095703,-174.29135131835938,771.498291015625,-174.29135131835938,771.498291015625,-174.29135131835938,771.498291015625,-167.09449768066406,769.6624755859375,-168.0219268798828,770.106201171875,-0.8939933180809021,1.5946907997131348,6,normal,1,0,0,0,0.9658206701278687,1.0,0.8497336506843567,10.233659744262695,0.021771371364593506,0.7950088977813721,0.6583488583564758,10.148927783726261,7.427309036254883,4.444278240203857,5.950908660888672,4.444278240203857,4.0,0.23042210042476652,0
2161,1,1.0,-182.2212371826172,120.48108673095703,-174.29135131835938,771.498291015625,-169.5597686767578,771.4683227539062,-169.5597686767578,771.4683227539062,-168.91592407226562,771.7008666992188,-169.08563232421875,771.6395874023438,-0.9568482041358948,1.5725882053375244,6,normal,1,0,0,0,0.969477117061615,1.0,0.9132927656173706,10.406033515930176,0.03898204490542412,0.8142315745353699,0.8123389482498169,8.952666975152972,0.684552788734436,0.11200015246868134,0.6753284931182861,0.11200015246868134,0.6753284931182861,0.2843186318874359,0
2162,1,1.0,-173.7550811767578,115.1822738647461,-179.05343627929688,766.7700805664062,-179.02291870117188,771.5282592773438,-179.02291870117188,771.5282592773438,-170.04248046875,773.212158203125,-170.77354431152344,773.3096923828125,-1.1895196437835693,1.6076549291610718,6,normal,1,0,0,0,0.9775577187538147,1.0,0.8037904500961304,9.852763175964355,0.041575588285923004,0.8205056190490723,0.5837536454200745,10.55178014489231,9.136946678161621,3.2294626235961914,8.547183990478516,3.2294626235961914,4.0,0.20431377589702604,0
2163,1,1.0,-173.7550811767578,115.1822738647461,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-171.9630584716797,774.9173583984375,-173.58078002929688,775.392333984375,-1.7537853717803955,1.7804009914398193,6,normal,1,0,0,0,0.9741637706756592,1.0,0.8110389113426208,9.24196720123291,0.057066455483436584,0.8384727835655212,0.7283191680908203,8.570715864761958,7.161400318145752,5.281538963317871,4.836424350738525,5.281538963317871,4.0,0.2549117088317871,0
2164,1,1.0,-173.7550811767578,115.1822738647461,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-175.33456420898438,777.1727294921875,-176.313720703125,776.9354858398438,-2.103149890899658,1.6973682641983032,6,normal,1,0,0,0,0.9822866320610046,1.0,0.8715922832489014,9.613856315612793,0.05649971216917038,0.8354364037513733,0.790099024772644,8.432474817290512,3.763679027557373,1.9354714155197144,3.2278833389282227,1.9354714155197144,3.2278833389282227,0.27653465867042537,0
2165,1,1.0,-165.26852416992188,109.91686248779297,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.4168701171875,778.6328735351562,-178.55853271484375,778.0552368164062,-2.1656041145324707,1.4949570894241333,6,normal,1,0,0,0,0.9818710088729858,1.0,0.9659416675567627,10.234999656677246,0.0580068863928318,0.8324706554412842,0.8117705583572388,8.809828742044978,2.4160430431365967,-1.0258362293243408,2.1874470710754395,-1.0258362293243408,2.1874470710754395,0.28411969542503357,0
2166,1,1.0,-165.26852416992188,109.91686248779297,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-180.72413635253906,779.5501708984375,-180.293701171875,778.7389526367188,-2.0393455028533936,1.2143580913543701,6,normal,1,0,0,0,0.9823861122131348,1.0,0.9347296953201294,10.044336318969727,0.05743547901511192,0.8332789540290833,0.8124416470527649,8.640723037096931,3.694767951965332,-3.279327869415283,1.7021510601043701,-3.279327869415283,1.7021510601043701,0.2843545764684677,0
2167,1,1.0,-165.26852416992188,109.91686248779297,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-178.9923858642578,776.286376953125,-182.3330535888672,779.9533081054688,-181.47349548339844,779.0098266601562,-1.7573697566986084,0.8776052594184875,6,normal,1,0,0,0,0.9760100841522217,1.0,0.9150593280792236,9.66843318939209,0.06198267266154289,0.8393658995628357,0.8122386932373047,8.318801676152765,4.960488319396973,-4.746429443359375,1.4414764642715454,-4.746429443359375,1.4414764642715454,0.2842835426330566,0
2168,1,1.0,-156.81259155273438,104.51786804199219,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-183.23086547851562,779.887451171875,-183.34182739257812,779.0838623046875,-1.8089443445205688,0.5882366299629211,6,normal,1,0,0,0,0.9771539568901062,1.0,0.9539655447006226,9.892544746398926,0.05088924616575241,0.8288397192955017,0.7809085249900818,8.747431403866802,3.604989528656006,-1.1543235778808594,3.415184497833252,-1.1543235778808594,3.415184497833252,0.2733179837465286,0
2169,1,1.0,-156.81259155273438,104.51786804199219,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-185.15077209472656,779.672119140625,-184.8097686767578,778.8701171875,-1.674892544746399,0.28986427187919617,6,normal,1,0,0,0,0.9780129194259644,1.0,0.9369911551475525,9.733748435974121,0.04859244450926781,0.8278918266296387,0.7925487756729126,8.519328577671756,3.646503448486328,-2.3946151733398438,2.7500553131103516,-2.3946151733398438,2.7500553131103516,0.27739207148551936,0
2170,1,1.0,-156.81259155273438,104.51786804199219,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-186.4846649169922,779.1599731445312,-185.8293914794922,778.4849853515625,-1.4285500049591064,0.03458887338638306,6,normal,1,0,0,0,0.9789206981658936,1.0,0.9267843961715698,9.754337310791016,0.04347638413310051,0.8230181336402893,0.7927162051200867,8.53609782296379,3.963289499282837,-3.205181837081909,2.3311960697174072,-3.205181837081909,2.3311960697174072,0.2774506717920303,0
2171,1,1.0,-148.40771484375,99.00755310058594,-183.75448608398438,771.5582275390625,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-187.2579345703125,778.5195922851562,-186.34767150878906,777.9520874023438,-1.0979927778244019,-0.18420852720737457,6,normal,1,0,0,0,0.9725686311721802,1.0,0.905563235282898,9.402527809143066,0.05405760928988457,0.8348870873451233,0.8059162497520447,8.134263889066357,4.164518356323242,-3.586261510848999,2.117060422897339,-3.586261510848999,2.117060422897339,0.2820706874132156,0
2172,1,1.0,-148.40771484375,99.00755310058594,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-187.44566345214844,777.7678833007812,-186.53086853027344,777.4110717773438,-0.7738635540008545,-0.32473424077033997,6,normal,1,0,0,0,0.9784120917320251,1.0,0.8924442529678345,9.495930671691895,0.04612375423312187,0.8272785544395447,0.8005908131599426,8.253090988630962,3.994743585586548,-3.4302334785461426,2.047308921813965,-3.4302334785461426,2.047308921813965,0.2802067846059799,0
2173,1,1.0,-148.40771484375,99.00755310058594,-183.75448608398438,771.5582275390625,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-187.3047332763672,777.0863647460938,-186.43521118164062,776.8993530273438,-0.4538111388683319,-0.40455928444862366,6,normal,1,0,0,0,0.9774346947669983,1.0,0.9076317548751831,9.603581428527832,0.05005492642521858,0.8300759196281433,0.8046693801879883,8.31716991314371,3.6626229286193848,-3.0038886070251465,2.095580816268921,-3.0038886070251465,2.095580816268921,0.28163428306579585,0
2174,1,1.0,-140.0130615234375,93.60855865478516,-183.75448608398438,771.5582275390625,-183.72396850585938,776.3163452148438,-183.72396850585938,776.3163452148438,-186.88902282714844,776.4948120117188,-186.17173767089844,776.454345703125,-0.20746752619743347,-0.4186088740825653,6,normal,1,0,0,0,0.97806715965271,1.0,0.9265011548995972,9.940797805786133,0.04316448047757149,0.821459174156189,0.7969709038734436,8.667000856094075,3.170081853866577,-2.2438011169433594,2.2393696308135986,-2.2438011169433594,2.2393696308135986,0.27893981635570525,0
2175,1,1.0,-140.0130615234375,93.60855865478516,-183.75448608398438,771.5582275390625,-183.75448608398438,771.5582275390625,-183.75448608398438,771.5582275390625,-186.37921142578125,776.0357666015625,-185.9440155029297,775.2241821289062,-0.04894375428557396,-0.7059835195541382,6,normal,1,0,0,0,0.974087119102478,1.0,0.9679993987083435,10.194173812866211,0.03398279845714569,0.8103090524673462,0.7325859665870667,9.416502825178961,5.190138339996338,2.846299648284912,4.340059280395508,2.846299648284912,4.0,0.2564050883054733,0
2176,1,1.0,-131.6490478515625,88.30975341796875,-183.75448608398438,771.5582275390625,-183.75448608398438,771.5582275390625,-183.75448608398438,771.5582275390625,-185.9929656982422,774.5181884765625,-185.47975158691406,773.8395385742188,0.1522676646709442,-0.9457249641418457,6,normal,1,0,0,0,0.9708629250526428,1.0,0.9800347089767456,10.07368278503418,0.03710518032312393,0.814475417137146,0.7843875288963318,8.880283437913906,3.7110860347747803,2.7980575561523438,2.437833547592163,2.7980575561523438,2.437833547592163,0.2745356351137161,0
2177,1,1.0,-131.6490478515625,88.30975341796875,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-185.32748413085938,772.893798828125,-184.95065307617188,771.4287109375,0.2999773919582367,-1.4695385694503784,6,normal,1,0,0,0,0.9583258628845215,1.0,0.9337394833564758,9.65169620513916,0.04791198670864105,0.8278404474258423,0.7950354814529419,8.429167795649501,6.2859392166137695,6.261460304260254,0.554210901260376,6.0,0.554210901260376,0.2782624185085296,0
2178,1,1.0,-131.6490478515625,88.30975341796875,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-184.6506805419922,769.9591674804688,-184.4250030517578,769.1355590820312,0.3907953202724457,-1.7674586772918701,6,normal,1,0,0,0,0.9597012996673584,1.0,0.9371522068977356,9.658864974975586,0.04785482957959175,0.8277398943901062,0.8187493681907654,8.264273964851503,3.275580406188965,3.2684285640716553,0.21634358167648315,3.2684285640716553,0.21634358167648315,0.2865622788667679,0
2179,1,1.0,-123.33609008789062,83.02207946777344,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-183.78500366210938,766.800048828125,-184.03421020507812,767.3681030273438,-183.9702606201172,767.2223510742188,0.42146533727645874,-1.8356493711471558,6,normal,1,0,0,0,0.959957480430603,1.0,0.9369415640830994,9.717766761779785,0.046063393354415894,0.8257015943527222,0.8253339529037476,8.268089880132655,0.6203140020370483,0.6084595918655396,0.12069151550531387,0.6084595918655396,0.12069151550531387,0.2888668835163116,0
2180,1,1.0,-123.33609008789062,83.02207946777344,-179.08395385742188,762.011962890625,-179.08395385742188,762.011962890625,-179.08395385742188,762.011962890625,-183.54879760742188,765.38671875,-182.65663146972656,764.7123413085938,0.7405455112457275,-2.094609498977661,6,normal,1,0,0,0,0.9804233908653259,1.0,0.9187228083610535,10.147607803344727,0.04473122954368591,0.8215705156326294,0.7567393183708191,9.168923191671333,5.596767425537109,4.288304805755615,3.596421718597412,4.288304805755615,3.596421718597412,0.26485876142978665,0
2181,1,1.0,-123.33609008789062,83.02207946777344,-179.08395385742188,762.011962890625,-179.08395385742188,762.011962890625,-179.08395385742188,762.011962890625,-181.9160919189453,762.6177368164062,-181.23846435546875,762.4727783203125,0.981940746307373,-2.163430690765381,6,normal,1,0,0,0,0.9702024459838867,1.0,0.9355949759483337,9.967647552490234,0.05300046503543854,0.8301430344581604,0.8032427430152893,8.643147865321609,2.8961989879608154,1.515163779258728,2.468247652053833,1.515163779258728,2.468247652053833,0.2811349600553512,0
2182,1,1.0,-114.90058135986328,77.58968353271484,-179.11448669433594,757.2537841796875,-179.11448669433594,757.2537841796875,-179.11448669433594,757.2537841796875,-180.25653076171875,760.309326171875,-179.9625244140625,759.522705078125,1.0893272161483765,-2.4586246013641357,6,normal,1,0,0,0,0.9652270078659058,1.0,0.9256804585456848,9.786587715148926,0.054649241268634796,0.8327431678771973,0.8237616419792175,8.337798208030216,3.261993646621704,3.2543673515319824,-0.2229219675064087,3.2543673515319824,-0.2229219675064087,0.2883165746927261,0
2183,1,1.0,-114.90058135986328,77.58968353271484,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-178.87319946289062,757.0640869140625,-178.0172882080078,757.08203125,1.3931797742843628,-2.451064109802246,6,normal,1,0,0,0,0.9716319441795349,1.0,0.947260856628418,9.952606201171875,0.02736177295446396,0.8041764497756958,0.735808789730072,9.166076288299392,4.493120193481445,1.6729035377502441,4.170074462890625,1.6729035377502441,4.0,0.2575330764055252,0
2184,1,1.0,-114.90058135986328,77.58968353271484,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-176.62411499023438,754.6309814453125,-176.1324462890625,755.1997680664062,1.575247049331665,-2.2618250846862793,6,normal,1,0,0,0,0.9710765480995178,1.0,0.9464271068572998,9.931692123413086,0.026813501492142677,0.8036346435546875,0.7617788314819336,8.933154546731874,3.4272069931030273,-1.1466577053070068,3.229694366455078,-1.1466577053070068,3.229694366455078,0.26662259101867675,0
2185,1,1.0,-106.39358520507812,72.0793685913086,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-174.38291931152344,757.2238159179688,-174.5572052001953,752.9379272460938,-174.5177459716797,753.908447265625,1.597900390625,-1.9339478015899658,6,normal,1,0,0,0,0.9678048491477966,1.0,0.9475072622299194,9.90166187286377,0.026929929852485657,0.8039820790290833,0.7683948278427124,8.853458212037,4.289431095123291,-3.4173877239227295,2.5924267768859863,-3.4173877239227295,2.5924267768859863,0.2689381897449493,0
2186,1,1.0,-106.39358520507812,72.0793685913086,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-172.9198455810547,751.9744873046875,-172.10943603515625,752.0899047851562,1.903402328491211,-1.9047051668167114,6,normal,1,0,0,0,0.9721877574920654,1.0,0.9230475425720215,9.934473037719727,0.07112898677587509,0.84418785572052,0.8094973564147949,8.567913486614108,3.270662546157837,1.7068562507629395,2.789959669113159,1.7068562507629395,2.789959669113159,0.2833240747451782,0
2187,1,1.0,-106.39358520507812,72.0793685913086,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-170.20603942871094,750.1851806640625,-170.0692901611328,750.7723388671875,1.9586751461029053,-1.6781322956085205,6,normal,1,0,0,0,0.9676116108894348,1.0,0.9300040602684021,9.828709602355957,0.07103528827428818,0.8448360562324524,0.8273480534553528,8.348176712493864,2.3107848167419434,-1.2214057445526123,1.9616050720214844,-1.2214057445526123,1.9616050720214844,0.28957181870937343,0
2188,1,1.0,-97.84574127197266,66.63584899902344,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-168.11061096191406,749.0941772460938,-168.5326385498047,749.99169921875,1.8099981546401978,-1.3361358642578125,6,normal,1,0,0,0,0.9606563448905945,1.0,0.930390477180481,9.548568725585938,0.07850028574466705,0.8517191410064697,0.8324447274208069,8.075277012240255,3.6925368309020996,-3.3673157691955566,1.515260100364685,-3.3673157691955566,1.515260100364685,0.2913556545972824,0
2189,1,1.0,-97.84574127197266,66.63584899902344,-164.95030212402344,752.40576171875,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-166.72264099121094,748.6555786132812,-167.4437255859375,749.5767211914062,1.5602244138717651,-0.9969481825828552,6,normal,1,0,0,0,0.9721544981002808,1.0,0.9151087999343872,9.837007522583008,0.07155714184045792,0.8451395630836487,0.8204959034919739,8.404136651171509,4.800684928894043,-4.625855445861816,1.2837615013122559,-4.625855445861816,1.2837615013122559,0.2871735662221908,0
2190,1,1.0,-97.84574127197266,66.63584899902344,-164.95030212402344,752.40576171875,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-165.8834991455078,748.5797729492188,-166.8104248046875,749.520751953125,1.2366448640823364,-0.6541252732276917,6,normal,1,0,0,0,0.9679049253463745,1.0,0.9164913296699524,9.765317916870117,0.0722096785902977,0.8460721969604492,0.8170068860054016,8.36783230156957,5.4125800132751465,-5.276954174041748,1.2040667533874512,-5.276954174041748,1.2040667533874512,0.28595241010189054,0
2191,1,1.0,-89.44087219238281,61.337039947509766,-164.95030212402344,752.40576171875,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-165.5737762451172,748.8666381835938,-166.57867431640625,749.7396850585938,0.8713606595993042,-0.32682695984840393,6,normal,1,0,0,0,0.9670177102088928,1.0,0.9180276393890381,9.752885818481445,0.07349074631929398,0.8470257520675659,0.8174318671226501,8.354137053427554,5.441952705383301,-5.300173759460449,1.234099268913269,-5.300173759460449,1.234099268913269,0.28610115349292753,0
2192,1,1.0,-89.44087219238281,61.337039947509766,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-169.68186950683594,752.4357299804688,-165.7073211669922,749.412841796875,-166.66148376464844,750.1385498046875,0.5161051154136658,-0.04906245321035385,6,normal,1,0,0,0,0.9694628119468689,1.0,0.9177536964416504,9.874935150146484,0.07103215903043747,0.8445217609405518,0.8170288801193237,8.461603066015654,4.9934844970703125,-4.782988548278809,1.4345402717590332,-4.782988548278809,1.4345402717590332,0.2859601080417633,0
2193,1,1.0,-89.44087219238281,61.337039947509766,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-166.1453857421875,750.0894775390625,-165.8560028076172,750.650390625,0.6090465784072876,0.16894273459911346,6,normal,1,0,0,0,0.9666751623153687,1.0,0.9200774431228638,9.774181365966797,0.0606711246073246,0.8376410603523254,0.8125556707382202,8.407495324297212,2.606414556503296,0.9705154895782471,2.4189865589141846,0.9705154895782471,2.4189865589141846,0.28439448475837703,0
2194,1,1.0,-81.01557922363281,55.893516540527344,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-165.24696350097656,750.8193359375,-165.1735076904297,751.2120971679688,0.6092868447303772,0.3272036910057068,6,normal,1,0,0,0,0.9692405462265015,1.0,0.9188394546508789,9.83527660369873,0.05650770291686058,0.8339356184005737,0.8246971964836121,8.372605836755259,1.6139252185821533,0.7099123001098633,1.4494065046310425,0.7099123001098633,1.4494065046310425,0.2886440187692642,0
2195,1,1.0,-81.01557922363281,55.893516540527344,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.56422424316406,751.539306640625,-164.66265869140625,751.7601928710938,0.5550261735916138,0.42126771807670593,6,normal,1,0,0,0,0.960616946220398,1.0,0.9292489290237427,9.756790161132812,0.059502679854631424,0.8368512392044067,0.8330573439598083,8.247098258547538,0.9485781788825989,0.069803386926651,0.9460063576698303,0.069803386926651,0.9460063576698303,0.2915700703859329,0
2196,1,1.0,-72.61071014404297,50.40546417236328,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.95030212402344,752.40576171875,-164.10763549804688,752.1814575195312,-164.3130340576172,752.2361450195312,0.4782751202583313,0.4515972137451172,6,normal,1,0,0,0,0.9623487591743469,1.0,0.9245651364326477,9.931138038635254,0.0527242086827755,0.8301541805267334,0.8279236555099487,8.431054077384877,0.8720088601112366,-0.5356108546257019,0.6881282925605774,-0.5356108546257019,0.6881282925605774,0.289773279428482,0
2197,1,1.0,-72.61071014404297,50.40546417236328,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-163.8347625732422,752.687744140625,-164.0604705810547,753.6188354492188,0.4076315462589264,0.7848665118217468,6,normal,1,0,0,0,0.9607772827148438,1.0,0.9103712439537048,9.795111656188965,0.04285704344511032,0.8221455812454224,0.7555860280990601,8.85965579090271,4.605763912200928,2.28412127494812,3.999481201171875,2.28412127494812,3.999481201171875,0.264455109834671,0
2198,1,1.0,-72.61071014404297,50.40546417236328,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.65283203125,754.4036865234375,-163.8175811767578,755.9093627929688,0.35278353095054626,1.2966243028640747,6,normal,1,0,0,0,0.9559504985809326,1.0,0.8234988451004028,9.357254981994629,0.048666246235370636,0.8305494785308838,0.7238958477973938,8.713372904073292,7.619359493255615,6.102284908294678,4.562539577484131,6.0,4.0,0.25336354672908784,0
2199,1,1.0,-64.21605682373047,44.917415618896484,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.4647979736328,757.2059936523438,-163.8107147216797,758.3512573242188,0.22599175572395325,1.6993623971939087,6,normal,1,0,0,0,0.9528390765190125,1.0,0.9422386288642883,9.60261058807373,0.04848868399858475,0.8286948204040527,0.7871584892272949,8.444390715140115,4.926492691040039,4.176668643951416,2.6126179695129395,4.176668643951416,2.6126179695129395,0.2755054712295532,0
2200,1,1.0,-64.21605682373047,44.917415618896484,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-163.584716796875,760.0505981445312,-163.92433166503906,760.5377807617188,0.09998711943626404,1.8849714994430542,6,normal,1,0,0,0,0.9507369995117188,1.0,0.9461405277252197,9.560290336608887,0.04863298311829567,0.8291144967079163,0.8169150948524475,8.192790014270706,2.2812659740448,1.6831563711166382,1.5398564338684082,1.6831563711166382,1.5398564338684082,0.2859202831983566,0
2201,1,1.0,-64.21605682373047,44.917415618896484,-160.1271514892578,766.6502685546875,-164.85873413085938,766.6802368164062,-164.85873413085938,766.6802368164062,-163.8243408203125,762.4227294921875,-164.08419799804688,763.4922485351562,0.0036099364515393972,2.3009140491485596,6,normal,1,0,0,0,0.9528779983520508,1.0,0.9235532283782959,9.623842239379883,0.05718420818448067,0.8359202146530151,0.8148487210273743,8.261881620895663,4.381362438201904,4.196738243103027,1.2584608793258667,4.196738243103027,1.2584608793258667,0.285197052359581,0
