sequence_index,frame_id,timestamp_ns,dt_s,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_speed_fraction,rnn_moving_speed_mps,rnn_speed_mps,predicted_step_m,stop_probability,rnn_cross_speed_mps,rnn_delta_cross_m,speed_limit_mps,gt_speed_mps_eval_only,selected_patch_x,selected_patch_y,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg_enu,heading_residual_deg,estimated_heading_deg_enu,search_heading_deg_enu,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
1012,1012,1782721116342785154,0.33358898758888245,/yh/study/new_data/model_dataset_flight/vi/vi_001012.jpg,0,1,-456.1879577636719,288.2098693847656,-331.9615173339844,34.271522521972656,-329.4357604980469,34.00204086303711,315.2783508300781,312.738211449481,-3.0,-2.999999999999999,0.4888381361961365,9.255550384521484,8.514850616455078,2.8404603004455566,0.08002760261297226,-0.8559975624084473,-0.28555136919021606,18.93377332531162,0.059244624215239905,-344.5584411621094,44.548248291015625,328.8944396972656,0.057924989610910416,0.0001881420612335205,11.882314682006836,173.90999868913076,0.31492043919627705,174.22491912832703,174.22481784942826,20.0,2.1998190879821777,18,282.6957702636719,284.0558776855469
1013,1013,1782721116676391498,0.33360615372657776,/yh/study/new_data/model_dataset_flight/vi/vi_001013.jpg,0,1,-456.18115234375,288.2284240722656,-332.2603454589844,34.303401947021484,-329.7343444824219,34.03390121459961,315.5788269042969,313.0385439136526,-3.0,-2.999999999999999,0.4888380169868469,9.255548477172852,8.514846801757812,2.8406052589416504,0.08002784848213196,-0.8559903502464294,-0.2855636477470398,18.93377332531162,0.05924157570619526,-344.5584411621094,44.548248291015625,328.8944396972656,0.05791846290230751,0.00017957016825675964,11.882314682006836,173.90999868913076,0.3148902903143938,174.22488897944515,174.22491912832706,20.0,2.1998190879821777,18,282.54962158203125,283.9078063964844
1014,1014,1782721117010043999,0.33365246653556824,/yh/study/new_data/model_dataset_flight/vi/vi_001014.jpg,0,1,-456.1875305175781,288.2249450683594,-332.5593566894531,34.335304260253906,-330.0330505371094,34.06576919555664,315.8795471191406,313.33891737390996,-3.0,-2.999999999999999,0.4888376295566559,9.25554084777832,8.514837265014648,2.840996503829956,0.08002810925245285,-0.8559868335723877,-0.2856021225452423,18.93377332531162,0.021775049854767786,-344.5584411621094,44.548248291015625,328.8944396972656,0.05788551643490791,0.00016374513506889343,11.882314682006836,173.90999868913076,0.31489295835703834,174.2248916474878,174.22488897944515,20.0,2.1998190879821777,18,282.38958740234375,283.74609375
1015,1015,1782721117378382601,0.3683386743068695,/yh/study/new_data/model_dataset_flight/vi/vi_001015.jpg,0,1,-456.194580078125,288.2210998535156,-333.1517028808594,34.39850616455078,-330.3628234863281,34.100948333740234,316.47528076171875,313.6705186623565,-3.0,-2.999999999999999,0.4888380169868469,9.255548477172852,8.514853477478027,3.13634991645813,0.08002716302871704,-0.856004536151886,-0.3152995705604553,18.93377332531162,0.021800771295844172,-344.5584411621094,44.548248291015625,328.8944396972656,0.05792761221528053,0.00019345805048942566,11.882314682006836,173.90999868913076,0.3148730013980572,174.22487169052883,174.22489164748782,20.0,2.1998190879821777,18,282.0735168457031,283.5677795410156
1016,1016,1782721117743675353,0.3652927875518799,/yh/study/new_data/model_dataset_flight/vi/vi_001016.jpg,0,1,-456.2015686035156,288.21728515625,-333.4555969238281,34.43092727661133,-330.6897888183594,34.135833740234375,316.7808837890625,313.9993712078122,-3.0,-2.999999999999999,0.48883146047592163,9.255423545837402,8.514684677124023,3.1103529930114746,0.08003297448158264,-0.8559560179710388,-0.31267455220222473,18.93377332531162,0.02179586431786334,-344.5584411621094,44.548248291015625,328.8944396972656,0.057902853935956955,0.00021461397409439087,11.882314682006836,173.90999868913076,0.31488834264326326,174.22488703177402,174.22487169052883,20.0,2.1998190879821777,18,281.9114990234375,283.3912353515625
1017,1017,1782721118077194095,0.3335185945034027,/yh/study/new_data/model_dataset_flight/vi/vi_001017.jpg,0,1,-456.1817932128906,288.2352600097656,-333.5135803222656,34.43711471557617,-330.9883117675781,34.16769027709961,316.8392028808594,314.2996208043399,-3.0,-2.999999999999999,0.48883694410324097,9.25552749633789,8.514823913574219,2.8398520946502686,0.08002825081348419,-0.8559965491294861,-0.2854907512664795,18.93377332531162,0.08012686190463127,-344.5584411621094,44.548248291015625,328.8944396972656,0.05792694911360741,0.0001974925398826599,11.882314682006836,173.90999868913076,0.3148560326468379,174.2248547217776,174.22488703177405,20.0,2.1998190879821777,18,281.88824462890625,283.2379455566406
1018,1018,1782721118410955125,0.3337610363960266,/yh/study/new_data/model_dataset_flight/vi/vi_001018.jpg,0,1,-456.1620178222656,288.2532043457031,-333.8142395019531,34.46918869018555,-331.2871398925781,34.19956588745117,317.14154052734375,314.6000911661203,-3.0,-2.999999999999999,0.48883575201034546,9.255505561828613,8.514791488647461,2.8419055938720703,0.08002955466508865,-0.8559775948524475,-0.2856919765472412,18.93377332531162,0.08000718602874037,-344.5584411621094,44.548248291015625,328.8944396972656,0.05793566629290581,0.000224187970161438,11.882314682006836,173.90999868913076,0.3149018696194711,174.22490055875022,174.2248547217776,20.0,2.1998190879821777,18,281.7362365722656,283.08477783203125
1019,1019,1782721118777572035,0.3666170835494995,/yh/study/new_data/model_dataset_flight/vi/vi_001019.jpg,0,1,-456.1402893066406,288.27294921875,-334.3912048339844,34.5307502746582,-331.6153259277344,34.234580993652344,317.7218017578125,314.9301432443923,-3.0,-2.999999999999999,0.4888390898704529,9.255568504333496,8.514874458312988,3.1216983795166016,0.08002684265375137,-0.8559960126876831,-0.31382277607917786,18.93377332531162,0.08008257118488707,-344.5584411621094,44.548248291015625,328.8944396972656,0.057942453771829605,0.00024116411805152893,11.882314682006836,173.90999868913076,0.31489055711865827,174.2248892462494,174.22490055875025,20.0,2.1998190879821777,18,281.4390563964844,282.9168701171875
1020,1020,1782721119110998216,0.33342617750167847,/yh/study/new_data/model_dataset_flight/vi/vi_001020.jpg,0,1,-456.16583251953125,288.33416748046875,-334.4383850097656,34.53578186035156,-331.9137878417969,34.26642608642578,317.76922607421875,315.23031366725735,-3.0,-2.999999999999999,0.4888385236263275,9.255558013916016,8.51485824584961,2.839076519012451,0.08002755045890808,-0.85599684715271,-0.2854117453098297,18.93377332531162,0.19894505022646736,-344.5584411621094,44.548248291015625,328.8944396972656,0.05791999772191048,0.0002053976058959961,11.882314682006836,173.90999868913076,0.31487916457656606,174.2248778537073,174.22488924624943,20.0,2.1998190879821777,18,281.4803771972656,282.8232421875
1021,1021,1782721119444537302,0.33353906869888306,/yh/study/new_data/model_dataset_flight/vi/vi_001021.jpg,0,1,-456.19134521484375,288.3954162597656,-334.7378234863281,34.56772994995117,-332.2123718261719,34.298282623291016,318.07037353515625,315.53058739036015,-3.0,-2.999999999999999,0.48883894085884094,9.255565643310547,8.514870643615723,2.8400421142578125,0.0800270140171051,-0.8559999465942383,-0.2855094373226166,18.93377332531162,0.19892694720397608,-344.5584411621094,44.548248291015625,328.8944396972656,0.05791647732257843,0.00018619373440742493,11.882314682006836,173.90999868913076,0.3148881825607046,174.22488687169147,174.22487785370734,20.0,2.1998190879821777,18,281.388427734375,282.72979736328125
1022,1022,1782721119778294116,0.333756685256958,/yh/study/new_data/model_dataset_flight/vi/vi_001022.jpg,0,1,-456.2045593261719,288.3558654785156,-335.0381774902344,34.59978103637695,-332.5111389160156,34.33015823364258,318.3724670410156,315.8310535153731,-3.0,-2.999999999999999,0.4888380169868469,9.255548477172852,8.514845848083496,2.8418867588043213,0.08002795279026031,-0.8559914231300354,-0.28569287061691284,18.93377332531162,0.12494085417861713,-344.5584411621094,44.548248291015625,328.8944396972656,0.05788542702794075,0.00016151368618011475,11.882314682006836,173.90999868913076,0.31490114924795704,174.22489983837872,174.22488687169147,20.0,2.1998190879821777,18,281.20001220703125,282.5404968261719
1023,1023,1782721120112162929,0.3338688015937805,/yh/study/new_data/model_dataset_flight/vi/vi_001023.jpg,0,1,-456.2177429199219,288.31634521484375,-335.3379211425781,34.63175964355469,-332.8099670410156,34.3620491027832,318.6739196777344,316.13162394225174,-3.0,-2.999999999999999,0.48883894085884094,9.255565643310547,8.514871597290039,2.8428499698638916,0.08002687990665436,-0.8560009002685547,-0.2857919931411743,18.93377332531162,0.12478324572708661,-344.5584411621094,44.548248291015625,328.8944396972656,0.05789883807301521,0.00018402189016342163,11.882314682006836,173.90999868913076,0.3148985612465919,174.22489725037735,174.22489983837872,20.0,2.1998190879821777,18,281.0120849609375,282.351318359375
1024,1024,1782721120478504026,0.36634111404418945,/yh/study/new_data/model_dataset_flight/vi/vi_001024.jpg,0,1,-456.2322082519531,288.27294921875,-335.9104919433594,34.69284439086914,-333.1378479003906,34.39702224731445,319.24969482421875,316.46129120145616,-3.0,-2.999999999999999,0.4886874854564667,9.252697944641113,8.511409759521484,3.118079423904419,0.0801158919930458,-0.8554992079734802,-0.31340453028678894,18.93377332531162,0.12486557716137363,-344.5584411621094,44.548248291015625,328.8944396972656,0.058035075664520264,0.0009415224194526672,11.882314682006836,173.90999868913076,0.31399761660638487,174.22399630573713,174.22489725037735,20.0,2.1998190879821777,18,280.6780700683594,282.1439514160156
1025,1025,1782721120846172680,0.3676687479019165,/yh/study/new_data/model_dataset_flight/vi/vi_001025.jpg,0,1,-456.1935119628906,288.2192687988281,-336.2507019042969,34.72914505004883,-333.4668884277344,34.43213653564453,319.59185791015625,316.7922796188723,-3.0,-2.999999999999999,0.48882633447647095,9.255327224731445,8.514618873596191,3.130559206008911,0.08003044128417969,-0.8559512495994568,-0.3147065341472626,18.93377332531162,0.17998250129935228,-344.5584411621094,44.548248291015625,328.8944396972656,0.0580584891140461,0.0009709484875202179,11.882314682006836,173.90999868913076,0.31462169846136834,174.22462038759213,174.22399630573716,20.0,2.1998190879821777,18,280.4345397949219,281.9037780761719
1026,1026,1782721121212550988,0.3663782477378845,/yh/study/new_data/model_dataset_flight/vi/vi_001026.jpg,0,1,-456.15496826171875,288.165771484375,-336.5688781738281,34.763092041015625,-333.7948913574219,34.46712875366211,319.9118347167969,317.1221038011953,-3.0,-2.999999999999999,0.48882564902305603,9.255313873291016,8.514609336853027,3.119567632675171,0.08003020286560059,-0.8559505343437195,-0.31360164284706116,18.93377332531162,0.17996750182655807,-344.5584411621094,44.548248291015625,328.8944396972656,0.05809931084513664,0.0010002143681049347,11.882314682006836,173.90999868913076,0.31465336812755895,174.2246520572583,174.22462038759215,20.0,2.1998190879821777,18,280.20306396484375,281.6646728515625
1027,1027,1782721121545981861,0.33343103528022766,/yh/study/new_data/model_dataset_flight/vi/vi_001027.jpg,0,1,-456.119873046875,288.1170959472656,-336.6177673339844,34.768306732177734,-334.0933532714844,34.49897003173828,319.96099853515625,317.42225433706903,-3.0,-2.999999999999999,0.48880940675735474,9.255006790161133,8.514240264892578,2.838912010192871,0.08003952354192734,-0.8558663129806519,-0.28537237644195557,18.93377332531162,0.1799717985797217,-344.5584411621094,44.548248291015625,328.8944396972656,0.058156389743089676,0.0012353993952274323,11.882314682006836,173.90999868913076,0.31445732035403845,174.2244560094848,174.22465205725834,20.0,2.1998190879821777,18,280.11846923828125,281.4473876953125
1028,1028,1782721121879488746,0.33350682258605957,/yh/study/new_data/model_dataset_flight/vi/vi_001028.jpg,0,1,-456.0926513671875,288.09857177734375,-336.9169616699219,34.80023193359375,-334.3918762207031,34.53082275390625,320.26190185546875,317.72248446330235,-3.0,-2.999999999999999,0.4888235032558441,9.25527286529541,8.51455020904541,2.83966064453125,0.08003250509500504,-0.8559471368789673,-0.28546419739723206,18.93377332531162,0.09872858387265349,-344.5584411621094,44.548248291015625,328.8944396972656,0.05812085419893265,0.0011239349842071533,11.882314682006836,173.90999868913076,0.31460048752234426,174.2245991766531,174.2244560094848,20.0,2.1998190879821777,18,279.9337463378906,281.2608642578125
1029,1029,1782721122213378428,0.33388954401016235,/yh/study/new_data/model_dataset_flight/vi/vi_001029.jpg,0,1,-456.0653991699219,288.0799865722656,-337.2187805175781,34.832427978515625,-334.6907653808594,34.562713623046875,320.5653991699219,318.02306002266613,-3.0,-2.999999999999999,0.48882395029067993,9.255281448364258,8.514570236206055,2.842926025390625,0.0800311341881752,-0.8559346199035645,-0.2857876121997833,18.93377332531162,0.09879387634585486,-344.5584411621094,44.548248291015625,328.8944396972656,0.05812474712729454,0.001184944063425064,11.882314682006836,173.90999868913076,0.3145917897033231,174.22459047883407,174.22459917665313,20.0,2.1998190879821777,18,279.7478332519531,281.07440185546875
1030,1030,1782721122546747007,0.33336856961250305,/yh/study/new_data/model_dataset_flight/vi/vi_001030.jpg,0,1,-456.0381774902344,288.0614318847656,-337.5132141113281,34.86384201049805,-334.9891662597656,34.594547271728516,320.86151123046875,318.32316366542597,-3.0,-2.999999999999999,0.4888182580471039,9.255173683166504,8.514424324035645,2.8384413719177246,0.08003625273704529,-0.8559336066246033,-0.28534135222435,18.93377332531162,0.09882105459926535,-344.5584411621094,44.548248291015625,328.8944396972656,0.05812010169029236,0.0010557398200035095,11.882314682006836,173.90999868913076,0.314542244151414,174.22454093328219,174.2245904788341,20.0,2.1998190879821777,18,279.5660705566406,280.8884582519531
1031,1031,1782721122880325858,0.33357900381088257,/yh/study/new_data/model_dataset_flight/vi/vi_001031.jpg,0,1,-456.03497314453125,288.06842041015625,-337.8133850097656,34.8958740234375,-335.2877502441406,34.626407623291016,321.1634216308594,318.62345833297604,-3.0,-2.999999999999999,0.4888242781162262,9.255288124084473,8.514575958251953,2.8402838706970215,0.08003129065036774,-0.8559392094612122,-0.28552335500717163,18.93377332531162,0.023047398971719424,-344.5584411621094,44.548248291015625,328.8944396972656,0.058139365166425705,0.0011420771479606628,11.882314682006836,173.90999868913076,0.31462964922844905,174.2246283383592,174.22454093328219,20.0,2.1998190879821777,18,279.4149169921875,280.736083984375
1032,1032,1782721123247832026,0.3675061762332916,/yh/study/new_data/model_dataset_flight/vi/vi_001032.jpg,0,1,-456.0314636230469,288.0760803222656,-338.3992614746094,34.95838165283203,-335.6167297363281,34.66150665283203,321.75262451171875,318.9542986752233,-3.0,-2.999999999999999,0.4888263940811157,9.255328178405762,8.514622688293457,3.129176378250122,0.08003014326095581,-0.8559530377388,-0.31456804275512695,18.93377332531162,0.022926460214243875,-344.5584411621094,44.548248291015625,328.8944396972656,0.05816047266125679,0.0011880211532115936,11.882314682006836,173.90999868913076,0.3146273547117747,174.22462604384253,174.22462833835922,20.0,2.1998190879821777,18,279.1163024902344,280.5684509277344
1033,1033,1782721123613980511,0.36614835262298584,/yh/study/new_data/model_dataset_flight/vi/vi_001033.jpg,0,1,-456.0279541015625,288.0837097167969,-338.7167053222656,34.992252349853516,-335.9444885253906,34.696475982666016,322.0718688964844,319.2839130005949,-3.0,-2.999999999999999,0.4888240694999695,9.255284309387207,8.514575958251953,3.117598056793213,0.08003083616495132,-0.8559384942054749,-0.3134004771709442,18.93377332531162,0.022935733238916158,-344.5584411621094,44.548248291015625,328.8944396972656,0.05814843252301216,0.0012150406837463379,11.882314682006836,173.90999868913076,0.3146164957782115,174.22461518490897,174.22462604384253,20.0,2.1998190879821777,18,278.9573669433594,280.4017333984375
1034,1034,1782721123949567426,0.3355870842933655,/yh/study/new_data/model_dataset_flight/vi/vi_001034.jpg,0,1,-456.0213317871094,288.14501953125,-338.7857360839844,34.99961853027344,-336.2449035644531,34.7285270690918,322.14129638671875,319.5860183038603,-3.0,-2.999999999999999,0.4888254404067993,9.25531005859375,8.51460075378418,2.8573899269104004,0.08003073930740356,-0.855946958065033,-0.2872447371482849,18.93377332531162,0.18375686052597973,-344.5584411621094,44.548248291015625,328.8944396972656,0.05814950168132782,0.0012228190898895264,11.882314682006836,173.90999868913076,0.31459160294033794,174.2245902920711,174.22461518490897,20.0,2.1998190879821777,18,278.9745178222656,280.2968444824219
1035,1035,1782721124316438211,0.36687079071998596,/yh/study/new_data/model_dataset_flight/vi/vi_001035.jpg,0,1,-456.01409912109375,288.2120056152344,-339.3510437011719,35.05992889404297,-336.5733337402344,34.76356506347656,322.70977783203125,319.916287011997,-3.0,-2.999999999999999,0.48882269859313965,9.255257606506348,8.51453685760498,3.123734951019287,0.08003248274326324,-0.8559473752975464,-0.31402209401130676,18.93377332531162,0.18364889159271205,-344.5584411621094,44.548248291015625,328.8944396972656,0.05809536203742027,0.0010451972484588623,11.882314682006836,173.90999868913076,0.31462919566119946,174.22462788479197,174.2245902920711,20.0,2.1998190879821777,18,278.7404479980469,280.1824645996094
1036,1036,1782721124650083427,0.3336450457572937,/yh/study/new_data/model_dataset_flight/vi/vi_001036.jpg,0,1,-456.0075378417969,288.27294921875,-339.3980407714844,35.064945220947266,-336.8719787597656,34.79542922973633,322.757080078125,320.21663825464947,-3.0,-2.999999999999999,0.4888145923614502,9.255105018615723,8.514363288879395,2.8407750129699707,0.08003602921962738,-0.8558881878852844,-0.2855628430843353,18.93377332531162,0.18371555576596188,-344.5584411621094,44.548248291015625,328.8944396972656,0.05814053863286972,0.001218453049659729,11.882314682006836,173.90999868913076,0.3144953399617231,174.22449402909248,174.22462788479197,20.0,2.1998190879821777,18,278.76885986328125,280.07879638671875
1037,1037,1782721124983877945,0.33379456400871277,/yh/study/new_data/model_dataset_flight/vi/vi_001037.jpg,0,1,-455.97869873046875,288.23455810546875,-339.6980285644531,35.096954345703125,-337.1707458496094,34.827308654785156,323.05877685546875,320.5171317579338,-3.0,-2.999999999999999,0.4888245165348053,9.255292892456055,8.514578819274902,2.8421201705932617,0.0800313800573349,-0.8559526801109314,-0.2857123613357544,18.93377332531162,0.14385007500254235,-344.5584411621094,44.548248291015625,328.8944396972656,0.058119501918554306,0.0011170804500579834,11.882314682006836,173.90999868913076,0.3146386672125876,174.22463735634335,174.22449402909248,20.0,2.1998190879821777,18,278.5674743652344,279.8759765625
1038,1038,1782721125350483878,0.36660608649253845,/yh/study/new_data/model_dataset_flight/vi/vi_001038.jpg,0,1,-455.9470520019531,288.1923522949219,-340.2745056152344,35.1584587097168,-337.4988708496094,34.86231994628906,323.6385192871094,320.8471496794664,-3.0,-2.999999999999999,0.4888124465942383,9.255064010620117,8.514296531677246,3.1213929653167725,0.08003916591405869,-0.8559163212776184,-0.313784122467041,18.93377332531162,0.14389473264484554,-344.5584411621094,44.548248291015625,328.8944396972656,0.05794993415474892,0.0008729062974452972,11.882314682006836,173.90999868913076,0.31457284660054685,174.22457153573131,174.22463735634335,20.0,2.1998190879821777,18,278.2198486328125,279.65350341796875
1039,1039,1782721125714252304,0.3637683093547821,/yh/study/new_data/model_dataset_flight/vi/vi_001039.jpg,0,1,-455.9156188964844,288.1505126953125,-340.5787658691406,35.19091796875,-337.8245544433594,34.89706039428711,323.9444885253906,321.1746249828883,-3.0,-2.999999999999999,0.4888266921043396,9.25533390045166,8.51462173461914,3.0973496437072754,0.08003081381320953,-0.8559558391571045,-0.3113695979118347,18.93377332531162,0.1438595886839293,-344.5584411621094,44.548248291015625,328.8944396972656,0.05796270817518234,0.0008888877928256989,11.882314682006836,173.90999868913076,0.3146372798304124,174.22463596896117,174.22457153573131,20.0,2.1998190879821777,18,278.0128479003906,279.4330139160156
1040,1040,1782721126048141771,0.33388954401016235,/yh/study/new_data/model_dataset_flight/vi/vi_001040.jpg,0,1,-455.6431579589844,287.9500427246094,-340.6502990722656,35.198551177978516,-338.1233215332031,34.92893981933594,324.0164489746094,321.47508522319595,-3.0,-2.999999999999999,0.48866623640060425,9.25229549407959,8.511296272277832,2.8418328762054443,0.08008813112974167,-0.8552868962287903,-0.2855713665485382,18.93377332531162,1.0131043281753498,-354.05157470703125,39.84990692138672,337.83551025390625,0.05842522531747818,0.000762253999710083,6.203359127044678,173.90999868913076,0.31241533391604265,174.2224140230468,174.2246359689612,20.0,2.1998190879821777,18,277.680908203125,278.9813537597656
1041,1041,1782721126381539036,0.33339723944664,/yh/study/new_data/model_dataset_flight/vi/vi_001041.jpg,0,1,-455.37109375,287.7498474121094,-340.9460754394531,35.23011016845703,-338.4217834472656,34.96078109741211,324.31390380859375,321.7752277080378,-3.0,-2.999999999999999,0.48883306980133057,9.255454063415527,8.514782905578613,2.8388051986694336,0.08002535253763199,-0.8559616208076477,-0.2853752374649048,18.93377332531162,1.0131536240201198,-354.05157470703125,39.84990692138672,337.83551025390625,0.058437008410692215,0.0007629767060279846,6.203359127044678,173.90999868913076,0.3146390674189843,174.22463775654975,174.2224140230468,20.0,2.1998190879821777,18,277.235107421875,278.5308837890625
1042,1042,1782721126715426842,0.3338877558708191,/yh/study/new_data/model_dataset_flight/vi/vi_001042.jpg,0,1,-455.0986328125,287.54937744140625,-341.2486877441406,35.262393951416016,-338.7206115722656,34.99266815185547,324.61822509765625,322.075812009306,-3.0,-2.999999999999999,0.488832950592041,9.255452156066895,8.514781951904297,2.8429813385009766,0.0800253301858902,-0.8559617400169373,-0.2857951521873474,18.93377332531162,1.0131097538660983,-354.05157470703125,39.84990692138672,337.83551025390625,0.05841350927948952,0.0008168630301952362,6.203359127044678,173.90999868913076,0.3146441100195824,174.22464279915033,174.22463775654975,20.0,2.1998190879821777,18,276.78607177734375,278.0804443359375
1043,1043,1782721127048796127,0.33336934447288513,/yh/study/new_data/model_dataset_flight/vi/vi_001043.jpg,0,1,-454.4962158203125,287.1932373046875,-341.5431823730469,35.2938117980957,-339.0190734863281,35.02450942993164,324.91436767578125,322.3759266962677,-3.0,-2.999999999999999,0.488832026720047,9.2554349899292,8.514764785766602,2.838561534881592,0.08002540469169617,-0.8559550642967224,-0.28534919023513794,18.93377332531162,2.0992202856083115,-354.05157470703125,39.84990692138672,337.83551025390625,0.05845130607485771,0.0008248686790466309,6.203359127044678,173.90999868913076,0.3146185501710478,174.2246172393018,174.22464279915036,20.0,2.1998190879821777,18,276.064697265625,277.3518371582031
1044,1044,1782721127382168094,0.3333719074726105,/yh/study/new_data/model_dataset_flight/vi/vi_001044.jpg,0,1,-453.893798828125,286.8370666503906,-341.8416442871094,35.32565689086914,-339.3174743652344,35.05635070800781,325.2145080566406,322.6760440997927,-3.0,-2.999999999999999,0.4888327717781067,9.255448341369629,8.514781951904297,2.8385891914367676,0.08002495020627975,-0.8559606075286865,-0.2853532135486603,18.93377332531162,2.099250811609582,-354.05157470703125,39.84990692138672,337.83551025390625,0.0584869347512722,0.0008602514863014221,6.203359127044678,173.90999868913076,0.3146332777664456,174.2246319668972,174.2246172393018,20.0,2.1998190879821777,18,275.34283447265625,276.6247863769531
1045,1045,1782721127715736316,0.3335682451725006,/yh/study/new_data/model_dataset_flight/vi/vi_001045.jpg,0,1,-453.291015625,286.480712890625,-342.1417541503906,35.3576774597168,-339.6161193847656,35.08820724487305,325.5163269042969,322.976341393527,-3.0,-2.999999999999999,0.4888337552547455,9.255467414855957,8.514795303344727,2.8402652740478516,0.08002535253763199,-0.8559702038764954,-0.28552448749542236,18.93377332531162,2.099239566384962,-354.05157470703125,39.84990692138672,337.83551025390625,0.05857348069548607,0.000896994024515152,6.203359127044678,173.90999868913076,0.3146554492008217,174.22465413833157,174.22463196689722,20.0,2.1998190879821777,18,274.6214294433594,275.8988342285156
1046,1046,1782721128049256618,0.33352038264274597,/yh/study/new_data/model_dataset_flight/vi/vi_001046.jpg,0,1,-452.222412109375,285.8055725097656,-342.4399108886719,35.389488220214844,-339.9146423339844,35.120059967041016,325.8161926269531,323.2765930581335,-3.0,-2.999999999999999,0.4888335168361664,9.255462646484375,8.51479434967041,2.839857578277588,0.08002502471208572,-0.8559638857841492,-0.28548139333724976,18.93377332531162,3.7899113821561747,-354.05157470703125,39.84990692138672,337.83551025390625,0.05854538828134537,0.0008904300630092621,6.203359127044678,173.90999868913076,0.3146473383511823,174.22464602748195,174.2246541383316,20.0,2.1998190879821777,18,273.4234924316406,274.6930236816406
1047,1047,1782721128382780589,0.3335239589214325,/yh/study/new_data/model_dataset_flight/vi/vi_001047.jpg,0,1,-451.1537780761719,285.1304016113281,-342.7384948730469,35.42134475708008,-340.2132263183594,35.15191650390625,326.116455078125,323.5768458631816,-3.0,-2.999999999999999,0.4888318181037903,9.255431175231934,8.514766693115234,2.839878797531128,0.08002486824989319,-0.8559525609016418,-0.28548067808151245,18.93377332531162,3.7899969145419257,-354.05157470703125,39.84990692138672,337.83551025390625,0.05850682780146599,0.0009083971381187439,6.203359127044678,173.90999868913076,0.3146244999061451,174.2246231890369,174.22464602748195,20.0,2.1998190879821777,18,272.2287292480469,273.490478515625
1048,1048,1782721128716576636,0.33379584550857544,/yh/study/new_data/model_dataset_flight/vi/vi_001048.jpg,0,1,-450.08428955078125,284.4546813964844,-343.0393371582031,35.45344543457031,-340.5119934082031,35.18379592895508,326.4190368652344,323.8773449067412,-3.0,-2.999999999999999,0.48883169889450073,9.255428314208984,8.514760971069336,2.8421919345855713,0.08002512902021408,-0.8559519648551941,-0.28571319580078125,18.93377332531162,3.7899529745998555,-354.05157470703125,39.84990692138672,337.83551025390625,0.05848456546664238,0.0008758790791034698,6.203359127044678,173.90999868913076,0.31462049784217827,174.22461918697294,174.22462318903692,20.0,2.1998190879821777,18,271.0354919433594,272.2904052734375
1049,1049,1782721129050015081,0.3334384560585022,/yh/study/new_data/model_dataset_flight/vi/vi_001049.jpg,0,1,-448.42645263671875,283.37860107421875,-343.3351135253906,35.48500061035156,-340.8105163574219,35.215641021728516,326.71649169921875,324.17752209224653,-3.0,-2.999999999999999,0.4888331890106201,9.255456924438477,8.51478385925293,2.83915638923645,0.08002554625272751,-0.8559673428535461,-0.28541243076324463,18.93377332531162,5.927493788621688,-354.05157470703125,39.84990692138672,337.83551025390625,0.05852629244327545,0.0009045787155628204,6.203359127044678,173.90999868913076,0.3146456308038898,174.22464431993464,174.22461918697294,20.0,2.1998190879821777,18,269.249755859375,270.4922180175781
1050,1050,1782721129383420639,0.3334057033061981,/yh/study/new_data/model_dataset_flight/vi/vi_001050.jpg,0,1,-446.768798828125,282.3026123046875,-343.6333312988281,35.51681900024414,-341.1089172363281,35.24748229980469,327.0163879394531,324.4776695739828,-3.0,-2.999999999999999,0.48883146047592163,9.255423545837402,8.514756202697754,2.8388683795928955,0.08002516627311707,-0.8559528589248657,-0.285379558801651,18.93377332531162,5.927466106695316,-354.05157470703125,39.84990692138672,337.83551025390625,0.058532774448394775,0.000906672328710556,6.203359127044678,173.90999868913076,0.3146166825411966,174.22461537167194,174.22464431993467,20.0,2.1998190879821777,18,267.46990966796875,268.7010498046875
1051,1051,1782721129716884606,0.3334638178348541,/yh/study/new_data/model_dataset_flight/vi/vi_001051.jpg,0,1,-445.1108093261719,281.2264404296875,-343.9322814941406,35.54871368408203,-341.4074401855469,35.27933120727539,327.3170166015625,324.77786792993606,-3.0,-2.999999999999999,0.4888322055339813,9.255437850952148,8.51477336883545,2.8393688201904297,0.08002486824989319,-0.855954110622406,-0.2854297161102295,18.93377332531162,5.927576341770615,-354.05157470703125,39.84990692138672,337.83551025390625,0.05849117785692215,0.0008891113102436066,6.203359127044678,173.90999868913076,0.3146259673295996,174.22462465646035,174.22461537167197,20.0,2.1998190879821777,18,265.696533203125,266.9164123535156
