current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_search_center_x,current_search_center_y,current_search_center_error_m,current_ms_error_m,provisional_next_x,provisional_next_y,provisional_next_error_m,final_next_x,final_next_y,final_next_error_m,final_next_nearest_candidate_m,final_next_candidate_capture,ms_correction_gain_m
12,13,-84.01985931396484,5.2652668952941895,-83.0866278246927,-2.680114089116243,8.0,9.4805780360298,-87.17167663574219,-6.117227554321289,11.6842333279816,-93.58694458007812,1.4701112508773804,7.48092891045113,2.103764772415161,True,4.20330441753047
13,14,-87.32689666748047,5.565974712371826,-82.64800478453313,12.055040188053937,8.0,11.166489311722195,-88.84198760986328,20.815765380859375,15.007020384728461,-100.06329345703125,16.630769729614258,14.351391530299987,1.6010253429412842,True,0.6556288544284747
14,15,-90.52931213378906,5.903904438018799,-98.3626821398185,4.27961556326826,8.000000000000002,16.6218501860552,-110.435302734375,-1.0283710956573486,18.21779136563401,-108.06071472167969,0.4161968231201172,15.468593485087386,5.211237907409668,True,2.7491978805466246
15,16,-93.73101806640625,6.241759300231934,-86.85774344351702,2.148093955049581,7.999999999999999,4.752000641236019,-85.4991226196289,2.487522840499878,12.44740984139319,-97.11024475097656,9.579365730285645,2.9699659966437486,2.2773985862731934,True,9.477443844749441
16,17,-97.24320983886719,6.612377643585205,-99.5461174276458,14.273749363946116,8.0,10.74077889834243,-104.99103546142578,14.656207084655762,8.928321477410734,-107.89418029785156,3.4849166870117188,8.175318995323474,2.650449514389038,True,0.7530024820872594
17,18,-100.48795318603516,6.946656227111816,-103.96504303881292,-0.2581925676728387,8.0,9.687902119630353,-108.91908264160156,-3.382502317428589,11.857929314241629,-108.91329956054688,0.4440447688102722,8.578169536698148,2.3364739418029785,True,3.2797597775434806
18,19,-103.73233032226562,7.28089714050293,-96.30162704604649,10.24478796521058,7.999999999999997,6.386726201480534,-105.79441833496094,11.2174072265625,3.8712780668365014,-110.34071350097656,1.712733507156372,6.67203920339166,2.286299705505371,True,-2.8007611365551583
19,20,-107.29228973388672,7.647648811340332,-114.77353855734613,10.481535901802344,8.000000000000004,6.8362639344138145,-119.05929565429688,4.601816654205322,9.084254187126987,-112.08953857421875,1.3389145135879517,6.775671969596394,2.9505221843719482,True,2.308582217530593
20,21,-110.61548614501953,7.9523024559021,-107.01330931808062,0.8091713422052269,8.000000000000002,7.395410861786998,-113.01090240478516,-3.4378304481506348,11.730810075099006,-115.46863555908203,-0.09005390107631683,8.486448239525988,3.3822813034057617,True,3.2443618355730184
21,22,-113.93445587158203,8.25656795501709,-111.76547321916192,15.956926015101088,7.999999999999998,5.6130363606239255,-118.37788391113281,15.07155704498291,6.608149009184865,-117.30406188964844,4.031591415405273,4.529206509376753,1.3117784261703491,True,2.0789424998081127
22,23,-117.24945068359375,8.560468673706055,-124.05030812050533,4.3475910202719605,7.999999999999998,6.35869851308036,-130.24627685546875,-0.6122215390205383,13.370055922729136,-130.6439971923828,0.6822118759155273,12.78971255435541,1.8640602827072144,True,0.5803433683737271
23,24,-120.81004333496094,8.859625816345215,-112.94954475092885,7.372157493849074,7.999999999999995,6.227792178567995,-115.16600799560547,5.837268352508545,9.494034929610486,-121.62150573730469,3.2624449729919434,6.360942301296153,1.8109211921691895,True,3.1330926283143326
24,25,-124.06947326660156,9.133479118347168,-128.8607898737779,15.539982468053338,8.000000000000004,6.156698060288171,-138.08016967773438,17.61637306213379,13.535354362691548,-139.05560302734375,17.65142250061035,14.343211491653614,0.4943726360797882,True,-0.8078571289620662
25,26,-127.31895446777344,9.40649700164795,-128.11351754950226,1.4460529493884522,8.0,10.283387799630978,-129.4134521484375,-6.385759353637695,16.189603980200708,-132.19296264648438,-2.617689847946167,12.434118189479175,4.726877212524414,True,3.755485790721533
26,27,-130.83126831054688,9.741641998291016,-124.8681795270969,15.074706048224506,7.999999999999995,1.4714641014271017,-125.875244140625,21.942054748535156,14.42523031974462,-128.54498291015625,24.720706939697266,15.667176013105395,2.179922103881836,True,-1.2419456933607762
27,28,-134.03652954101562,10.047489166259766,-142.03595863155468,10.143062308080633,7.999999999999998,9.967383283646308,-154.1786651611328,6.632436752319336,17.34701454622928,-159.15113830566406,4.74802303314209,22.621175879078486,8.828461647033691,False,-5.274161332849207
28,29,-137.2352752685547,10.352712631225586,-131.4013039444889,4.878703260574306,8.000000000000005,7.7253305529385345,-127.89253997802734,0.8990660905838013,15.884063124761113,-132.4816131591797,0.6915906667709351,12.747034675516991,1.1518926620483398,True,3.137028449244122
29,30,-140.4192352294922,10.665609359741211,-141.02338391888802,18.642764514375056,8.0,8.520844192874868,-150.8875732421875,25.43132209777832,16.18185300679314,-152.98751831054688,21.967208862304688,14.446606983610335,2.503544569015503,True,1.735246023182805
30,31,-143.60858154296875,10.979033470153809,-148.5515919844499,4.68883094754706,8.000000000000007,11.666764077982702,-154.9394989013672,0.7060387134552002,13.201936785290592,-159.61239624023438,2.4692726135253906,15.334893128538667,1.6908831596374512,True,-2.1329563432480754
31,32,-147.09031677246094,11.321191787719727,-139.19652395593636,12.620435787045812,7.999999999999995,2.7556680157766285,-138.11582946777344,16.384740829467773,13.161693860423338,-139.2078399658203,10.454475402832031,11.238256275110453,1.6574032306671143,True,1.9234375853128842
32,33,-150.38534545898438,11.621426582336426,-157.08360932331013,15.995584924677042,8.00000000000001,8.004943772407731,-166.68893432617188,15.051885604858398,13.37147154752419,-166.89500427246094,11.381875991821289,13.217235199881983,2.622742176055908,True,0.15423634764220573
33,34,-153.68882751464844,11.922432899475098,-151.70443770975217,4.172452441291753,7.999999999999997,7.146510699625879,-151.03810119628906,0.23728293180465698,13.380377319056091,-153.1737518310547,2.0996224880218506,10.817354446444119,2.627429723739624,True,2.563022872611972
34,35,-156.9862060546875,12.222880363464355,-153.21439675857462,19.277910812282872,7.999999999999995,4.950737631706445,-157.9649200439453,26.775632858276367,14.633587265258853,-161.71096801757812,25.437240600585938,12.73800014567088,2.7593860626220703,True,1.895587119587974
35,36,-161.97410583496094,12.701958656311035,-169.5209252178575,10.047619340786968,7.999999999999997,12.968606613824347,-180.74180603027344,3.1675679683685303,17.04020091823175,-181.82333374023438,3.228304386138916,17.892743316317706,3.2208092212677,True,-0.852542398085955
36,37,-166.95358276367188,13.180227279663086,-159.59581257693247,10.039651237098784,8.0,8.000714542981171,-157.2021484375,7.098788261413574,14.74451531879074,-159.18377685546875,4.877866744995117,14.223879453651321,1.5597870349884033,True,0.5206358651394183
37,38,-170.4643096923828,13.542064666748047,-173.76827180499453,20.827930048322592,8.000000000000004,8.910370416407067,-185.06283569335938,23.980745315551758,15.228007099846113,-183.79177856445312,20.738121032714844,12.227687845381347,1.2836098670959473,True,3.0003192544647668
38,39,-173.6732940673828,13.872800827026367,-176.15858658174267,6.268636105108063,8.0,11.973507048037662,-180.0102996826172,-2.2698793411254883,16.76708252534876,-181.72735595703125,-1.0341676473617554,15.987803073499633,9.069751739501953,False,0.779279451849126
39,40,-176.89031982421875,14.204366683959961,-169.9212030055871,18.132650121832718,7.999999999999994,4.610464590877339,-168.51895141601562,23.204139709472656,14.473425555520743,-173.78121948242188,22.05876350402832,9.842220539363112,1.0396766662597656,True,4.631205016157631
40,41,-180.07899475097656,14.495210647583008,-187.87132193611907,16.306187466785545,7.9999999999999964,7.727019138676349,-198.6879119873047,13.828439712524414,15.446283601814741,-199.396728515625,11.335189819335938,16.490549820772557,5.340816974639893,True,-1.0442662189578158
41,42,-183.2713623046875,14.786392211914062,-178.74884001506368,8.187392883238866,7.999999999999999,7.826773195809508,-176.70664978027344,1.8118847608566284,16.677134129299535,-178.9448699951172,1.480884075164795,15.71533971177735,5.197747707366943,True,0.9617944175221851
42,43,-186.7760009765625,15.10605525970459,-185.65320816498811,23.02687190335169,8.000000000000002,6.349074149230695,-190.8644561767578,30.390539169311523,15.000642999733596,-186.6329345703125,23.747526168823242,9.071400525754994,1.635783314704895,True,5.9292424739786025
