pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
53,54,53,54,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,False,-200.77069091796875,15.494592666625977,-72.87442779541016,-15.763724327087402,131.66068700259092,-70.94363403320312,-17.94615936279297,134.0647179374695,23.81974220275879,45.55270767211914,36,-203.94317626953125,15.796236038208008,-72.71640014648438,-18.373865127563477,135.6025906291149,-71.37158203125,-18.6397647857666,-72.71640014648438,-18.373865127563477,-2.404030934878591,False
54,55,54,55,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,False,-203.94317626953125,15.796236038208008,-72.71640014648438,-18.373865127563477,135.6025906291149,-71.6077880859375,-21.821197509765625,137.57807337086334,22.211055755615234,64.8958511352539,36,-207.35537719726562,16.129146575927734,-72.81031036376953,-20.466650009155273,139.43323612728318,-71.18838500976562,-21.3154239654541,-72.81031036376953,-20.466650009155273,-1.9754827417484364,False
55,56,55,56,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,False,-207.35537719726562,16.129146575927734,-72.81031036376953,-20.466650009155273,139.43323612728318,-71.53539276123047,-21.992748260498047,141.068589835315,21.446273803710938,64.87369537353516,36,-210.75604248046875,16.4609317779541,-73.82958221435547,-21.979984283447266,142.22010950863174,-71.12310028076172,-23.106325149536133,-73.82958221435547,-21.979984283447266,-1.635353708031829,False
56,57,56,57,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,False,-210.75604248046875,16.4609317779541,-73.82958221435547,-21.979984283447266,142.22010950863174,-73.90599822998047,-30.515972137451172,144.68850718988645,37.883155822753906,83.77381134033203,36,-213.8697052001953,16.76471519470215,-75.67286682128906,-24.6787052154541,144.27724433609927,-71.91658782958984,-27.11406135559082,-75.67286682128906,-24.6787052154541,-2.4683976812547144,False
57,58,57,58,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,False,-213.8697052001953,16.76471519470215,-75.67286682128906,-24.6787052154541,144.27724433609927,-73.527099609375,-30.876644134521484,148.20845476138246,33.851158142089844,82.89598846435547,36,-217.09425354003906,17.10219955444336,-76.03242492675781,-27.475276947021484,147.93779403168543,-72.62622833251953,-30.211395263671875,-76.03242492675781,-27.475276947021484,-3.931210425283183,False
58,59,58,59,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,False,-217.09425354003906,17.10219955444336,-76.03242492675781,-27.475276947021484,147.93779403168543,-74.18782043457031,-34.88039016723633,152.06721624696198,31.30245590209961,62.65739440917969,36,-220.6431427001953,17.473630905151367,-77.5259780883789,-30.922164916992188,151.0783765460311,-73.47406768798828,-33.84329605102539,-77.5259780883789,-30.922164916992188,-4.1294222152765485,False
59,60,59,60,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,False,-220.6431427001953,17.473630905151367,-77.5259780883789,-30.922164916992188,151.0783765460311,-74.72206115722656,-38.78110122680664,156.38912022870414,35.76245880126953,53.3445930480957,36,-223.8677215576172,17.811119079589844,-78.356201171875,-34.33816146850586,154.5740923526781,-74.23478698730469,-37.73783493041992,-78.356201171875,-34.33816146850586,-5.310743682673035,False
60,61,60,61,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000061.jpg,False,-223.8677215576172,17.811119079589844,-78.356201171875,-34.33816146850586,154.5740923526781,-76.41983795166016,-38.789302825927734,157.9382352052803,53.682369232177734,53.32910919189453,36,-227.08807373046875,18.138076782226562,-78.94483184814453,-36.50515365600586,157.8996603800356,-75.31705474853516,-40.00694274902344,-78.94483184814453,-36.50515365600586,-3.364142852602214,False
61,62,61,62,/yh/study/new_data/model_dataset_flight/vi/vi_000061.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000062.jpg,False,-227.08807373046875,18.138076782226562,-78.94483184814453,-36.50515365600586,157.8996603800356,-76.16880798339844,-42.27076721191406,162.560306367647,39.717262268066406,53.430419921875,36,-230.62640380859375,18.497316360473633,-79.56056213378906,-38.52634811401367,161.4700802966793,-76.0601806640625,-42.6861686706543,-79.56056213378906,-38.52634811401367,-4.660645987611389,False
62,63,62,63,/yh/study/new_data/model_dataset_flight/vi/vi_000062.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000063.jpg,False,-230.62640380859375,18.497316360473633,-79.56056213378906,-38.52634811401367,161.4700802966793,-78.84224700927734,-42.858768463134766,163.7162160574245,60.10050582885742,54.89778518676758,36,-233.84530639648438,18.824125289916992,-81.18940734863281,-40.32038879394531,163.71284940506055,-77.4786148071289,-44.464439392089844,-81.18940734863281,-40.32038879394531,-2.2461357607452044,False
63,64,63,64,/yh/study/new_data/model_dataset_flight/vi/vi_000063.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000064.jpg,False,-233.84530639648438,18.824125289916992,-81.18940734863281,-40.32038879394531,163.71284940506055,-78.6614990234375,-42.48738098144531,166.85656975995346,59.73579406738281,54.74755096435547,36,-237.00657653808594,19.118770599365234,-82.4618911743164,-41.42366027832031,165.98025699090195,-78.46868133544922,-45.17831802368164,-82.4618911743164,-41.42366027832031,-3.1437203548929062,False
64,65,64,65,/yh/study/new_data/model_dataset_flight/vi/vi_000064.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000065.jpg,False,-237.00657653808594,19.118770599365234,-82.4618911743164,-41.42366027832031,165.98025699090195,-85.78411865234375,-45.635581970214844,164.50336758167157,62.824012756347656,58.58924865722656,36,-240.4793701171875,19.44244956970215,-86.60971069335938,-43.1410026550293,166.11008573705,-81.85205841064453,-46.65275192260742,-86.60971069335938,-43.1410026550293,1.476889409230381,True
65,66,65,66,/yh/study/new_data/model_dataset_flight/vi/vi_000065.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000066.jpg,False,-240.4793701171875,19.44244956970215,-86.60971069335938,-43.1410026550293,166.11008573705,-89.2367935180664,-46.043174743652344,164.8110553574936,50.52589416503906,61.23807907104492,36,-243.63906860351562,19.73694610595703,-91.11111450195312,-43.26430130004883,165.02707037671462,-86.01465606689453,-47.60892868041992,-91.11111450195312,-43.26430130004883,1.2990303795564273,True
66,67,66,67,/yh/study/new_data/model_dataset_flight/vi/vi_000066.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000067.jpg,False,-243.63906860351562,19.73694610595703,-91.11111450195312,-43.26430130004883,165.02707037671462,-92.30587768554688,-45.58002853393555,164.82730917394346,44.17426681518555,63.044281005859375,36,-246.847412109375,19.999595642089844,-94.46881103515625,-43.07893371582031,164.91858273491388,-90.10868072509766,-47.84916687011719,-94.46881103515625,-43.07893371582031,0.19976120277115683,True
67,68,67,68,/yh/study/new_data/model_dataset_flight/vi/vi_000067.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000068.jpg,False,-246.847412109375,19.999595642089844,-94.46881103515625,-43.07893371582031,164.91858273491388,-96.64186096191406,-44.767982482910156,163.5742851786016,59.05445098876953,64.8951644897461,36,-250.06228637695312,20.262781143188477,-98.66937255859375,-43.37584686279297,164.22450891659525,-94.21109771728516,-47.458473205566406,-98.66937255859375,-43.37584686279297,1.3442975563122843,True
68,69,68,69,/yh/study/new_data/model_dataset_flight/vi/vi_000068.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000069.jpg,False,-250.06228637695312,20.262781143188477,-98.66937255859375,-43.37584686279297,164.22450891659525,-102.00210571289062,-44.40504455566406,161.56653359805674,73.66592407226562,73.67933654785156,36,-253.5655975341797,20.549577713012695,-102.71407318115234,-42.7183837890625,163.5818368654053,-98.85375213623047,-46.922298431396484,-102.71407318115234,-42.7183837890625,2.6579753185385186,True
69,70,69,70,/yh/study/new_data/model_dataset_flight/vi/vi_000069.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000070.jpg,False,-253.5655975341797,20.549577713012695,-102.71407318115234,-42.7183837890625,163.5818368654053,-112.08499145507812,-41.04679870605469,154.30772982734646,66.4730453491211,76.08761596679688,36,-258.5731506347656,21.028581619262695,-111.13184356689453,-40.55560302734375,159.78595316381717,-106.12498474121094,-45.087894439697266,-111.13184356689453,-40.55560302734375,9.274107038058844,True
70,71,70,71,/yh/study/new_data/model_dataset_flight/vi/vi_000070.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000071.jpg,False,-258.5731506347656,21.028581619262695,-111.13184356689453,-40.55560302734375,159.78595316381717,-121.90016174316406,-49.978694915771484,154.0179834093625,49.768798828125,104.10870361328125,36,-263.5738220214844,21.506925582885742,-120.53242492675781,-41.367027282714844,156.2497207413729,-115.84307861328125,-46.62450408935547,-120.53242492675781,-41.367027282714844,5.767969754454668,True
71,72,71,72,/yh/study/new_data/model_dataset_flight/vi/vi_000071.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000072.jpg,False,-263.5738220214844,21.506925582885742,-120.53242492675781,-41.367027282714844,156.2497207413729,-128.2191619873047,-55.58311080932617,155.76828208567017,44.28973388671875,91.42129516601562,36,-266.9277038574219,21.863229751586914,-129.8444366455078,-44.7336311340332,152.40395017620662,-124.66289520263672,-50.15245056152344,-129.8444366455078,-44.7336311340332,0.4814386557027319,True
72,73,72,73,/yh/study/new_data/model_dataset_flight/vi/vi_000072.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000073.jpg,False,-266.9277038574219,21.863229751586914,-129.8444366455078,-44.7336311340332,152.40395017620662,-128.6890411376953,-55.725555419921875,158.52428033247418,30.165374755859375,73.3622817993164,36,-270.28131103515625,22.219507217407227,-136.3128662109375,-48.626556396484375,151.54771175508827,-129.77769470214844,-53.14842987060547,-136.3128662109375,-48.626556396484375,-6.120330156267556,False
73,74,73,74,/yh/study/new_data/model_dataset_flight/vi/vi_000073.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000074.jpg,False,-270.28131103515625,22.219507217407227,-136.3128662109375,-48.626556396484375,151.54771175508827,-130.86953735351562,-59.56809616088867,161.63184929779905,12.642520904541016,13.066325187683105,36,-273.63311767578125,22.575592041015625,-137.4407958984375,-54.79526901245117,156.63524077058267,-132.37640380859375,-58.5587043762207,-137.4407958984375,-54.79526901245117,-10.084137542710778,False
74,75,74,75,/yh/study/new_data/model_dataset_flight/vi/vi_000074.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000075.jpg,False,-273.63311767578125,22.575592041015625,-137.4407958984375,-54.79526901245117,156.63524077058267,-131.3236083984375,-61.27763366699219,165.17675348667103,27.110097885131836,24.497386932373047,36,-276.9444274902344,22.93913459777832,-140.67514038085938,-57.18166732788086,158.07802349000949,-135.07785034179688,-61.09010314941406,-140.67514038085938,-57.18166732788086,-8.541512716088363,False
75,76,75,76,/yh/study/new_data/model_dataset_flight/vi/vi_000075.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000076.jpg,False,-276.9444274902344,22.93913459777832,-140.67514038085938,-57.18166732788086,158.07802349000949,-133.10833740234375,-59.65618133544922,165.86382072616516,35.97261428833008,23.392486572265625,36,-280.2569580078125,23.30280876159668,-142.77076721191406,-58.487545013427734,159.97535632155922,-137.0511932373047,-61.658172607421875,-142.77076721191406,-58.487545013427734,-7.785797236155673,False
76,77,76,77,/yh/study/new_data/model_dataset_flight/vi/vi_000076.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000077.jpg,False,-280.2569580078125,23.30280876159668,-142.77076721191406,-58.487545013427734,159.97535632155922,-133.51986694335938,-59.191123962402344,168.33604138843614,44.20389175415039,24.477916717529297,36,-283.5698547363281,23.666522979736328,-143.71803283691406,-57.588748931884766,161.74347375401862,-137.96734619140625,-61.42317199707031,-143.71803283691406,-57.588748931884766,-8.360685066876925,False
77,78,77,78,/yh/study/new_data/model_dataset_flight/vi/vi_000077.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000078.jpg,False,-283.5698547363281,23.666522979736328,-143.71803283691406,-57.588748931884766,161.74347375401862,-134.948486328125,-57.316078186035156,169.25274839452757,59.992252349853516,27.389917373657227,36,-286.75732421875,23.975204467773438,-145.31741333007812,-56.046241760253906,162.50747751602236,-138.77838134765625,-60.16390609741211,-145.31741333007812,-56.046241760253906,-7.5092746405089486,False
78,79,78,79,/yh/study/new_data/model_dataset_flight/vi/vi_000078.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000079.jpg,False,-286.75732421875,23.975204467773438,-145.31741333007812,-56.046241760253906,162.50747751602236,-146.12513732910156,-53.898048400878906,160.75339965832785,63.647708892822266,33.14743423461914,36,-290.265380859375,24.314931869506836,-148.77293395996094,-53.318416595458984,161.3909827823919,-142.91470336914062,-57.734031677246094,-148.77293395996094,-53.318416595458984,1.7540778576945115,True
79,80,79,80,/yh/study/new_data/model_dataset_flight/vi/vi_000079.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000080.jpg,False,-290.265380859375,24.314931869506836,-148.77293395996094,-53.318416595458984,161.3909827823919,-147.22918701171875,-48.060543060302734,160.30459170510304,62.442352294921875,37.52434539794922,36,-293.4555358886719,24.623870849609375,-150.92837524414062,-48.79749298095703,160.32681680908038,-146.2846221923828,-53.43647384643555,-150.92837524414062,-48.79749298095703,1.0863910772888516,True
80,81,80,81,/yh/study/new_data/model_dataset_flight/vi/vi_000080.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000081.jpg,False,-293.4555358886719,24.623870849609375,-150.92837524414062,-48.79749298095703,160.32681680908038,-152.7707061767578,-43.873451232910156,156.47397369385962,71.58912658691406,37.47462844848633,36,-297.0016174316406,24.93578338623047,-155.9644775390625,-44.23981475830078,157.08831340278732,-150.51522827148438,-48.38155746459961,-155.9644775390625,-44.23981475830078,3.8528431152207645,True
81,82,81,82,/yh/study/new_data/model_dataset_flight/vi/vi_000081.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000082.jpg,False,-297.0016174316406,24.93578338623047,-155.9644775390625,-44.23981475830078,157.08831340278732,-158.19723510742188,-41.40681076049805,153.84406504810457,69.08903503417969,46.827999114990234,36,-300.2271423339844,25.219501495361328,-159.8482666015625,-40.255279541015625,154.8973069606449,-155.48629760742188,-44.128334045410156,-159.8482666015625,-40.255279541015625,3.244248354682753,True
82,83,82,83,/yh/study/new_data/model_dataset_flight/vi/vi_000082.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000083.jpg,False,-300.2271423339844,25.219501495361328,-159.8482666015625,-40.255279541015625,154.8973069606449,-163.05877685546875,-41.61335754394531,152.5837197587458,62.25644302368164,49.16929244995117,36,-303.45355224609375,25.5032958984375,-164.49356079101562,-37.06401824951172,152.3960236518117,-160.7768096923828,-41.340606689453125,-164.49356079101562,-37.06401824951172,2.313587201899111,True
83,84,83,84,/yh/study/new_data/model_dataset_flight/vi/vi_000083.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000084.jpg,False,-303.45355224609375,25.5032958984375,-164.49356079101562,-37.06401824951172,152.3960236518117,-167.68577575683594,-39.06689453125,150.34027612374263,66.68983459472656,56.24858474731445,36,-306.78228759765625,25.818649291992188,-169.14633178710938,-34.51953125,150.28091150575597,-165.94143676757812,-38.667152404785156,-169.14633178710938,-34.51953125,2.0557475280690767,True
84,85,84,85,/yh/study/new_data/model_dataset_flight/vi/vi_000084.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000085.jpg,False,-306.78228759765625,25.818649291992188,-169.14633178710938,-34.51953125,150.28091150575597,-171.96841430664062,-35.60455322265625,148.14719112720812,60.89284896850586,63.07389450073242,36,-310.1116027832031,26.13405990600586,-174.6237335205078,-31.494483947753906,147.2345468429537,-170.96153259277344,-35.732295989990234,-174.6237335205078,-31.494483947753906,2.1337203785478494,True
85,86,85,86,/yh/study/new_data/model_dataset_flight/vi/vi_000085.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000086.jpg,False,-310.1116027832031,26.13405990600586,-174.6237335205078,-31.494483947753906,147.2345468429537,-176.28933715820312,-35.48667526245117,147.32791242568115,66.06160736083984,62.322166442871094,36,-313.44134521484375,26.44951057434082,-179.4150848388672,-29.242422103881836,145.13659027207697,-175.76568603515625,-33.89235305786133,-179.4150848388672,-29.242422103881836,-0.09336558272744355,False
