sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
42,42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9319332242012024,0.06806676089763641,0.0,1,0,1,-160.7559356689453,11.614477157592773,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331875503063202,0.3335084319114685,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-446.42148767314666,246.94509814929253,382.9869384765625,370.1152641788827
43,43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43300023674964905,0.030818525701761246,0.5361812114715576,1,1,0,-164.03280639648438,11.966845512390137,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318808674812317,0.3335074484348297,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-447.6414341375568,247.95564614432774,386.9103698730469,368.95063050884545
44,44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9319922924041748,0.06800767779350281,0.0,1,0,1,-167.38104248046875,12.304368019104004,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318695425987244,0.3335089683532715,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-448.38140810008053,248.49615280897766,377.4463806152344,367.08005214201097
45,45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43299469351768494,0.030794866383075714,0.5362104177474976,1,1,0,-170.73062133789062,12.642024993896484,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333187460899353,0.3335079848766327,0.3333045244216919,-461.4723205566406,259.41253662109375,49.0,49.0,-449.4423591761331,249.38086876354083,381.3481750488281,365.68499143142486
46,46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9320542216300964,0.06794579327106476,0.0,1,0,1,-174.08189392089844,12.979852676391602,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318638801574707,0.3335094749927521,0.33330410718917847,-456.7713317871094,254.62449645996094,49.0,49.0,-450.03630570431955,249.80581675423056,371.8944396972656,363.6445718612225
47,47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43297889828681946,0.030768705531954765,0.5362523794174194,1,1,0,-179.34275817871094,13.486869812011719,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318689465522766,0.3335084915161133,0.33330461382865906,-461.4723205566406,259.41253662109375,49.0,49.0,-450.96305243980714,250.58432140682956,374.26800537109375,360.54512312225427
48,48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9321120977401733,0.06788787990808487,0.0,1,0,1,-184.13096618652344,13.948331832885742,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331857919692993,0.33351001143455505,0.33330416679382324,-456.7713317871094,254.62449645996094,49.0,49.0,-451.4337248445541,250.91171576943287,363.6726379394531,357.2147954842476
49,49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43298670649528503,0.030748123303055763,0.5362651944160461,1,1,0,-187.249755859375,14.233661651611328,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331863582134247,0.33350899815559387,0.33330464363098145,-461.4723205566406,259.41253662109375,49.0,49.0,-452.2471759280111,251.60055702576514,367.8460388183594,355.7621054336699
50,50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9321838617324829,0.06781616806983948,0.0,1,0,1,-190.67921447753906,14.547411918640137,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318522572517395,0.33351048827171326,0.3333042562007904,-456.7713317871094,254.62449645996094,49.0,49.0,-452.6137698473088,251.84558779625644,358.3880920410156,353.44042718908526
51,51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4329613447189331,0.03070867992937565,0.536329984664917,1,1,0,-194.10855102539062,14.861151695251465,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331857919692993,0.3335094749927521,0.3333047032356262,-461.4723205566406,259.41253662109375,49.0,49.0,-453.3315662398363,252.45872724067647,362.3379211425781,351.6378528001965
52,52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9322525262832642,0.06774745136499405,0.0,1,0,1,-197.28343200683594,15.1630220413208,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318471908569336,0.33351099491119385,0.3333042860031128,-456.7713317871094,254.62449645996094,49.0,49.0,-453.6102808598235,252.6342134406143,353.0945739746094,349.4224093951363
53,53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43294060230255127,0.03067217394709587,0.5363872051239014,1,1,0,-200.77069091796875,15.494592666625977,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318525552749634,0.3335099518299103,0.3333047330379486,-461.4723205566406,259.41253662109375,49.0,49.0,-454.24731051136814,253.18343375130172,357.0172119140625,347.48580094253225
54,54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9323209524154663,0.06767911463975906,0.0,1,0,1,-203.94317626953125,15.796236038208008,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318421244621277,0.33351147174835205,0.33330434560775757,-456.7713317871094,254.62449645996094,49.0,49.0,-454.45181928464535,253.3001958062631,347.79449462890625,345.19952365375565
55,55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43292027711868286,0.030639715492725372,0.5364399552345276,1,1,0,-207.35537719726562,16.129146575927734,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318474888801575,0.3335104286670685,0.333304762840271,-461.4723205566406,259.41253662109375,49.0,49.0,-455.0206491943368,253.79544273844442,351.7985534667969,343.25406812591797
56,56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9323729872703552,0.06762701272964478,0.0,1,0,1,-210.75604248046875,16.4609317779541,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331836760044098,0.33351191878318787,0.33330440521240234,-456.7713317871094,254.62449645996094,49.0,49.0,-455.16249542658403,253.86261546942418,342.4111633300781,340.7258042198249
57,57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43290531635284424,0.030624326318502426,0.536470353603363,1,1,0,-213.8697052001953,16.76471519470215,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318427205085754,0.3335109055042267,0.33330482244491577,-461.4723205566406,259.41253662109375,49.0,49.0,-455.6737349386163,254.3122854046582,346.6771240234375,338.9661294442163
58,58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9324324727058411,0.06756751984357834,0.0,1,0,1,-217.09425354003906,17.10219955444336,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331831693649292,0.3335123658180237,0.33330443501472473,-456.7713317871094,254.62449645996094,49.0,49.0,-455.76266470479163,254.33758144437206,337.4343566894531,336.51632487647265
59,59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4328937828540802,0.030587002635002136,0.5365192294120789,1,1,0,-220.6431427001953,17.473630905151367,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318373560905457,0.3335113525390625,0.33330491185188293,-461.4723205566406,259.41253662109375,49.0,49.0,-456.2252713590839,254.7487634673869,341.3694763183594,334.3627190281231
60,60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9324809312820435,0.06751905381679535,0.0,1,0,1,-223.8677215576172,17.811119079589844,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.333182692527771,0.3335128128528595,0.3333044648170471,-456.7713317871094,254.62449645996094,49.0,49.0,-456.2695139609323,254.7386951762742,332.1515808105469,331.88140867985317
61,61,/yh/study/new_data/model_dataset_flight/vi/vi_000061.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4328802227973938,0.03056303784251213,0.5365567207336426,1,1,0,-227.08807373046875,18.138076782226562,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318328857421875,0.3335117995738983,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-456.69105120926633,255.1173750505253,336.3768005371094,329.96471792430253
62,62,/yh/study/new_data/model_dataset_flight/vi/vi_000062.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9325344562530518,0.06746552884578705,0.0,1,0,1,-230.62640380859375,18.497316360473633,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331822156906128,0.3335132896900177,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-456.697555610823,255.07744160459544,326.95196533203125,327.2282404342738
63,63,/yh/study/new_data/model_dataset_flight/vi/vi_000063.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43286535143852234,0.030526265501976013,0.5366083979606628,1,1,0,-233.84530639648438,18.824125289916992,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318281173706055,0.33351221680641174,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-457.0844101115369,255.42867375272067,331.20513916015625,325.29588036245895
64,64,/yh/study/new_data/model_dataset_flight/vi/vi_000064.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.932584285736084,0.06741568446159363,0.0,1,0,1,-237.00657653808594,19.118770599365234,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331817388534546,0.3335137367248535,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-457.0590443651504,255.3635189497432,322.1171875,322.8539448727778
65,65,/yh/study/new_data/model_dataset_flight/vi/vi_000065.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4328632950782776,0.030502883717417717,0.5366338491439819,1,1,0,-240.4793701171875,19.44244956970215,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331821858882904,0.3335128426551819,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-457.41660927968854,255.69157152385006,326.2261962890625,320.7419731802404
66,66,/yh/study/new_data/model_dataset_flight/vi/vi_000066.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9325517416000366,0.06744825094938278,0.0,1,0,1,-243.63906860351562,19.73694610595703,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318114280700684,0.33351436257362366,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-457.36432879733593,255.6051169391222,317.1711120605469,318.2959014142334
67,67,/yh/study/new_data/model_dataset_flight/vi/vi_000067.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4328520596027374,0.03049030900001526,0.5366576313972473,1,1,0,-246.847412109375,19.999595642089844,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331816494464874,0.33351343870162964,0.33330491185188293,-461.4723205566406,259.41253662109375,49.0,49.0,-457.69715845856206,255.91359423178815,321.5313415527344,316.40643208711276
68,68,/yh/study/new_data/model_dataset_flight/vi/vi_000068.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9326047301292419,0.06739521026611328,0.0,1,0,1,-250.06228637695312,20.262781143188477,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318063616752625,0.3335147798061371,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-457.6221480324873,255.8091516029698,312.4964599609375,313.94774853029446
69,69,/yh/study/new_data/model_dataset_flight/vi/vi_000069.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43284550309181213,0.030509421601891518,0.5366451144218445,1,1,0,-253.5655975341797,20.549577713012695,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318111300468445,0.33351394534111023,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-457.9340884866892,256.1010973626156,316.6712951660156,311.85092352507667
70,70,/yh/study/new_data/model_dataset_flight/vi/vi_000070.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9326654076576233,0.06733457744121552,0.0,1,0,1,-258.5731506347656,21.028581619262695,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33318018913269043,0.3335152268409729,0.33330458402633667,-456.7713317871094,254.62449645996094,49.0,49.0,-457.83988217668826,255.98146346098466,306.3487854003906,308.07480744963686
71,71,/yh/study/new_data/model_dataset_flight/vi/vi_000071.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43282780051231384,0.030481990426778793,0.5366902947425842,1,1,0,-263.5738220214844,21.506925582885742,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33318066596984863,0.33351433277130127,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-458.13418138123876,256.2594481052744,309.455810546875,304.89749140460526
72,72,/yh/study/new_data/model_dataset_flight/vi/vi_000072.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9327123761177063,0.06728758662939072,0.0,1,0,1,-266.9277038574219,21.863229751586914,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331797122955322,0.33351564407348633,0.33330461382865906,-456.7713317871094,254.62449645996094,49.0,49.0,-458.0237637312498,256.12698483297703,300.3638000488281,302.3197165983971
73,73,/yh/study/new_data/model_dataset_flight/vi/vi_000073.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4328167140483856,0.030461175367236137,0.5367221236228943,1,1,0,-270.28131103515625,22.219507217407227,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331802189350128,0.3335147500038147,0.3333050310611725,-461.4723205566406,259.41253662109375,49.0,49.0,-458.30316458975994,256.3931790787859,304.65478515625,300.31571055665654
74,74,/yh/study/new_data/model_dataset_flight/vi/vi_000074.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.932768702507019,0.06723133474588394,0.0,1,0,1,-273.63311767578125,22.575592041015625,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331793248653412,0.333516001701355,0.33330464363098145,-456.7713317871094,254.62449645996094,49.0,49.0,-458.1790560893715,256.2498810989483,295.6117248535156,297.759763486746
75,75,/yh/study/new_data/model_dataset_flight/vi/vi_000075.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43278494477272034,0.030339164659380913,0.5368759036064148,1,1,0,-276.9444274902344,22.93913459777832,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33317992091178894,0.33351489901542664,0.33330515027046204,-461.4723205566406,259.41253662109375,49.0,49.0,-458.44587500411984,256.5061181299943,299.9503479003906,295.7977539569464
76,76,/yh/study/new_data/model_dataset_flight/vi/vi_000076.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9328564405441284,0.06714356690645218,0.0,1,0,1,-280.2569580078125,23.30280876159668,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331789970397949,0.33351626992225647,0.3333047926425934,-456.7713317871094,254.62449645996094,49.0,49.0,-458.31020425211506,256.35366997386814,290.97601318359375,293.284268943828
77,77,/yh/study/new_data/model_dataset_flight/vi/vi_000077.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4327692687511444,0.030338196083903313,0.5368925333023071,1,1,0,-283.5698547363281,23.666522979736328,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33317965269088745,0.33351510763168335,0.3333052694797516,-461.4723205566406,259.41253662109375,49.0,49.0,-458.5663974524346,256.60149793374916,295.3395690917969,291.3460013788016
78,78,/yh/study/new_data/model_dataset_flight/vi/vi_000078.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9329368472099304,0.06706318259239197,0.0,1,0,1,-286.75732421875,23.975204467773438,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331786096096039,0.33351653814315796,0.33330482244491577,-456.7713317871094,254.62449645996094,49.0,49.0,-458.42096209437227,256.44132222439197,286.5377197265625,288.9790658049936
79,79,/yh/study/new_data/model_dataset_flight/vi/vi_000079.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4327678382396698,0.030327554792165756,0.5369046330451965,1,1,0,-290.265380859375,24.314931869506836,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333179235458374,0.333515465259552,0.333305299282074,-461.4723205566406,259.41253662109375,49.0,49.0,-458.6681816457934,256.682048542645,290.8310546875,286.97383194935725
80,80,/yh/study/new_data/model_dataset_flight/vi/vi_000080.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9329703450202942,0.067029669880867,0.0,1,0,1,-293.4555358886719,24.623870849609375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33317822217941284,0.333516925573349,0.33330488204956055,-456.7713317871094,254.62449645996094,49.0,49.0,-458.514499833639,256.5153467183119,282.085693359375,284.63681799646196
81,81,/yh/study/new_data/model_dataset_flight/vi/vi_000081.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43278181552886963,0.030324656516313553,0.5368935465812683,1,1,0,-297.0016174316406,24.93578338623047,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333178848028183,0.33351582288742065,0.33330532908439636,-461.4723205566406,259.41253662109375,49.0,49.0,-458.7541409347857,256.7500755413815,286.4087219238281,282.66896700385985
82,82,/yh/study/new_data/model_dataset_flight/vi/vi_000082.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9330183863639832,0.06698156893253326,0.0,1,0,1,-300.2271423339844,25.219501495361328,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331778347492218,0.33351725339889526,0.33330488204956055,-456.7713317871094,254.62449645996094,49.0,49.0,-458.59349478373815,256.57786224591257,277.7278137207031,280.3686727817889
83,83,/yh/study/new_data/model_dataset_flight/vi/vi_000083.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43276605010032654,0.03030758537352085,0.5369263887405396,1,1,0,-303.45355224609375,25.5032958984375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331785202026367,0.3335161805152893,0.33330535888671875,-461.4723205566406,259.41253662109375,49.0,49.0,-458.8267357071192,256.80752604635603,282.2825927734375,278.64398974880964
84,84,/yh/study/new_data/model_dataset_flight/vi/vi_000084.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9330633282661438,0.0669366642832756,0.0,1,0,1,-306.78228759765625,25.818649291992188,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33317747712135315,0.3335176110267639,0.33330488204956055,-456.7713317871094,254.62449645996094,49.0,49.0,-458.6602079947828,256.6306581718653,273.58514404296875,276.2989072495918
85,85,/yh/study/new_data/model_dataset_flight/vi/vi_000085.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.432742178440094,0.030270513147115707,0.5369873046875,1,1,0,-310.1116027832031,26.13405990600586,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33317816257476807,0.33351650834083557,0.33330535888671875,-461.4723205566406,259.41253662109375,49.0,49.0,-458.88804381615694,256.8560444417473,278.0807800292969,274.53062407415115
86,86,/yh/study/new_data/model_dataset_flight/vi/vi_000086.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9330896139144897,0.06691036373376846,0.0,1,0,1,-313.44134521484375,26.44951057434082,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331771194934845,0.3335179090499878,0.33330491185188293,-456.7713317871094,254.62449645996094,49.0,49.0,-458.71654897523433,256.6752456554359,269.4574279785156,272.2292672018451
87,87,/yh/study/new_data/model_dataset_flight/vi/vi_000087.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4327358901500702,0.030252164229750633,0.537011981010437,1,1,0,-316.7387390136719,26.75737953186035,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331778049468994,0.33351683616638184,0.33330538868904114,-461.4723205566406,259.41253662109375,49.0,49.0,-458.9398200578826,256.8970194487035,274.00042724609375,270.52800467085916
88,88,/yh/study/new_data/model_dataset_flight/vi/vi_000088.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9331226944923401,0.0668773204088211,0.0,1,0,1,-320.03851318359375,27.06546974182129,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33317679166793823,0.33351826667785645,0.3333049714565277,-456.7713317871094,254.62449645996094,49.0,49.0,-458.764130349909,256.71290090612484,265.478759765625,268.29599232664395
